x	y	stress_xx
 1.0000000000e+00	 0.0000000000e+00	 5.2552623509e-03
 9.9996527899e-01	 8.3331160240e-03	 7.7143606063e-03
 9.9986064260e-01	 1.6694172137e-02	 1.4257399965e-02
 9.9968538642e-01	 2.5082427705e-02	 2.4966318402e-02
 9.9943881383e-01	 3.3497125286e-02	 3.9907085951e-02
 9.9912023645e-01	 4.1937490654e-02	 5.9129389273e-02
 9.9872897451e-01	 5.0402732834e-02	 8.2666365175e-02
 9.9826435734e-01	 5.8892044155e-02	 1.1053438415e-01
 9.9772572376e-01	 6.7404600309e-02	 1.4273288478e-01
 9.9711242253e-01	 7.5939560420e-02	 1.7924425962e-01
 9.9642381276e-01	 8.4496067130e-02	 2.2003379301e-01
 1.0058823529e+00	 0.0000000000e+00	 1.7434076820e-01
 1.0058474277e+00	 8.3821343536e-03	 1.7661956535e-01
 1.0057421758e+00	 1.6792373149e-02	 1.8273410554e-01
 1.0055658887e+00	 2.5229971398e-02	 1.9276392799e-01
 1.0053178657e+00	 3.3694167200e-02	 2.0677216994e-01
 1.0049974143e+00	 4.2184181775e-02	 2.2480526061e-01
 1.0046038508e+00	 5.0699219497e-02	 2.4689266628e-01
 1.0041365006e+00	 5.9238467944e-02	 2.7304668737e-01
 1.0035946986e+00	 6.7801097958e-02	 3.0326230845e-01
 1.0029777897e+00	 7.6386263717e-02	 3.3751710179e-01
 1.0022851293e+00	 8.4993102819e-02	 3.7577118477e-01
 1.0117647059e+00	 0.0000000000e+00	 3.3862426354e-01
 1.0117295764e+00	 8.4311526831e-03	 3.4074295997e-01
 1.0116237090e+00	 1.6890574162e-02	 3.4645575817e-01
 1.0114463910e+00	 2.5377515090e-02	 3.5584044978e-01
 1.0111969175e+00	 3.3891209113e-02	 3.6895798893e-01
 1.0108745922e+00	 4.2430872897e-02	 3.8585219560e-01
 1.0104787271e+00	 5.0995706161e-02	 4.0654951211e-01
 1.0100086439e+00	 5.9584891733e-02	 4.3105881379e-01
 1.0094636735e+00	 6.8197595607e-02	 4.5937127461e-01
 1.0088431569e+00	 7.6832967013e-02	 4.9146028834e-01
 1.0081464459e+00	 8.5490138508e-02	 5.2728144567e-01
 1.0176470588e+00	 0.0000000000e+00	 4.9785183670e-01
 1.0176117251e+00	 8.4801710127e-03	 4.9982902562e-01
 1.0175052422e+00	 1.6988775174e-02	 5.0516554524e-01
 1.0173268932e+00	 2.5525058782e-02	 5.1393807345e-01
 1.0170759694e+00	 3.4088251027e-02	 5.2620601302e-01
 1.0167517700e+00	 4.2677564018e-02	 5.4201120435e-01
 1.0163536035e+00	 5.1292192825e-02	 5.6137769339e-01
 1.0158807872e+00	 5.9931315523e-02	 5.8431155583e-01
 1.0153326483e+00	 6.8594093256e-02	 6.1080077840e-01
 1.0147085241e+00	 7.7279670310e-02	 6.4081519772e-01
 1.0140077624e+00	 8.5987174197e-02	 6.7430649720e-01
 1.0235294118e+00	 0.0000000000e+00	 6.5177567740e-01
 1.0234938738e+00	 8.5291893422e-03	 6.5362835440e-01
 1.0233867754e+00	 1.7086976187e-02	 6.5861277336e-01
 1.0232073955e+00	 2.5672602475e-02	 6.6680511494e-01
 1.0229550212e+00	 3.4285292940e-02	 6.7826384452e-01
 1.0226289479e+00	 4.2924255140e-02	 6.9302943426e-01
 1.0222284798e+00	 5.1588679489e-02	 7.1112414241e-01
 1.0217529305e+00	 6.0277739312e-02	 7.3255185112e-01
 1.0212016231e+00	 6.8990590905e-02	 7.5729796337e-01
 1.0205738913e+00	 7.7726373607e-02	 7.8532935968e-01
 1.0198690789e+00	 8.6484209886e-02	 8.1659441487e-01
 1.0294117647e+00	 0.0000000000e+00	 8.0015390237e-01
 1.0293760225e+00	 8.5782076718e-03	 8.0189747473e-01
 1.0292683086e+00	 1.7185177200e-02	 8.0655269341e-01
 1.0290878978e+00	 2.5820146167e-02	 8.1419584129e-01
 1.0288340731e+00	 3.4482334854e-02	 8.2488504267e-01
 1.0285061258e+00	 4.3170946261e-02	 8.3865999460e-01
