x	y	stress_xx
 1.0000000000e+00	 0.0000000000e+00	 9.6144140844e-01
 9.9742844691e-01	 7.1669333080e-02	-1.2357720381e-01
 9.8944345048e-01	 1.4491948904e-01	-3.0242927172e-01
 9.7568388346e-01	 2.1918248005e-01	 2.7587286989e-01
 9.5586324611e-01	 2.9381193773e-01	 1.3534917001e+00
 9.2978830106e-01	 3.6809470958e-01	 2.5687880595e+00
 8.9737565000e-01	 4.4126742776e-01	 3.6391855086e+00
 8.5866475921e-01	 5.1253763891e-01	 4.4488825658e+00
 8.1382603605e-01	 5.8110858112e-01	 4.8887106713e+00
 7.6316284108e-01	 6.4620621940e-01	 4.9460413861e+00
 7.0710678119e-01	 7.0710678119e-01	 4.6439764015e+00
 1.0625000000e+00	 0.0000000000e+00	 2.3605565598e+00
 1.0597677248e+00	 7.6148666394e-02	 1.9621184884e+00
 1.0512836661e+00	 1.5397695710e-01	 1.9320695602e+00
 1.0366641262e+00	 2.3288138505e-01	 2.2633695388e+00
 1.0156046990e+00	 3.1217518383e-01	 2.8213443798e+00
 9.8790006987e-01	 3.9110062892e-01	 3.3524660270e+00
 9.5346162812e-01	 4.6884664199e-01	 3.6830388439e+00
 9.1233130666e-01	 5.4457124134e-01	 3.7247938522e+00
 8.6469016330e-01	 6.1742786744e-01	 3.5017588462e+00
 8.1086051865e-01	 6.8659410811e-01	 3.1423668739e+00
 7.5130095501e-01	 7.5130095501e-01	 2.7515768466e+00
 1.1250000000e+00	 0.0000000000e+00	 2.6886583392e+00
 1.1221070028e+00	 8.0627999708e-02	 2.6399987373e+00
 1.1131238818e+00	 1.6303442516e-01	 2.6629273129e+00
 1.0976443689e+00	 2.4658029004e-01	 2.8952037618e+00
 1.0753461519e+00	 3.3053842993e-01	 3.2537450905e+00
 1.0460118387e+00	 4.1410654826e-01	 3.5321934389e+00
 1.0095476062e+00	 4.9642585622e-01	 3.5220335341e+00
 9.6599785411e-01	 5.7660484377e-01	 3.1406220174e+00
 9.1555429056e-01	 6.5374715375e-01	 2.5092483168e+00
 8.5855819622e-01	 7.2698199682e-01	 1.8915322371e+00
 7.9549512884e-01	 7.9549512884e-01	 1.4179515960e+00
 1.1875000000e+00	 0.0000000000e+00	 2.8148070665e+00
 1.1844462807e+00	 8.5107333023e-02	 2.8981617021e+00
 1.1749640974e+00	 1.7209189322e-01	 2.7537694362e+00
 1.1586246116e+00	 2.6027919504e-01	 2.6299354253e+00
 1.1350876047e+00	 3.4890167603e-01	 2.7041279786e+00
 1.1041236075e+00	 4.3711246760e-01	 2.9967903037e+00
 1.0656335844e+00	 5.2400507045e-01	 3.0308520221e+00
 1.0196644016e+00	 6.0863844620e-01	 2.5607260093e+00
 9.6641841781e-01	 6.9006644007e-01	 1.7712883411e+00
 9.0625587379e-01	 7.6736988553e-01	 1.0436670587e+00
 8.3968930266e-01	 8.3968930266e-01	 4.4830884702e-01
 1.2500000000e+00	 0.0000000000e+00	 3.0701077938e+00
 1.2467855586e+00	 8.9586666339e-02	 3.2205429166e+00
 1.2368043131e+00	 1.8114936128e-01	 2.9502767779e+00
 1.2196048543e+00	 2.7397810004e-01	 2.5451098563e+00
 1.1948290576e+00	 3.6726492214e-01	 2.2584890629e+00
 1.1622353763e+00	 4.6011838695e-01	 2.1683418427e+00
 1.1217195625e+00	 5.5158428469e-01	 2.1306554400e+00
 1.0733309490e+00	 6.4067204863e-01	 1.8785712000e+00
 1.0172825451e+00	 7.2638572639e-01	 1.1692682076e+00
 9.5395355136e-01	 8.0775777425e-01	 4.0421409944e-01
 8.8388347648e-01	 8.8388347648e-01	-2.7532197933e-01
 1.3125000000e+00	 0.0000000000e+00	 3.3939955794e+00
 1.3091248365e+00	 9.4065999654e-02	 3.5658176145e+00
 1.2986445287e+00	 1.9020682934e-01	 3.2126244076e+00
 1.2805850970e+00	 2.8767700504e-01	 2.6238758617e+00
 1.2545705105e+00	 3.8562816824e-01	 2.1027144172e+00
 1.2203471451e+00	 4.8312430629e-01	 1.7358185838e+00
 1.1778055406e+00	 5.7916349892e-01	 1.4050311945e+00
 1.1269974965e+00	 6.7270565106e-01	 1.0476155287e+00
 1.0681466723e+00	 7.6270501271e-01	 5.9771186781e-01
 1.0016512289e+00	 8.4814566296e-01	-1.2544518430e-01
 9.2807765031e-01	 9.2807765031e-01	-8.2968976622e-01
 1.3750000000e+00	 0.0000000000e+00	 3.7252894674e+00
 1.3714641145e+00	 9.8545332971e-02	 3.8958293311e+00
