要素番号	ガウス点番号	xx	yy	xy	zz
163	1	-1.166146505769223e-01	1.019022187856613e+01	-3.552644283067964e-02	3.022082168396764e+00
163	2	-1.067887151535203e-01	1.017828488684926e+01	-2.420108909891367e-02	3.021448851508723e+00
163	3	-9.949556018678418e-02	1.016866153426909e+01	-1.642066825780789e-02	3.020749792224691e+00
163	4	-1.179057077080117e-01	1.018894969453636e+01	-5.241725817991440e-02	3.021313196048504e+00
163	5	-1.107782453963839e-01	1.018114340180189e+01	-4.278293160687533e-02	3.021109546921651e+00
163	6	-1.017963365293841e-01	1.017003262271661e+01	-3.137887950475343e-02	3.020470885856168e+00
163	7	-9.505530406400275e-02	1.016104098897036e+01	-2.348755307953935e-02	3.019795705471907e+00
163	8	-1.084915606412071e-01	1.017611369574083e+01	-6.091858607366517e-02	3.020286640529886e+00
163	9	-1.023721949269527e-01	1.016915970998481e+01	-5.134205807580629e-02	3.020036254517358e+00
163	10	-9.449416250287079e-02	1.015916816974613e+01	-3.990182919956743e-02	3.019402202172978e+00
163	11	-8.842798712020095e-02	1.015106130860428e+01	-3.189585402257777e-02	3.018789996445224e+00
163	12	-1.007951296916598e-01	1.016615147113908e+01	-6.669675601955281e-02	3.019606902434225e+00
163	13	-9.542360908385294e-02	1.015982532926102e+01	-5.720591866394865e-02	3.019320516053150e+00
163	14	-8.835036603317015e-02	1.015074181389522e+01	-4.577419993668810e-02	3.018717434358614e+00
163	15	-8.279152653242239e-02	1.014334879465338e+01	-3.771112975335438e-02	3.018167180436286e+00
164	0	-9.567687189164875e-02	1.016340948098221e+01	-1.258293656150869e-02	3.020319782727168e+00
164	1	-8.866661091875017e-02	1.015336412330156e+01	-5.906526362982753e-03	3.019409253714842e+00
164	2	-7.978383081383811e-02	1.014000409466477e+01	1.808089461638416e-03	3.018066079155280e+00
164	3	-7.313048610405026e-02	1.012968014705991e+01	6.979916719079074e-03	3.016964898286759e+00
164	4	-9.148870057003133e-02	1.015614907170249e+01	-1.956838450574188e-02	3.019398111339738e+00
164	5	-8.490660094567648e-02	1.014681651023079e+01	-1.271233816620556e-02	3.018572972785534e+00
164	6	-7.652415566474602e-02	1.013440469791870e+01	-4.729249861475995e-03	3.017364162676186e+00
164	7	-7.022956939318004e-02	1.012477489924520e+01	6.606601193806743e-04	3.016363598955607e+00
164	8	-8.516297948667439e-02	1.014665455693221e+01	-2.788645259752184e-02	3.018447473233659e+00
164	9	-7.913320694529080e-02	1.013821913738621e+01	-2.084450970925640e-02	3.017725779132276e+00
164	10	-7.147024898629617e-02	1.012693001023217e+01	-1.259980814958327e-02	3.016637928373763e+00
164	11	-6.573143326493902e-02	1.011811189704638e+01	-6.999984408455184e-03	3.015714139134432e+00
164	12	-7.976782388031456e-02	1.013931229707013e+01	-3.365480725345823e-02	3.017863341956944e+00
164	13	-7.419734242673748e-02	1.013152182305508e+01	-2.652086254518422e-02	3.017197344188504e+00
164	14	-6.714531023613279e-02	1.012100185440595e+01	-1.814709463772861e-02	3.016156963250945e+00
164	15	-6.187169914402091e-02	1.011274581020833e+01	-1.243560087102281e-02	3.015262233319294e+00
165	0	-6.963437961676089e-02	1.012417821756299e+01	9.479740301980760e-03	3.016363151383867e+00
165	1	-6.330647820394208e-02	1.011383222511467e+01	1.369124778161869e-02	3.015157724073219e+00
165	2	-5.550311724736368e-02	1.010036191658231e+01	1.826248218482535e-02	3.013457639800484e+00
165	3	-4.983693360231634e-02	1.009013482614149e+01	2.107472431644477e-02	3.012089367761753e+00
165	4	-6.692136341544952e-02	1.011961756922539e+01	3.276980469237817e-03	3.015808861742981e+00
165	5	-6.093235898612548e-02	1.010987086372865e+01	7.706999384318168e-03	3.014681551422757e+00
165	6	-5.352744697248291e-02	1.009712527709814e+01	1.257042703209506e-02	3.013079349037695e+00
165	7	-4.811952108280337e-02	1.008744161560446e+01	1.561849206465877e-02	3.011796628356498e+00
165	8	-6.272003929708170e-02	1.011336723984186e+01	-4.269389365864572e-03	3.015194160163434e+00
165	9	-5.724565927213376e-02	1.010437588391712e+01	3.900796727950180e-04	3.014139067393497e+00
165	10	-5.041525265291380e-02	1.009259366399884e+01	5.585641740149513e-03	3.012653523403778e+00
165	11	-4.536895409352137e-02	1.008364167078828e+01	8.914255747987541e-03	3.011481815008428e+00
165	12	-5.910197183351595e-02	1.010830002958306e+01	-9.638844396732182e-03	3.014759417324863e+00
165	13	-5.404013507861105e-02	1.009988329761684e+01	-4.835648534222650e-03	3.013752948761469e+00
165	14	-4.766943059405371e-02	1.008886274106447e+01	5.816517235768138e-04	3.012357993141125e+00
165	15	-4.292213755883711e-02	1.008048763539089e+01	4.101344041829168e-03	3.011269649349615e+00
166	0	-4.692094212172027e-02	1.008474134905561e+01	2.233467199552574e-02	3.011346122080166e+00
166	1	-4.166073456405162e-02	1.007474952096317e+01	2.428154602890038e-02	3.009926635919736e+00
166	2	-3.518615180478779e-02	1.006204133563637e+01	2.601993233399826e-02	3.008056555149475e+00
166	3	-3.049161327363148e-02	1.005262259245526e+01	2.674868585975990e-02	3.006639293754488e+00
166	4	-4.532145098830487e-02	1.008234256333802e+01	1.701000424223313e-02	3.011106333704915e+00
166	5	-4.026316167852606e-02	1.007290849458748e+01	1.921115313017901e-02	3.009793599872687e+00
166	6	-3.402449389457907e-02	1.006092169291908e+01	2.129115594439611e-02	3.008069159707351e+00
166	7	-2.949554605299287e-02	1.005203728511070e+01	2.228588635393384e-02	3.006762521717311e+00
166	8	-4.273657985114276e-02	1.007893230720224e+01	1.046410270892876e-02	3.010858718205328e+00
166	9	-3.797693510059563e-02	1.007021434861856e+01	1.296754280864379e-02	3.009671224055389e+00
166	10	-3.211280437672848e-02	1.005912666378073e+01	1.544921141467719e-02	3.008104157821200e+00
166	11	-2.786015663946806e-02	1.005090248739009e+01	1.675688496004716e-02	3.006912699225187e+00
166	12	-4.043359724359430e-02	1.007607787272052e+01	5.758554281034563e-03	3.010693282643079e+00
166	13	-3.593908274197144e-02	1.006789590894918e+01	8.465731768612454e-03	3.009587047862164e+00
166	14	-3.041133763857484e-02	1.005746587453899e+01	1.121905631848223e-02	3.008116361070124e+00
166	15	-2.640458238229471e-02	1.004972459507957e+01	1.274209161430499e-02	3.006996003809184e+00
167	0	-2.808117424882983e-02	1.004773612083660e+01	2.692662796293539e-02	3.005896483976330e+00
167	1	-2.380997699561771e-02	1.003881386687526e+01	2.687469996411816e-02	3.004501166963892e+00
167	2	-1.871032363388636e-02	1.002774572973506e+01	2.605970052659724e-02	3.002710621830352e+00
167	3	-1.512726742829251e-02	1.001978807058870e+01	2.487010227989338e-02	3.001398240948123e+00
167	4	-2.716965626786116e-02	1.004742489595317e+01	2.260625736828057e-02	3.006076571905592e+00
167	5	-2.304948982658850e-02	1.003899645626732e+01	2.282713489525648e-02	3.004784089932219e+00
167	6	-1.812700838902526e-02	1.002854344491417e+01	2.238343877826486e-02	3.003124930957545e+00
167	7	-1.466023369845271e-02	1.002104486661765e+01	2.149349207511736e-02	3.001915389875758e+00
167	8	-2.567725867453063e-02	1.004663141725766e+01	1.724615302283242e-02	3.006286247574937e+00
167	9	-2.180535954845464e-02	1.003882875098043e+01	1.779655271710096e-02	3.005107017429594e+00
167	10	-1.716436910089314e-02	1.002916575920705e+01	1.781110534567716e-02	3.003600417031846e+00
167	11	-1.388029820715619e-02	1.002225364972172e+01	1.729581140800915e-02	3.002512005454371e+00
167	12	-2.434666473005453e-02	1.004570678955570e+01	1.334975359904787e-02	3.006408037447693e+00
167	13	-2.068973029434495e-02	1.003837579922739e+01	1.413471105168813e-02	3.005305820679914e+00
167	14	-1.629301936087479e-02	1.002931300366920e+01	1.447996342424528e-02	3.003905995292498e+00
167	15	-1.317190745225005e-02	1.002284116216645e+01	1.423640006280985e-02	3.002900776414259e+00
168	0	-1.332854182913579e-02	1.001575718603649e+01	2.403943267306834e-02	3.000728593262207e+00
168	1	-1.025578151542561e-02	1.000859097250402e+01	2.213578695632055e-02	2.999500557296578e+00
168	2	-6.803160928654961e-03	1.000015413657934e+01	1.898738105958248e-02	2.998005292695206e+00
168	3	-4.528448033455312e-03	9.994515824776547e+00	1.607166455229989e-02	2.996996213022928e+00
168	4	-1.291551621464571e-02	1.001725712608619e+01	2.082909256790410e-02	3.001302482961462e+00
168	5	-9.933348220569016e-03	1.001054262639490e+01	1.925528565960659e-02	3.000182783452300e+00
168	6	-6.583255407484501e-03	1.000267523199875e+01	1.657404824861035e-02	2.998827592977379e+00
168	7	-4.379249131928553e-03	9.997448453024484e+00	1.404541724184588e-02	2.997920761167767e+00
168	8	-1.222153844576113e-02	1.001877185003728e+01	1.684006914278548e-02	3.001965093477454e+00
168	9	-9.388075640029747e-03	1.001261403728559e+01	1.567874228984039e-02	3.000967788493667e+00
168	10	-6.212448985001728e-03	1.000542998770952e+01	1.357980701707134e-02	2.999765261617356e+00
168	11	-4.130304976768251e-03	1.000068671637763e+01	1.153348152775295e-02	2.998966923420258e+00
168	12	-1.159259524938072e-02	1.001958446874904e+01	1.393188099886631e-02	3.002397562049899e+00
168	13	-8.898222600794092e-03	1.001382754210014e+01	1.306913607276005e-02	3.001478795849803e+00
168	14	-5.885818033515733e-03	1.000712227052906e+01	1.139210410719954e-02	3.000370935748662e+00
168	15	-3.915448227773233e-03	1.000271048481657e+01	9.696464023018990e-03	2.999638510976640e+00
169	0	-3.443494713009088e-03	9.991838550179899e+00	1.434318011169202e-02	2.996518516640068e+00
169	1	-1.831127671273691e-03	9.987418405479650e+00	1.080122661572516e-02	2.995676183342513e+00
169	2	-5.075686394260259e-04	9.983040815844682e+00	5.611708310387290e-03	2.994759974161576e+00
169	3	-4.874198113569150e-06	9.980951671781581e+00	1.209486082897277e-03	2.994284039275040e+00
169	4	-3.329854443708591e-03	9.994978988579332e+00	1.253437557356160e-02	2.997494740240687e+00
169	5	-1.771127794627958e-03	9.990928763293486e+00	9.433781914715634e-03	2.996747290649657e+00
169	6	-4.905981435259221e-04	9.986993449693696e+00	4.892602518089079e-03	2.995950855465050e+00
169	7	-9.511023719710465e-07	9.985210649683742e+00	1.047190501508408e-03	2.995562909574411e+00
169	8	-3.141502857616274e-03	9.998458891064418e+00	1.029372041928291e-02	2.998595216462041e+00
169	9	-1.670816979493672e-03	9.994835343531042e+00	7.745265542380118e-03	2.997949357965464e+00
169	10	-4.568857912587987e-04	9.991391667863178e+00	4.016349499832252e-03	2.997280434621576e+00
169	11	1.322002853232362e-05	9.989923001214784e+00	8.677788168782990e-04	2.996980866372994e+00
169	12	-2.980834899168450e-03	1.000064660019963e+01	8.654580362498689e-03	2.999299729590138e+00
169	13	-1.588324513168260e-03	9.997308531783657e+00	6.508809451465001e-03	2.998716062181146e+00
169	14	-4.356178246469611e-04	9.994175281407038e+00	3.370603987744435e-03	2.998121899074717e+00
169	15	1.112000524372547e-05	9.992879035296919e+00	7.264377386614587e-04	2.997867046590649e+00
170	0	1.547769538370982e-01	9.556158103878072e+00	-7.790057961871202e-03	2.913280517314552e+00
170	1	1.565592029470118e-01	9.562756031913692e+00	-4.463388716528532e-02	2.915794570458211e+00
170	2	1.536391343030141e-01	9.576088182729013e+00	-9.068575299667753e-02	2.918918195109608e+00
170	3	1.475458042399440e-01	9.590312224802195e+00	-1.244633731203811e-01	2.921357408712642e+00
170	4	1.636414268402691e-01	9.605205523235441e+00	-6.924492082168993e-03	2.930654085022713e+00
170	5	1.647348096533570e-01	9.607445135238178e+00	-4.111804862618434e-02	2.931653983467460e+00
170	6	1.615289388599939e-01	9.615874777514422e+00	-8.468547608599880e-02	2.933221114912325e+00
170	7	1.556567705091050e-01	9.626873038036260e+00	-1.170998458729977e-01	2.934758942563609e+00
170	8	1.744299871910924e-01	9.655260976483504e+00	-7.470345053333756e-03	2.948907289102379e+00
170	9	1.731742949776827e-01	9.654408764681449e+00	-3.837777753475045e-02	2.948274917897739e+00
170	10	1.681547987893728e-01	9.659136414205186e+00	-7.823325930567430e-02	2.948187363898368e+00
170	11	1.617580440502948e-01	9.667333416124219e+00	-1.081215771753370e-01	2.948727438052354e+00
170	12	1.804774316086588e-01	9.682246537720882e+00	-8.144729335152577e-03	2.958817190798862e+00
170	13	1.779988728963842e-01	9.681737123068437e+00	-3.682429159161033e-02	2.957920798789446e+00
170	14	1.721797136840095e-01	9.686418785636825e+00	-7.371845199150054e-02	2.957579549796250e+00
170	15	1.656662020508639e-01	9.693936908175385e+00	-1.013131374986150e-01	2.957880933067874e+00
171	0	1.430052049009198e-01	9.599435725088869e+00	-1.418826381634625e-01	2.922732278996937e+00
171	1	1.323982021731194e-01	9.619411245810936e+00	-1.726102226435229e-01	2.925542834395217e+00
171	2	1.139468376805750e-01	9.649691156932775e+00	-2.088834982174090e-01	2.929091398384005e+00
171	3	9.571986655906350e-02	9.674848304112233e+00	-2.339547177938635e-01	2.931170451201389e+00
171	4	1.513775668537889e-01	9.634443378565647e+00	-1.339350113906470e-01	2.935746283625831e+00
171	5	1.414498512481330e-01	9.651744807122403e+00	-1.639120963428066e-01	2.937958397511161e+00
171	6	1.241918479074586e-01	9.678883998968690e+00	-1.994382418336890e-01	2.940922754062844e+00
171	7	1.070696423530944e-01	9.701795274124500e+00	-2.236698459890180e-01	2.942659474943278e+00
171	8	1.574962125050288e-01	9.673366138088371e+00	-1.237022877598141e-01	2.949258705178019e+00
171	9	1.484806174192341e-01	9.687831767310467e+00	-1.516964809807758e-01	2.950893715418910e+00
171	10	1.342977529066935e-01	9.711613375763370e+00	-1.851755151379121e-01	2.953773338601020e+00
171	11	1.210615430979720e-01	9.732410213086542e+00	-2.080306480952400e-01	2.956041526855354e+00
171	12	1.614977836598968e-01	9.699306430203078e+00	-1.156765600738433e-01	2.958241264158893e+00
171	13	1.532094230187049e-01	9.712102741541770e+00	-1.415669557765081e-01	2.959593649368143e+00
171	14	1.413013002408254e-01	9.733344348093771e+00	-1.728013141360478e-01	2.962393694500379e+00
171	15	1.309991892278628e-01	9.752323863502625e+00	-1.944249194654265e-01	2.964996915819146e+00
172	0	8.461807420719847e-02	9.688653737244818e+00	-2.463928644192818e-01	2.931981543435605e+00
172	1	6.501154916754359e-02	9.716570331399561e+00	-2.677140417652538e-01	2.934474564170131e+00
172	2	4.240341369767542e-02	9.756678760533735e+00	-2.910427024444297e-01	2.939724652269423e+00
172	3	2.712108243894651e-02	9.789700614233279e+00	-3.050463797655761e-01	2.945046509001668e+00
172	4	9.661266993685125e-02	9.714429479504950e+00	-2.354283418674057e-01	2.943312644832540e+00
172	5	7.832033425719764e-02	9.740101252471309e+00	-2.550057902298830e-01	2.945526476018552e+00
172	6	5.747455016806757e-02	9.776803911838346e+00	-2.758553216444700e-01	2.950283538601924e+00
172	7	4.342987299149836e-02	9.806500700951869e+00	-2.884657503994307e-01	2.954979172183010e+00
172	8	1.131355563065561e-01	9.744093356607902e+00	-2.190544740389115e-01	2.957168673874337e+00
172	9	9.855009239764101e-02	9.767503098577542e+00	-2.372195734815111e-01	2.959815957292555e+00
172	10	8.003065891905070e-02	9.799984105276112e+00	-2.565177128729636e-01	2.964004429258548e+00
172	11	6.578086392670190e-02	9.825321547425617e+00	-2.684971797424722e-01	2.967330723405695e+00
172	12	1.250181551155691e-01	9.763167515538715e+00	-2.049971679782657e-01	2.966455701196285e+00
172	13	1.131888326618808e-01	9.784663801943324e+00	-2.226866540630130e-01	2.969355790381561e+00
172	14	9.622699033353221e-02	9.813973752587508e+00	-2.419275692125859e-01	2.973060222876312e+00
172	15	8.165977277108816e-02	9.836482975937786e+00	-2.541448923836945e-01	2.975442824612662e+00
173	0	1.956879622031504e-02	9.807913124695320e+00	-3.110216826574742e-01	2.948244576274690e+00
173	1	5.216268375800581e-03	9.842325832010598e+00	-3.197310427580389e-01	2.954262630115919e+00
173	2	-1.466672146424930e-02	9.886249456892006e+00	-3.266409827806818e-01	2.961474820628327e+00
173	3	-3.130874005981354e-02	9.917963036465469e+00	-3.288817921285238e-01	2.965996288921696e+00
173	4	3.643501777305680e-02	9.822577292541364e+00	-2.940767791422078e-01	2.957703693094326e+00
173	5	2.268687821590998e-02	9.852324188970956e+00	-3.028548959126906e-01	2.962503320156059e+00
173	6	3.128066330052803e-03	9.889933386025671e+00	-3.108251633507270e-01	2.967918435706717e+00
173	7	-1.319911584130651e-02	9.917618773638228e+00	-3.141642960218310e-01	2.971325897339077e+00
173	8	5.804199059069148e-02	9.838670760012938e+00	-2.740587973931217e-01	2.969013825181089e+00
173	9	4.332960541024988e-02	9.863308831332336e+00	-2.831040995081400e-01	2.971991531022776e+00
173	10	2.392300590106711e-02	9.894961022762983e+00	-2.918326310615210e-01	2.975665208599215e+00
173	11	9.006268748094293e-03	9.919120476405668e+00	-2.958354796857590e-01	2.978438023546129e+00
173	12	7.331126868332305e-02	9.848253736676794e+00	-2.598784170919388e-01	2.976469501608035e+00
173	13	5.804379150005623e-02	9.870380919015338e+00	-2.691467323646776e-01	2.978527413154618e+00
173	14	3.925638712984814e-02	9.899520379744640e+00	-2.780489845191358e-01	2.981633030062347e+00
173	15	2.574792242669943e-02	9.922115014801761e+00	-2.821986359020630e-01	2.984358881168539e+00
174	0	-4.068770001727895e-02	9.933869382310105e+00	-3.290956320889493e-01	2.967954504687847e+00
174	1	-5.683215715882461e-02	9.962634943586323e+00	-3.276567891554378e-01	2.971740835928250e+00
174	2	-7.452324761359552e-02	9.998251527102628e+00	-3.221788333166860e-01	2.977118483846710e+00
174	3	-8.549916552563364e-02	1.002407827565670e+01	-3.152438331739680e-01	2.981573733039320e+00
174	4	-2.226388804336654e-02	9.931959816860450e+00	-3.149253877341945e-01	2.972908778645125e+00
174	5	-3.759628062345755e-02	9.958881818398355e+00	-3.143550909109604e-01	2.976385661332469e+00
174	6	-5.421257992329487e-02	9.993281576692137e+00	-3.099372543796465e-01	2.981720699030652e+00
174	7	-6.472337203687761e-02	1.001822246560041e+01	-3.039813323168700e-01	2.986049728069061e+00
174	8	1.144324608310043e-03	9.932069586887151e+00	-2.969226280415020e-01	2.979964173448638e+00
174	9	-1.234014972002573e-02	9.956784587894580e+00	-2.971022617613913e-01	2.983333331452366e+00
174	10	-2.777817480770217e-02	9.988595392292916e+00	-2.940721132323745e-01	2.988245165245564e+00
174	11	-3.848342687477935e-02	1.001141835802158e+01	-2.895776178922537e-01	2.991880479344040e+00
174	12	1.888052562005615e-02	9.934266423576986e+00	-2.834104056683049e-01	2.985944084759113e+00
174	13	6.691711829780900e-03	9.957131195635210e+00	-2.841013631155703e-01	2.989146872239496e+00
174	14	-8.239015125972138e-03	9.986094195666874e+00	-2.822184303519283e-01	2.993356554162271e+00
174	15	-1.932603336083272e-02	1.000671994402684e+01	-2.788776349127130e-01	2.996218173199803e+00
175	0	-9.048113029741067e-02	1.003729760989105e+01	-3.106254510584383e-01	2.984044943878092e+00
175	1	-9.908282334483776e-02	1.006064810421569e+01	-3.009830448038246e-01	2.988469584261255e+00
175	2	-1.091457014906112e-01	1.008788030962780e+01	-2.868039358859945e-01	2.993620382441156e+00
175	3	-1.160862590942404e-01	1.010600112893002e+01	-2.748635983552620e-01	2.996974460950735e+00
175	4	-6.968757798116343e-02	1.003073038639472e+01	-3.000063298817869e-01	2.988312842524067e+00
175	5	-7.857290624718782e-02	1.005228647873634e+01	-2.917396283104162e-01	2.992114071746746e+00
175	6	-8.932560608747586e-02	1.007692349300086e+01	-2.794901940458261e-01	2.996279366074015e+00
175	7	-9.679224816456067e-02	1.009343853592281e+01	-2.689681776987896e-01	2.998993886327475e+00
175	8	-4.393925463601889e-02	1.002266334823489e+01	-2.865311303005380e-01	2.993617228079660e+00
175	9	-5.365322294714048e-02	1.004192241989961e+01	-2.799965710219854e-01	2.996480759085741e+00
175	10	-6.502479647076331e-02	1.006402555122724e+01	-2.698503996728530e-01	2.999700226426941e+00
175	11	-7.251526011534182e-02	1.007917792070272e+01	-2.607514351988335e-01	3.001998798176213e+00
175	12	-2.518289934440077e-02	1.001689911843909e+01	-2.765027496588354e-01	2.997514865728406e+00
175	13	-3.539284724959924e-02	1.003464175901348e+01	-2.711050626841166e-01	2.999774673529163e+00
175	14	-4.689080214566843e-02	1.005551267567548e+01	-2.622185437739903e-01	3.002586562058942e+00
175	15	-5.417924522197559e-02	1.007005875128145e+01	-2.539719880735857e-01	3.004763851817843e+00
176	0	-1.195135248562273e-01	1.011461507291105e+01	-2.681721902829720e-01	2.998530464416448e+00
176	1	-1.248500537087178e-01	1.012907663765415e+01	-2.551537139341372e-01	3.001267975183631e+00
176	2	-1.294082790552240e-01	1.014497544506249e+01	-2.373331780737204e-01	3.004670149802180e+00
176	3	-1.309351968510910e-01	1.015517403119974e+01	-2.230782460906202e-01	3.007271650304596e+00
176	4	-1.004281935425810e-01	1.010150447939012e+01	-2.629617905171047e-01	3.000322885754261e+00
176	5	-1.060694399832398e-01	1.011552538461056e+01	-2.510783985702217e-01	3.002836783388196e+00
176	6	-1.110708692984703e-01	1.013152298670818e+01	-2.345528500249185e-01	3.006135635222913e+00
176	7	-1.131570881398503e-01	1.014188286287324e+01	-2.212475263033329e-01	3.008617732420018e+00
176	8	-7.600455331820211e-02	1.008677783841283e+01	-2.554234229743116e-01	3.003231985528389e+00
176	9	-8.158850878596535e-02	1.010019743537568e+01	-2.447913722483484e-01	3.005582677976915e+00
176	10	-8.714105044219345e-02	1.011568795963300e+01	-2.299200030785413e-01	3.008564072757240e+00
176	11	-9.021207766614836e-02	1.012567883356157e+01	-2.179315712559431e-01	3.010640026768625e+00
176	12	-5.750616290763588e-02	1.007737611241787e+01	-2.490814883132068e-01	3.005960984853070e+00
176	13	-6.307009426366950e-02	1.009015497735270e+01	-2.393452516507971e-01	3.008125464926708e+00
176	14	-6.916929578141850e-02	1.010470723846591e+01	-2.257562014425190e-01	3.010661382805349e+00
176	15	-7.304048697989707e-02	1.011403552761276e+01	-2.147878982692141e-01	3.012298512189858e+00
177	0	-1.310644824895801e-01	1.015997074603351e+01	-2.153061219924896e-01	3.008671879063178e+00
177	1	-1.308692744907898e-01	1.016750579505787e+01	-2.008166360439989e-01	3.010990956170124e+00
177	2	-1.298611733268018e-01	1.017456740687505e+01	-1.822282971813673e-01	3.013411870064474e+00
177	3	-1.284405563537883e-01	1.017802159504891e+01	-1.682659030601988e-01	3.014874311608536e+00
177	4	-1.137087638560947e-01	1.014667022029818e+01	-2.139942759726718e-01	3.009888436932624e+00
177	5	-1.144018341424031e-01	1.015402411667642e+01	-2.004782759232174e-01	3.011886684760204e+00
177	6	-1.146038323744127e-01	1.016078386337610e+01	-1.830831051872098e-01	3.013854009300508e+00
177	7	-1.140553452616970e-01	1.016417708692030e+01	-1.699126743133965e-01	3.015036522497582e+00
177	8	-9.148651349641845e-02	1.013022966113903e+01	-2.113998782538270e-01	3.011622944292783e+00
177	9	-9.345296006441473e-02	1.013723122168721e+01	-1.991464988714801e-01	3.013133478486838e+00
177	10	-9.503068365770950e-02	1.014381355688306e+01	-1.831705831709239e-01	3.014634861967605e+00
177	11	-9.529334829452107e-02	1.014734389710906e+01	-1.708933332667990e-01	3.015615164644361e+00
177	12	-7.484107810830487e-02	1.011830143860798e+01	-2.087927350259034e-01	3.013038108149902e+00
177	13	-7.765991642558578e-02	1.012503460745680e+01	-1.974323185052657e-01	3.014212407309365e+00
177	14	-8.008174649410726e-02	1.013167027030469e+01	-1.824147855902121e-01	3.015476557143175e+00
177	15	-8.084322156896562e-02	1.013541710502910e+01	-1.707469240982731e-01	3.016372165038040e+00
178	0	-1.274362658974777e-01	1.017921691699908e+01	-1.609422116304003e-01	3.015534195330482e+00
178	1	-1.251115702153909e-01	1.018032942825849e+01	-1.474896006014653e-01	3.016565357412930e+00
178	2	-1.210996079685742e-01	1.017986082991870e+01	-1.305179544161497e-01	3.017628366585039e+00
178	3	-1.171577678786706e-01	1.017830211662479e+01	-1.179529461219477e-01	3.018343304623836e+00
178	4	-1.134694602257076e-01	1.016546577621970e+01	-1.629494315472067e-01	3.015598894798199e+00
178	5	-1.118671284243975e-01	1.016698778517033e+01	-1.500692529472884e-01	3.016536197023781e+00
178	6	-1.087651571859478e-01	1.016731283199191e+01	-1.336939128262083e-01	3.017564302441788e+00
178	7	-1.055729034740986e-01	1.016638146021644e+01	-1.215160713049950e-01	3.018242567022703e+00
178	8	-9.505818865380800e-02	1.014881426096487e+01	-1.643353239115439e-01	3.016126821693319e+00
178	9	-9.417662502050561e-02	1.015078331810716e+01	-1.521561634235720e-01	3.016982007925996e+00
178	10	-9.222063583702500e-02	1.015179051034957e+01	-1.366129247283366e-01	3.017870962353764e+00
178	11	-9.009938967242537e-02	1.015137583498870e+01	-1.250265907516080e-01	3.018382933594882e+00
178	12	-8.084656638266452e-02	1.013702146757898e+01	-1.644821547017085e-01	3.016852470358894e+00
178	13	-8.051206267960964e-02	1.013919577850178e+01	-1.528487827875616e-01	3.017605114746650e+00
178	14	-7.946907616137278e-02	1.014042655861611e+01	-1.379980944183365e-01	3.018287244736420e+00
178	15	-7.817709082971458e-02	1.014020353812091e+01	-1.269081157619170e-01	3.018607934187360e+00
179	0	-1.147460676776380e-01	1.017711533177020e+01	-1.114220234161264e-01	3.018710779227770e+00
179	1	-1.101512122912132e-01	1.017409301240924e+01	-9.962887918572519e-02	3.019182540035409e+00
179	2	-1.040512198509571e-01	1.016873884793605e+01	-8.517288697443380e-02	3.019406288425529e+00
179	3	-9.921960176401434e-02	1.016373072014776e+01	-7.479962291077122e-02	3.019353335515124e+00
179	4	-1.035981217841089e-01	1.016548349038906e+01	-1.151799872580480e-01	3.018565610581486e+00
179	5	-9.982923346887240e-02	1.016292555832385e+01	-1.037295632379132e-01	3.018928897456492e+00
179	6	-9.476367776974026e-02	1.015812453450319e+01	-8.964992916488743e-02	3.019008257020033e+00
179	7	-9.065533993432506e-02	1.015358494255469e+01	-7.948853979838080e-02	3.018878880786109e+00
179	8	-8.876277659390208e-02	1.015073126350363e+01	-1.189919319339351e-01	3.018590546072917e+00
179	9	-8.612087049992390e-02	1.014867836867857e+01	-1.080396330196005e-01	3.018767249453595e+00
179	10	-8.233790503211846e-02	1.014462926662858e+01	-9.446413137805873e-02	3.018687408478937e+00
179	11	-7.906182072458279e-02	1.014075321579270e+01	-8.457357704540408e-02	3.018507418520435e+00
179	12	-7.731357147006523e-02	1.013968782751992e+01	-1.211181357949592e-01	3.018712276814957e+00
179	13	-7.547985195665508e-02	1.013798473957571e+01	-1.105550994073633e-01	3.018751466285718e+00
179	14	-7.259523557335701e-02	1.013454938137913e+01	-9.736193650759542e-02	3.018586243741733e+00
179	15	-6.991398946728022e-02	1.013120377884384e+01	-8.768466875452705e-02	3.018386936812969e+00
180	0	-9.657347165192487e-02	1.016079202258603e+01	-6.952029145284347e-02	3.019265565280230e+00
180	1	-9.156474064931697e-02	1.015480208438920e+01	-6.008061789331629e-02	3.018971203121965e+00
180	2	-8.489519100143372e-02	1.014622006769300e+01	-4.866292837500492e-02	3.018397463007470e+00
180	3	-7.961250580114942e-02	1.013921263296806e+01	-4.058348086872043e-02	3.017880038150073e+00
180	4	-8.836028991228950e-02	1.015093671066395e+01	-7.428909856170289e-02	3.018772926225499e+00
180	5	-8.396552486895192e-02	1.014556410687687e+01	-6.495095307515490e-02	3.018479574602376e+00
180	6	-7.804418932165103e-02	1.013785597332983e+01	-5.359395790307876e-02	3.017943535202455e+00
180	7	-7.332231574755443e-02	1.013150580633292e+01	-4.552432157989095e-02	3.017455047175609e+00
180	8	-7.715992947915229e-02	1.013849206353887e+01	-7.947850702927481e-02	3.018399640217916e+00
180	9	-7.350105690887254e-02	1.013386668445450e+01	-7.030026605912922e-02	3.018109688263687e+00
180	10	-6.856774230199658e-02	1.012713672477391e+01	-5.909764002450956e-02	3.017570694741574e+00
