要素番号	ガウス点番号	disp_x	disp_y
346	15	-4.839874360372403e-05	3.321646870461957e-05
347	0	-5.170213256124636e-05	2.525274228644405e-05
347	1	-5.188486337793226e-05	2.517565055666955e-05
347	2	-5.211941188469456e-05	2.509099417085351e-05
347	3	-5.229648993843012e-05	2.503756283607981e-05
347	4	-5.080494784951736e-05	2.760335366006146e-05
347	5	-5.098112690204361e-05	2.752241184828407e-05
347	6	-5.120779950518656e-05	2.743390250325791e-05
347	7	-5.137938521496417e-05	2.737832592522618e-05
347	8	-4.953356790866286e-05	3.072667805628568e-05
347	9	-4.970053374934162e-05	3.064119229804266e-05
347	10	-4.991610552592805e-05	3.054820792083600e-05
347	11	-5.007993490131819e-05	3.049022764081087e-05
347	12	-4.848430474428848e-05	3.316330595579110e-05
347	13	-4.864398204041953e-05	3.307404288145820e-05
347	14	-4.885088761372953e-05	3.297715857038423e-05
347	15	-4.900871128561993e-05	3.291695847157361e-05
348	0	-5.238999860261292e-05	2.501290563066975e-05
348	1	-5.256399155277334e-05	2.497347306243333e-05
348	2	-5.278834052354819e-05	2.493490144264989e-05
348	3	-5.295850879934587e-05	2.491469245548834e-05
348	4	-5.147017106540430e-05	2.735278458519076e-05
348	5	-5.163943994162888e-05	2.731213401553005e-05
348	6	-5.185834985868714e-05	2.727274141787107e-05
348	7	-5.202488490411715e-05	2.725240691577468e-05
348	8	-5.016687128976904e-05	3.046374241437037e-05
348	9	-5.032945343014646e-05	3.042190172848144e-05
348	10	-5.054064506318445e-05	3.038196959419976e-05
348	11	-5.070200388788478e-05	3.036188847109614e-05
348	12	-4.909267229590554e-05	3.288955740606298e-05
348	13	-4.925008098401665e-05	3.284648268596895e-05
348	14	-4.945527313782133e-05	3.280583898179527e-05
348	15	-4.961256895592800e-05	3.278585810064426e-05
349	0	-5.304865451372099e-05	2.490707012097448e-05
349	1	-5.321690687618278e-05	2.489843788866515e-05
349	2	-5.343476414765349e-05	2.489789104031118e-05
349	3	-5.360061907215650e-05	2.490528905681568e-05
349	4	-5.211328082745878e-05	2.724487107235954e-05
349	5	-5.227859198961951e-05	2.723665304343280e-05
349	6	-5.249326297580668e-05	2.723707642214775e-05
349	7	-5.265716510506098e-05	2.724549470519458e-05
349	8	-5.078789715554692e-05	3.035469207004783e-05
349	9	-5.094898037612371e-05	3.034744630975733e-05
349	10	-5.115902527330653e-05	3.034970279254395e-05
349	11	-5.132004907640248e-05	3.035988370042861e-05
349	12	-4.969647708833166e-05	3.277893214235983e-05
349	13	-4.985415703441544e-05	3.277257573332997e-05
349	14	-5.006035760807142e-05	3.277667476789838e-05
349	15	-5.021886777782752e-05	3.278873826822967e-05
350	0	-5.368867116154410e-05	2.491187274251615e-05
350	1	-5.385334080964932e-05	2.492899590846195e-05
350	2	-5.406714134932991e-05	2.496034792205980e-05
350	3	-5.423031044644420e-05	2.499095546045193e-05
350	4	-5.274434943740213e-05	2.725270575728903e-05
350	5	-5.290770418641804e-05	2.727115116604129e-05
350	6	-5.312035748348860e-05	2.730451400301189e-05
350	7	-5.328304893190984e-05	2.733689082463842e-05
350	8	-5.140593453700074e-05	3.036814085213652e-05
350	9	-5.156728084240995e-05	3.038873037538883e-05
350	10	-5.177810708781081e-05	3.042523630634327e-05
350	11	-5.193997266927479e-05	3.046029170196309e-05
350	12	-5.030356204028172e-05	3.279815192011869e-05
350	13	-5.046293991026100e-05	3.282117610364858e-05
350	14	-5.067168917505924e-05	3.286132680170107e-05
350	15	-5.083231708918404e-05	3.289950098313432e-05
351	0	-5.431706753188904e-05	2.500949226979576e-05
351	1	-5.447956504298372e-05	2.504833560011825e-05
351	2	-5.469109761116544e-05	2.510685245807667e-05
351	3	-5.485301981068281e-05	2.515758793460044e-05
351	4	-5.336968582743571e-05	2.735645659657551e-05
351	5	-5.353219142510011e-05	2.739739328184135e-05
351	6	-5.374414082203280e-05	2.745894606413639e-05
351	7	-5.390665449813700e-05	2.751224027225151e-05
351	8	-5.202636543063328e-05	3.048138588494669e-05
351	9	-5.218874732250833e-05	3.052536745980612e-05
351	10	-5.240107248867915e-05	3.059116583715812e-05
351	11	-5.256418723076389e-05	3.064787461126332e-05
351	12	-5.091817080922436e-05	3.292236585198179e-05
351	13	-5.107974422208047e-05	3.296984052934723e-05
351	14	-5.129132928826051e-05	3.304040932098640e-05
351	15	-5.145404811538959e-05	3.310084468843962e-05
352	0	-5.493930439407373e-05	2.518667145065094e-05
352	1	-5.510124773834533e-05	2.524500591109096e-05
352	2	-5.531252159410274e-05	2.532828719498376e-05
352	3	-5.547443388714300e-05	2.539743325369241e-05
352	4	-5.399334070843466e-05	2.754277269829169e-05
352	5	-5.415617029228722e-05	2.760399403038037e-05
352	6	-5.436876692329672e-05	2.769139544962381e-05
352	7	-5.453174289422095e-05	2.776400695609225e-05
352	8	-5.265127721557694e-05	3.068027484861519e-05
352	9	-5.281499233711035e-05	3.074509205818893e-05
352	10	-5.302896941990334e-05	3.083739985656895e-05
352	11	-5.319315986369221e-05	3.091399346958820e-05
352	12	-5.154096822869124e-05	3.313523286518703e-05
352	13	-5.170442867862110e-05	3.320375404875873e-05
352	14	-5.191822095379987e-05	3.330078632950002e-05
352	15	-5.208243189839166e-05	3.338086067305614e-05
353	0	-5.556073098346000e-05	2.543611291807512e-05
353	1	-5.572279286926609e-05	2.551216180977940e-05
353	2	-5.593485893328617e-05	2.561851570482336e-05
353	3	-5.609827547702164e-05	2.570581039815785e-05
353	4	-5.461860293607867e-05	2.780465825176742e-05
353	5	-5.478170665049369e-05	2.788465438579202e-05
353	6	-5.499515070890291e-05	2.799664459033895e-05
353	7	-5.515968581810847e-05	2.808865145251138e-05
353	8	-5.328071885088645e-05	3.095686979640511e-05
353	9	-5.344516392132543e-05	3.104120544868999e-05
353	10	-5.366013361194095e-05	3.115896482574531e-05
353	11	-5.382541570312162e-05	3.125531204716783e-05
353	12	-5.217007588939298e-05	3.342553288867476e-05
353	13	-5.233477595396799e-05	3.351306672264088e-05
353	14	-5.255001266519325e-05	3.363442669068746e-05
353	15	-5.271521579829074e-05	3.373292703996570e-05
354	0	-5.618580706553841e-05	2.575447521592421e-05
354	1	-5.635049260589162e-05	2.584963762449734e-05
354	2	-5.656610294411639e-05	2.598139556475232e-05
354	3	-5.673228119788060e-05	2.608855116060395e-05
354	4	-5.524785382664826e-05	2.813997966111335e-05
354	5	-5.541377837649740e-05	2.824040842154984e-05
354	6	-5.562971917187285e-05	2.837882119378781e-05
354	7	-5.579544563133542e-05	2.849114591177329e-05
354	8	-5.391376072149088e-05	3.130888637060937e-05
354	9	-5.407985492519721e-05	3.141355020646128e-05
354	10	-5.429607932835130e-05	3.155772348189392e-05
354	11	-5.446105551675298e-05	3.167403881409557e-05
354	12	-5.280334796537930e-05	3.378739689413833e-05
354	13	-5.296884324564874e-05	3.389335331001197e-05
354	14	-5.318468337138114e-05	3.403895773528562e-05
354	15	-5.334983527652443e-05	3.415633792325508e-05
355	0	-5.682127083824138e-05	2.614796110290214e-05
355	1	-5.698921136809680e-05	2.626399479832704e-05
355	2	-5.721042686299549e-05	2.642485847602970e-05
355	3	-5.738177874347423e-05	2.655593862932049e-05
355	4	-5.588414871347806e-05	2.855347714152958e-05
355	5	-5.605158305631823e-05	2.867541024308688e-05
355	6	-5.627196487914109e-05	2.884472707699060e-05
355	7	-5.644232473841099e-05	2.898280757897571e-05
355	8	-5.454913860236348e-05	3.173843447571317e-05
355	9	-5.471519770173302e-05	3.186426446914702e-05
355	10	-5.493318383248688e-05	3.203861343757317e-05
355	11	-5.510106300870973e-05	3.218042622924958e-05
355	12	-5.343778150707334e-05	3.422107079925504e-05
355	13	-5.360303407160032e-05	3.434705477904037e-05
355	14	-5.381891207423389e-05	3.452068726824136e-05
355	15	-5.398438004379352e-05	3.466125643774729e-05
356	0	-5.747378702479041e-05	2.662872528775814e-05
356	1	-5.764795413283268e-05	2.677121027531323e-05
356	2	-5.787889152690723e-05	2.696979443242722e-05
356	3	-5.805936450707141e-05	2.713274404711719e-05
356	4	-5.653361134746909e-05	2.905949289538814e-05
356	5	-5.670596081760859e-05	2.920960753736941e-05
356	6	-5.693342253071906e-05	2.941881557123960e-05
356	7	-5.711020823402748e-05	2.959047060645555e-05
356	8	-5.519074037656407e-05	3.225903223383836e-05
356	9	-5.535938456022423e-05	3.241256170997748e-05
356	10	-5.558024010337207e-05	3.262567058338147e-05
356	11	-5.575021450255106e-05	3.279972477813469e-05
356	12	-5.407249318309025e-05	3.473895331353138e-05
356	13	-5.423760431467767e-05	3.489026927975194e-05
356	14	-5.445234381627459e-05	3.509929663813623e-05
356	15	-5.461617303643685e-05	3.526912109002010e-05
357	0	-4.220174102555723e-05	4.663618465378498e-05
357	1	-4.254710221556100e-05	4.559596694370653e-05
357	2	-4.296727798400011e-05	4.434997975184926e-05
357	3	-4.326847975052963e-05	4.347367475193180e-05
357	4	-4.178061646931411e-05	4.963351159104003e-05
357	5	-4.206632114269996e-05	4.854970819147827e-05
357	6	-4.241531264679870e-05	4.725139221279147e-05
357	7	-4.266657003158534e-05	4.633819190491444e-05
357	8	-4.118958756960137e-05	5.352137679348528e-05
357	9	-4.139427343518138e-05	5.238768816890213e-05
357	10	-4.164658991337217e-05	5.102939288814813e-05
357	11	-4.183000265629028e-05	5.007383568919500e-05
357	12	-4.070538940199085e-05	5.647962523803356e-05
357	13	-4.084596666953330e-05	5.531344093537219e-05
357	14	-4.102170245172180e-05	5.391602130180115e-05
357	15	-4.115132807757036e-05	5.293278733682380e-05
358	0	-4.342232753919698e-05	4.303257320986491e-05
358	1	-4.369955370851949e-05	4.225051275892185e-05
358	2	-4.404065784987760e-05	4.131428027038597e-05
358	3	-4.428789590768967e-05	4.065630673696346e-05
358	4	-4.279528889268578e-05	4.587848329876940e-05
358	5	-4.302795129498603e-05	4.506339140780943e-05
358	6	-4.331566643036648e-05	4.408765149262952e-05
358	7	-4.352533110835753e-05	4.340204149350119e-05
358	8	-4.192457640545323e-05	4.959274069296934e-05
358	9	-4.209666770727490e-05	4.873964142736212e-05
358	10	-4.231180081800981e-05	4.771838356573689e-05
358	11	-4.247039332395786e-05	4.700090574412404e-05
358	12	-4.121882278007045e-05	5.243769831637070e-05
358	13	-4.134286790928412e-05	5.155968214228464e-05
358	14	-4.150041102623323e-05	5.050845645701407e-05
358	15	-4.161847128300756e-05	4.976986281734009e-05
359	0	-4.441506921584886e-05	4.032529467439973e-05
359	1	-4.464586659462965e-05	3.973887587137454e-05
359	2	-4.493325890108814e-05	3.903814038238449e-05
359	3	-4.514437380206687e-05	3.854701677189493e-05
359	4	-4.363357513730413e-05	4.305720213826169e-05
359	5	-4.383075791729473e-05	4.244645118233977e-05
359	6	-4.407772870423310e-05	4.171694212693288e-05
359	7	-4.426022149876341e-05	4.120585427018213e-05
359	8	-4.255291775073389e-05	4.664011750214922e-05
359	9	-4.270443754226280e-05	4.600129685134762e-05
359	10	-4.289644706849890e-05	4.523858551616396e-05
359	11	-4.303991710490376e-05	4.470444904296792e-05
359	12	-4.168058228184734e-05	4.939844522657665e-05
359	13	-4.179586401188710e-05	4.874079455763261e-05
359	14	-4.194429148873987e-05	4.795558921248802e-05
359	15	-4.205687208907715e-05	4.740568198545897e-05
360	0	-4.525401622584683e-05	3.830053185176696e-05
360	1	-4.545482218732806e-05	3.786503206813544e-05
360	2	-4.570762454460240e-05	3.734682328468059e-05
360	3	-4.589466886904743e-05	3.698518783260895e-05
360	4	-4.435536288707681e-05	4.094940843346156e-05
360	5	-4.453029045693017e-05	4.049641422355656e-05
360	6	-4.475191057771840e-05	3.995762583350830e-05
360	7	-4.491700530632271e-05	3.958182888516852e-05
360	8	-4.311523032010234e-05	4.443649673382723e-05
360	9	-4.325468026221535e-05	4.396329668408785e-05
360	10	-4.343351860748455e-05	4.340082493309940e-05
360	11	-4.356861664727232e-05	4.300887041795060e-05
360	12	-4.211651816995889e-05	4.712980485701777e-05
360	13	-4.222798496550715e-05	4.664261224941309e-05
360	14	-4.237312470974750e-05	4.606366411007706e-05
360	15	-4.248458420945179e-05	4.566047739818275e-05
361	0	-4.599204197081206e-05	3.680420190535196e-05
361	1	-4.617121339782533e-05	3.648562163602814e-05
361	2	-4.640048877446128e-05	3.610988772851800e-05
361	3	-4.657289791858135e-05	3.585046710514068e-05
361	4	-4.500336105331213e-05	3.939382742508944e-05
361	5	-4.516288665678178e-05	3.906293459898359e-05
361	6	-4.536814087044839e-05	3.867255244998384e-05
361	7	-4.552408188967946e-05	3.840313220356322e-05
361	8	-4.364000654859282e-05	4.281293812800369e-05
361	9	-4.377310945499404e-05	4.246828773122526e-05
361	10	-4.394594899237349e-05	4.206160570286334e-05
361	11	-4.407847091204242e-05	4.178077965823998e-05
361	12	-4.254416283905945e-05	4.545905687624553e-05
361	13	-4.265642518744616e-05	4.510499193698525e-05
361	14	-4.280396928366347e-05	4.468753282662902e-05
361	15	-4.291793672553246e-05	4.439937335686619e-05
362	0	-4.666344878010886e-05	3.572162301937420e-05
362	1	-4.683091057639535e-05	3.549654722068332e-05
362	2	-4.704529094712276e-05	3.523414699355559e-05
362	3	-4.720715603652955e-05	3.505558335950988e-05
362	4	-4.560641630433307e-05	3.826930269920216e-05
362	5	-4.575930445771894e-05	3.803540272042910e-05
362	6	-4.595623076885781e-05	3.776249548780592e-05
362	7	-4.610584254775696e-05	3.757661567827349e-05
362	8	-4.414915084211319e-05	4.164133600094764e-05
362	9	-4.428157799780337e-05	4.139769356172598e-05
362	10	-4.445422946643477e-05	4.111356451003930e-05
362	11	-4.458680234349420e-05	4.092016199390669e-05
362	12	-4.297898246938353e-05	4.425632942044913e-05
362	13	-4.309446874921469e-05	4.400678509270249e-05
362	14	-4.324717418935778e-05	4.371673506865681e-05
362	15	-4.336571107201057e-05	4.352011461476735e-05
363	0	-4.729278024460117e-05	3.496796859275566e-05
363	1	-4.745247837317548e-05	3.481704366682962e-05
363	2	-4.765902192355950e-05	3.464529551933057e-05
363	3	-4.781608485972721e-05	3.453173987995194e-05
363	4	-4.618531637944370e-05	3.748535135924720e-05
363	5	-4.633416450091174e-05	3.732803499922330e-05
363	6	-4.652788549176269e-05	3.714884118360804e-05
363	7	-4.667613230906286e-05	3.703025821565670e-05
363	8	-4.465766759525010e-05	4.082524961050794e-05
363	9	-4.479117776114262e-05	4.066176015800147e-05
363	10	-4.496649303380697e-05	4.047589079618788e-05
363	11	-4.510188261852895e-05	4.035329728147823e-05
363	12	-4.342942101950397e-05	4.342393994924780e-05
363	13	-4.355000274576647e-05	4.325893418326686e-05
363	14	-4.370939382748519e-05	4.307278536055056e-05
363	15	-4.383336297862220e-05	4.295105687605986e-05
364	0	-4.789941300902203e-05	3.447724801839853e-05
364	1	-4.805519342134522e-05	3.438574505097976e-05
364	2	-4.825754289297767e-05	3.428645312541003e-05
364	3	-4.841224185542606e-05	3.422481729717977e-05
364	4	-4.675512006145949e-05	3.697332591703223e-05
364	5	-4.690339185639249e-05	3.687770570986170e-05
364	6	-4.709704060230913e-05	3.677402082805105e-05
364	7	-4.724578280348208e-05	3.670983359271134e-05
364	8	-4.517447034208495e-05	4.029463363070225e-05
364	9	-4.531153257896141e-05	4.019655900003806e-05
364	10	-4.549188453624341e-05	4.009132453136360e-05
364	11	-4.563125548114390e-05	4.002727973654250e-05
364	12	-4.390017830586631e-05	4.289313165944038e-05
364	13	-4.402703175857995e-05	4.279678671663743e-05
364	14	-4.419530302103959e-05	4.269410570324794e-05
364	15	-4.432637602032797e-05	4.263196901871240e-05
365	0	-4.849465782925089e-05	3.419680100618631e-05
365	1	-4.864937554082197e-05	3.415285728605771e-05
365	2	-4.885142673574795e-05	3.411164152565244e-05
365	3	-4.900656867094213e-05	3.409165630286456e-05
365	4	-4.732524042259700e-05	3.668076685042145e-05
365	5	-4.747476163768839e-05	3.663545977935156e-05
365	6	-4.767064008220876e-05	3.659370582254236e-05
365	7	-4.782144534225362e-05	3.657430590162721e-05
365	8	-4.570597208758080e-05	3.999872840238582e-05
365	9	-4.584705351415359e-05	3.995509602841239e-05
365	10	-4.603281986553458e-05	3.991667826917600e-05
365	11	-4.617657293033593e-05	3.990055082159377e-05
365	12	-4.439699678707483e-05	4.260439824939837e-05
365	13	-4.453096272231034e-05	4.256257478650918e-05
365	14	-4.470848686605570e-05	4.252653414179533e-05
365	15	-4.484665353376365e-05	4.251232978203335e-05
366	0	-4.908941097184475e-05	3.408488367403364e-05
366	1	-4.924523201994675e-05	3.407910136406669e-05
366	2	-4.944925700817426e-05	3.408448033516047e-05
366	3	-4.960627082672156e-05	3.409790816686878e-05
366	4	-4.790209718413759e-05	3.656821438341519e-05
366	5	-4.805400356624702e-05	3.656440300669396e-05
366	6	-4.825324107866240e-05	3.657365683289862e-05
366	7	-4.840679304217592e-05	3.659098454725929e-05
366	8	-4.625371770968303e-05	3.989642037819461e-05
366	9	-4.639951960102081e-05	3.989661785314756e-05
366	10	-4.659173503386677e-05	3.991153964754355e-05
366	11	-4.674061978721785e-05	3.993344469802890e-05
366	12	-4.492106016943499e-05	4.250929235505197e-05
366	13	-4.506213910967983e-05	4.251170615134092e-05
366	14	-4.524893537718149e-05	4.252988889753978e-05
366	15	-4.539417314265078e-05	4.255463479664117e-05
367	0	-4.969022328961419e-05	3.410817894603834e-05
367	1	-4.984830552601509e-05	3.413303842363843e-05
367	2	-5.005553648075755e-05	3.417597537828676e-05
367	3	-5.021512078300676e-05	3.421654406897738e-05
367	4	-4.848898042917878e-05	3.660361197695360e-05
367	5	-4.864392286724036e-05	3.663329468470047e-05
367	6	-4.884744581156525e-05	3.668302638332509e-05
367	7	-4.900452828168337e-05	3.672898131670497e-05
367	8	-4.682055431718427e-05	3.994861341106949e-05
367	9	-4.697167211853912e-05	3.998327400028416e-05
367	10	-4.717092770033774e-05	4.003985999114798e-05
367	11	-4.732523433944646e-05	4.009132302053056e-05
367	12	-4.547232481853071e-05	4.257146168840257e-05
367	13	-4.562037189611463e-05	4.260951542395986e-05
367	14	-4.581611226423272e-05	4.267104289444741e-05
367	15	-4.596805897234928e-05	4.272667103729332e-05
368	0	-5.030045821059047e-05	3.424076629848436e-05
368	1	-5.046112920218059e-05	3.429091006204157e-05
368	2	-5.067165079762498e-05	3.436508762270112e-05
368	3	-5.083366358577286e-05	3.442824280091208e-05
368	4	-4.908866479490572e-05	3.675608933472833e-05
368	5	-4.924734701496683e-05	3.681158999603369e-05
368	6	-4.945581022774180e-05	3.689245330796220e-05
368	7	-4.961663141960446e-05	3.696043174019761e-05
368	8	-4.740804938942449e-05	4.012145772465317e-05
368	9	-4.756452786444372e-05	4.018278287302719e-05
368	10	-4.777063334542839e-05	4.027140852052655e-05
368	11	-4.793002352651953e-05	4.034537681422763e-05
368	12	-4.604972218946103e-05	4.275915954309453e-05
368	13	-4.620422407248811e-05	4.282513534565471e-05
368	14	-4.640809960245072e-05	4.292020649411181e-05
368	15	-4.656603603811173e-05	4.299934870094397e-05
369	0	-5.092025532047731e-05	3.446402473475588e-05
369	1	-5.108320775241697e-05	3.453500450979937e-05
369	2	-5.129658808622459e-05	3.463486038964899e-05
369	3	-5.146067807575779e-05	3.471680116368036e-05
369	4	-4.970271341656564e-05	3.699867021890483e-05
369	5	-4.986492651656365e-05	3.707402128101720e-05
369	6	-5.007773213003612e-05	3.717902922715640e-05
369	7	-5.024164854123164e-05	3.726444100870589e-05
369	8	-4.801546993304664e-05	4.038680300765033e-05
369	9	-4.817670907985991e-05	4.046806178811901e-05
369	10	-4.838860986328841e-05	4.058041079826066e-05
369	11	-4.855205625574577e-05	4.067099165632369e-05
369	12	-4.665079443313286e-05	4.304360275708991e-05
369	13	-4.681089141403971e-05	4.313024651459636e-05
369	14	-4.702154730006587e-05	4.324958203357510e-05
369	15	-4.718418492976500e-05	4.334532884002284e-05
370	0	-5.154832367551218e-05	3.476237001416867e-05
370	1	-5.171311878793615e-05	3.485139373506645e-05
370	2	-5.192853055961524e-05	3.497425322106804e-05
370	3	-5.209379064024935e-05	3.507351291387566e-05
370	4	-5.032928636530835e-05	3.731167914777887e-05
370	5	-5.049418690298837e-05	3.740346028797109e-05
370	6	-5.070983658730743e-05	3.752906208448375e-05
370	7	-5.087523444324219e-05	3.762967867336687e-05
370	8	-4.863950541731932e-05	4.072077536605898e-05
370	9	-4.880414542695596e-05	4.081686178652107e-05
370	10	-4.901960357261881e-05	4.094697972682491e-05
370	11	-4.918493635724121e-05	4.105007630364562e-05
370	12	-4.727124156225094e-05	4.339775468419515e-05
370	13	-4.743520970343783e-05	4.349851492742901e-05
370	14	-4.764993329751848e-05	4.363399952085614e-05
370	15	-4.781482475593950e-05	4.374050565026950e-05
371	0	-5.218189117016722e-05	3.512823780696334e-05
371	1	-5.234723229112476e-05	3.523441722841045e-05
371	2	-5.256290725919360e-05	3.537996364119885e-05
371	3	-5.272816030406655e-05	3.549717880506870e-05
371	4	-5.096335597571073e-05	3.768484101774067e-05
371	5	-5.112862225652023e-05	3.779129064297291e-05
371	6	-5.134404027788013e-05	3.793612377657768e-05
371	7	-5.150903292810021e-05	3.805200471487881e-05
371	8	-4.927304147000998e-05	4.110617583979001e-05
371	9	-4.943822786867378e-05	4.121355162569263e-05
371	10	-4.965311838015794e-05	4.135760502578894e-05
371	11	-4.981708666417094e-05	4.147106186680289e-05
371	12	-4.790274060082490e-05	4.379813211561859e-05
371	13	-4.806759037795358e-05	4.390770287459528e-05
371	14	-4.828177039302501e-05	4.405289964679433e-05
371	15	-4.844470754268723e-05	4.416555902426690e-05
372	0	-5.281621702523629e-05	3.556177647309905e-05
372	1	-5.298120776560844e-05	3.568707427807847e-05
372	2	-5.319581424248430e-05	3.585893415318014e-05
372	3	-5.335970178725053e-05	3.599751156073666e-05
372	4	-5.159694713914820e-05	3.811562642018199e-05
372	5	-5.176145321928126e-05	3.823847136165849e-05
372	6	-5.197357182349479e-05	3.840505170929679e-05
372	7	-5.213409788984490e-05	3.853790201754499e-05
372	8	-4.990414734202374e-05	4.153265830866372e-05
372	9	-5.006659364274389e-05	4.165033541903108e-05
372	10	-5.027552144644613e-05	4.180761082744550e-05
372	11	-5.043233974641343e-05	4.193087466487309e-05
372	12	-4.853096268015584e-05	4.422603250561948e-05
372	13	-4.869145500878715e-05	4.434021628725286e-05
372	14	-4.889744053305996e-05	4.449026352632242e-05
372	15	-4.905210282338771e-05	4.460598188396873e-05
373	0	-5.344678953969819e-05	3.607393295541861e-05
373	1	-5.360963027684916e-05	3.622244500171914e-05
373	2	-5.382060089499070e-05	3.642693188010706e-05
373	3	-5.398080637325317e-05	3.659252596005608e-05
373	4	-5.221898787808715e-05	3.861071174742532e-05
373	5	-5.237700549176604e-05	3.875140822775344e-05
373	6	-5.258018918066774e-05	3.894358048852407e-05
373	7	-5.273316534116940e-05	3.909803052537601e-05
373	8	-5.051463085391388e-05	4.199760007587474e-05
373	9	-5.066671570324576e-05	4.212503402099623e-05
373	10	-5.086008247292751e-05	4.229613569882167e-05
373	11	-5.100393113078272e-05	4.243140433977515e-05
373	12	-4.913321513561776e-05	4.466792401276921e-05
373	13	-4.928239313134353e-05	4.478468569544583e-05
373	14	-4.947014192938980e-05	4.493813189500907e-05
373	15	-4.960831102695994e-05	4.505672931879647e-05
374	0	-4.043671050681447e-05	5.804682414221222e-05
374	1	-4.054255652381092e-05	5.686545064239445e-05
374	2	-4.067675110193845e-05	5.544972523694714e-05
374	3	-4.077717530333032e-05	5.445352320473509e-05
374	4	-3.991276602875759e-05	6.096826150401958e-05
374	5	-3.995260955947931e-05	5.976243972877724e-05
374	6	-4.000775994714296e-05	5.831720490641779e-05
374	7	-4.005257400517099e-05	5.730006222781706e-05
374	8	-3.918985706487170e-05	6.473892622576530e-05
374	9	-3.914246261661748e-05	6.350906310466919e-05
374	10	-3.909302758650735e-05	6.203466320067455e-05
374	11	-3.906420804947666e-05	6.099675149609765e-05
374	12	-3.860613454182024e-05	6.759353423487918e-05
374	13	-3.849153428782870e-05	6.635105668054897e-05
374	14	-3.836153294546730e-05	6.486114643885700e-05
374	15	-3.827598803879596e-05	6.381210980051172e-05
375	0	-4.082996524341288e-05	5.395186886496156e-05
375	1	-4.092791771159836e-05	5.306213882505937e-05
375	2	-4.105417806292132e-05	5.199674648393254e-05
375	3	-4.115021316604110e-05	5.124807940785416e-05
375	4	-4.007735464991869e-05	5.678779255035182e-05
375	5	-4.012560210703053e-05	5.587908467638654e-05
375	6	-4.019225265816024e-05	5.479061528191157e-05
375	7	-4.024629580909995e-05	5.402539158267935e-05
375	8	-3.905189206859178e-05	6.047393975861718e-05
375	9	-3.903429477016511e-05	5.954637315981581e-05
375	10	-3.902193197668680e-05	5.843496133621492e-05
375	11	-3.902025779764095e-05	5.765327823576000e-05
375	12	-3.823509129237763e-05	6.328364808222407e-05
375	13	-3.816675417363838e-05	6.234601985245365e-05
375	14	-3.809346477863790e-05	6.122258807789450e-05
375	15	-3.804877946856128e-05	6.043257155159165e-05
376	0	-4.120122796213093e-05	5.087154776972054e-05
376	1	-4.129681162159443e-05	5.020475070132115e-05
376	2	-4.142158180263138e-05	4.940846443758232e-05
376	3	-4.151745194160737e-05	4.885068188772900e-05
376	4	-4.027614449742464e-05	5.364038504803085e-05
376	5	-4.033414540065640e-05	5.295829735878705e-05
376	6	-4.041382420220526e-05	5.214327492545591e-05
376	7	-4.047793869944864e-05	5.157205784153176e-05
376	8	-3.902199564308778e-05	5.725984874822113e-05
376	9	-3.903003636471194e-05	5.656260374014104e-05
376	10	-3.904972146278532e-05	5.572923715643809e-05
376	11	-3.907158280331928e-05	5.514518173483820e-05
376	12	-3.802879412112468e-05	6.003501858511063e-05
376	13	-3.799816900851158e-05	5.933069126869410e-05
376	14	-3.797126390135536e-05	5.848960530568678e-05
376	15	-3.796016965498589e-05	5.790078623967584e-05
377	0	-4.156865310019120e-05	4.857081330197069e-05
377	1	-4.166508752415215e-05	4.807651982011958e-05
377	2	-4.179215782198298e-05	4.748913602053203e-05
377	3	-4.189090512151664e-05	4.708016767580635e-05
377	4	-4.051314496324748e-05	5.128535168329418e-05
377	5	-4.058119241392705e-05	5.077886830579784e-05
377	6	-4.067416254770392e-05	5.017702187763601e-05
377	7	-4.074880041783607e-05	4.975821954128678e-05
377	8	-3.908551794065205e-05	5.485209826540102e-05
377	9	-3.911580642124358e-05	5.433461905011911e-05
377	10	-3.916323384642479e-05	5.372059408830120e-05
377	11	-3.920543907815752e-05	5.329396209854185e-05
377	12	-3.795747557675899e-05	5.760544021401054e-05
377	13	-3.795822402284578e-05	5.708396752107917e-05
377	14	-3.797013748286670e-05	5.646468256080166e-05
377	15	-3.798720490884342e-05	5.603380936605092e-05
378	0	-4.194409852137659e-05	4.687591962661405e-05
378	1	-4.204503973600122e-05	4.651703302574889e-05
378	2	-4.217885491139411e-05	4.609422809572451e-05
378	3	-4.228287395659080e-05	4.580267809596801e-05
378	4	-4.078979709992721e-05	4.954921224920261e-05
378	5	-4.086895695740994e-05	4.918237757948657e-05
378	6	-4.097625828494713e-05	4.875133805692840e-05
378	7	-4.106119956350785e-05	4.845522570530284e-05
378	8	-3.922993611743143e-05	5.308118749651318e-05
378	9	-3.927955590500126e-05	5.270787049601391e-05
378	10	-3.935122385240910e-05	5.226925253087377e-05
378	11	-3.941121718516637e-05	5.196778036599693e-05
378	12	-3.799896491977730e-05	5.581870791583472e-05
378	13	-3.802586386838810e-05	5.544096546991402e-05
378	14	-3.807024475969825e-05	5.499671527023775e-05
378	15	-3.811117576853414e-05	5.469126356133976e-05
379	0	-4.233875424429188e-05	4.565806830967107e-05
379	1	-4.244481176678125e-05	4.540607596695053e-05
379	2	-4.258634058728308e-05	4.511412047718142e-05
379	3	-4.269698863268441e-05	4.491703909737371e-05
