patch_n	x	y	disp_x	disp_y
1	 1.000000000000000e+00	 0.000000000000000e+00	-4.714274727506602e-05	 0.000000000000000e+00
1	 9.974284469059532e-01	 7.166933307989243e-02	-4.695391516887421e-05	 9.793732504209266e-06
1	 9.894434504816298e-01	 1.449194890387739e-01	-4.648771388572551e-05	 1.975805601087827e-05
1	 9.756838834611086e-01	 2.191824800515997e-01	-4.576322240917710e-05	 2.986111357103050e-05
1	 9.558632461068471e-01	 2.938119377281626e-01	-4.478853334293298e-05	 4.004323008046888e-05
1	 9.297883010623589e-01	 3.680947095758919e-01	-4.356555796849695e-05	 5.018957348052240e-05
1	 8.973756499953162e-01	 4.412674277632060e-01	-4.208552516114711e-05	 6.012514563383093e-05
1	 8.586647592086445e-01	 5.125376389107853e-01	-4.031022443970932e-05	 6.970920225109485e-05
1	 8.138260360508662e-01	 5.811085811189265e-01	-3.821063749235622e-05	 7.885887794162861e-05
1	 7.631628410841520e-01	 6.462062193992625e-01	-3.578749218346184e-05	 8.755615881921399e-05
1	 7.071067811868699e-01	 7.071067811868699e-01	-3.307886569512465e-05	 9.583005142504975e-05
1	 6.462062193992625e-01	 7.631628410841519e-01	-3.016347035075304e-05	 1.036206410274619e-04
1	 5.811085811189264e-01	 8.138260360508661e-01	-2.710599802315664e-05	 1.107083770539958e-04
1	 5.125376389107852e-01	 8.586647592086446e-01	-2.393570625388583e-05	 1.168920531313985e-04
1	 4.412674277632058e-01	 8.973756499953163e-01	-2.067221927238291e-05	 1.220858397907947e-04
1	 3.680947095758915e-01	 9.297883010623589e-01	-1.732845431405258e-05	 1.263252484364935e-04
1	 2.938119377281621e-01	 9.558632461068473e-01	-1.391597278814610e-05	 1.297274895803015e-04
1	 2.191824800515992e-01	 9.756838834611086e-01	-1.045425432314904e-05	 1.324081388098996e-04
1	 1.449194890387733e-01	 9.894434504816300e-01	-6.966052260668906e-06	 1.344228546605303e-04
1	 7.166933307989184e-02	 9.974284469059531e-01	-3.474080459771486e-06	 1.357781298273570e-04
1	 0.000000000000000e+00	 1.000000000000000e+00	 0.000000000000000e+00	 1.364505840761411e-04
1	 1.075000000000000e+00	 0.000000000000000e+00	-5.066112134984479e-05	 0.000000000000000e+00
1	 1.072235580423897e+00	 7.704453305765518e-02	-5.050482489258949e-05	 8.750568991221724e-06
1	 1.063651709267727e+00	 1.557884507110800e-01	-4.981702129054217e-05	 1.768793627716339e-05
1	 1.048860174720603e+00	 2.356211660483044e-01	-4.864357454692793e-05	 2.683454168547241e-05
1	 1.027552989564645e+00	 3.158478330497876e-01	-4.702766503626877e-05	 3.619047764028180e-05
1	 9.995224236416065e-01	 3.957018127859281e-01	-4.501659850512014e-05	 4.569477842773717e-05
1	 9.646788237442117e-01	 4.743624848376666e-01	-4.264350846486669e-05	 5.520875528127369e-05
1	 9.230646161480831e-01	 5.509779618221077e-01	-3.991842131116667e-05	 6.458628356184044e-05
1	 8.748629887528598e-01	 6.246917246969276e-01	-3.687396679043149e-05	 7.372743509136923e-05
1	 8.204000541628570e-01	 6.946716858494774e-01	-3.358053127577907e-05	 8.260862247801855e-05
1	 7.601397897723038e-01	 7.601397897723037e-01	-3.015307958366479e-05	 9.126354939093014e-05
1	 6.946716858494775e-01	 8.204000541628572e-01	-2.671331236428340e-05	 9.966048867820778e-05
1	 6.246917246969276e-01	 8.748629887528601e-01	-2.332160940973161e-05	 1.075232647312732e-04
1	 5.509779618221076e-01	 9.230646161480829e-01	-2.001641210669340e-05	 1.145515170618386e-04
1	 4.743624848376664e-01	 9.646788237442120e-01	-1.681791393154275e-05	 1.205899947987326e-04
1	 3.957018127859278e-01	 9.995224236416067e-01	-1.373164011095180e-05	 1.256348423882813e-04
1	 3.158478330497873e-01	 1.027552989564645e+00	-1.075532866017427e-05	 1.297753642517311e-04
1	 2.356211660483039e-01	 1.048860174720603e+00	-7.891608513883215e-06	 1.330677881645496e-04
1	 1.557884507110794e-01	 1.063651709267727e+00	-5.144784739244857e-06	 1.354812096506964e-04
1	 7.704453305765459e-02	 1.072235580423897e+00	-2.514794274027421e-06	 1.369395726927293e-04
1	 0.000000000000000e+00	 1.075000000000000e+00	 0.000000000000000e+00	 1.373476584985115e-04
1	 1.150000000000000e+00	 0.000000000000000e+00	-5.332818119128804e-05	 0.000000000000000e+00
1	 1.147042713941840e+00	 8.241973303606141e-02	-5.315237440050356e-05	 7.933129452035351e-06
1	 1.137859968053828e+00	 1.666574123845024e-01	-5.227079741869543e-05	 1.605840794943809e-05
1	 1.122036465980114e+00	 2.520598520464369e-01	-5.074047124746034e-05	 2.443527458620660e-05
1	 1.099242733022485e+00	 3.378837283730043e-01	-4.863049068732448e-05	 3.311845385612054e-05
1	 1.069256546220940e+00	 4.233089159975895e-01	-4.602596239697587e-05	 4.211308555355166e-05
1	 1.031981997493258e+00	 5.074575419136776e-01	-4.298716842030221e-05	 5.130984144481196e-05
1	 9.874644730877626e-01	 5.894182847348221e-01	-3.956358484429034e-05	 6.054729106320617e-05
1	 9.358999414552172e-01	 6.682748682761077e-01	-3.583358337597635e-05	 6.970178650355219e-05
1	 8.776372672420815e-01	 7.431371523006348e-01	-3.191912307979688e-05	 7.873899624589889e-05
1	 8.131727983584517e-01	 8.131727983584517e-01	-2.798065043941101e-05	 8.767738637740650e-05
1	 7.431371523006347e-01	 8.776372672420815e-01	-2.415199983100870e-05	 9.644099943766708e-05
1	 6.682748682761077e-01	 9.358999414552172e-01	-2.050531685810096e-05	 1.047853793893967e-04
1	 5.894182847348219e-01	 9.874644730877628e-01	-1.709194420634297e-05	 1.123650678167955e-04
1	 5.074575419136773e-01	 1.031981997493258e+00	-1.393588330966934e-05	 1.189782801827166e-04
1	 4.233089159975891e-01	 1.069256546220940e+00	-1.103941328494762e-05	 1.246036772052302e-04
1	 3.378837283730039e-01	 1.099242733022485e+00	-8.393140092846665e-06	 1.293149951710995e-04
1	 2.520598520464364e-01	 1.122036465980114e+00	-5.986659170276000e-06	 1.331260286884207e-04
1	 1.666574123845018e-01	 1.137859968053828e+00	-3.804780127444784e-06	 1.359086452009858e-04
1	 8.241973303606075e-02	 1.147042713941841e+00	-1.819188419926512e-06	 1.375138583913126e-04
1	 0.000000000000000e+00	 1.150000000000000e+00	 0.000000000000000e+00	 1.378042824644465e-04
1	 1.225000000000000e+00	 0.000000000000000e+00	-5.543807545339045e-05	 0.000000000000000e+00
1	 1.221849847459785e+00	 8.779493301503960e-02	-5.521502591617029e-05	 7.348266474011076e-06
1	 1.212068226839934e+00	 1.775263740589171e-01	-5.418888178774419e-05	 1.489230457432813e-05
1	 1.195212757239641e+00	 2.684985380458384e-01	-5.240756221582065e-05	 2.270941043433195e-05
1	 1.170932476480365e+00	 3.599196236976357e-01	-4.993851216624531e-05	 3.088820423647590e-05
1	 1.138990668800349e+00	 4.509160192106954e-01	-4.687892982130404e-05	 3.948782668227006e-05
