xi	eta	x	y	stress_r	stress_theta
 3.0000000000e-01	 5.5000000000e-01	 9.3699901811e-01	 1.1065861196e+00	 1.1176738286e+01	-2.4895835206e+00
 3.0000000000e-01	 6.0000000000e-01	 8.4260744260e-01	 1.1800477523e+00	 1.0219095828e+01	-2.7640226088e+00
 3.0000000000e-01	 6.5000000000e-01	 7.4317957640e-01	 1.2450639008e+00	 9.1180541984e+00	-2.8719018331e+00
 3.0000000000e-01	 7.0000000000e-01	 6.3983777023e-01	 1.3011946925e+00	 7.8331206054e+00	-2.8902624345e+00
 3.0000000000e-01	 7.5000000000e-01	 5.3373732886e-01	 1.3481930365e+00	 6.4765299017e+00	-2.8362780871e+00
 3.0000000000e-01	 8.0000000000e-01	 4.2602730968e-01	 1.3860017069e+00	 5.1152720088e+00	-2.6413531352e+00
 3.0000000000e-01	 8.5000000000e-01	 3.1781459605e-01	 1.4147416310e+00	 3.7444206140e+00	-2.3110648699e+00
 3.0000000000e-01	 9.0000000000e-01	 2.1013325909e-01	 1.4346930032e+00	 2.3835182287e+00	-1.9768434694e+00
 3.0000000000e-01	 9.5000000000e-01	 1.0392053295e-01	 1.4462712480e+00	 1.3542336304e+00	-1.6373175744e+00
 3.0000000000e-01	 1.0000000000e+00	 0.0000000000e+00	 1.4500000000e+00	 1.2279672251e+00	-1.4778360410e+00
 3.5000000000e-01	 5.0000000000e-01	 1.0783378413e+00	 1.0783378413e+00	 1.2189039622e+01	-2.1398865868e+00
 3.5000000000e-01	 5.5000000000e-01	 9.8546448457e-01	 1.1638233326e+00	 1.1341100518e+01	-2.5583642350e+00
 3.5000000000e-01	 6.0000000000e-01	 8.8619058619e-01	 1.2410847050e+00	 1.0360774846e+01	-2.8626278063e+00
 3.5000000000e-01	 6.5000000000e-01	 7.8161989931e-01	 1.3094637578e+00	 9.2596591996e+00	-3.0016475083e+00
 3.5000000000e-01	 7.0000000000e-01	 6.7293282731e-01	 1.3684978662e+00	 7.9595131363e+00	-3.0170757202e+00
 3.5000000000e-01	 7.5000000000e-01	 5.6134443207e-01	 1.4179271591e+00	 6.5530026202e+00	-2.9508944234e+00
 3.5000000000e-01	 8.0000000000e-01	 4.4806320501e-01	 1.4576914503e+00	 5.1442524850e+00	-2.7098986028e+00
