patch_n	x	y	stress_yy
0	 0.000000000000000e+00	 0.000000000000000e+00	 2.151260945468149e-01
0	 3.703751761278757e-02	 0.000000000000000e+00	 4.551911773545126e-01
0	 7.407591860629409e-02	 0.000000000000000e+00	 6.024416194312431e-01
0	 1.111150863032353e-01	 0.000000000000000e+00	 6.696999879758962e-01
0	 1.481549040263268e-01	 0.000000000000000e+00	 6.697887492412542e-01
0	 1.851952550982844e-01	 0.000000000000000e+00	 6.155302685547891e-01
0	 2.222360228418238e-01	 0.000000000000000e+00	 5.197468103346901e-01
0	 2.592770905796607e-01	 0.000000000000000e+00	 3.952605381011205e-01
0	 2.963183416345107e-01	 0.000000000000000e+00	 2.548935144827084e-01
0	 3.333596593290896e-01	 0.000000000000000e+00	 1.114677012182675e-01
0	 3.704009269861132e-01	 0.000000000000000e+00	-2.219504084624539e-02
0	 3.704009269861132e-01	 0.000000000000000e+00	-2.219504084624539e-02
0	 4.074320498716263e-01	 0.000000000000000e+00	-1.265117632631803e-01
0	 4.444630227948896e-01	 0.000000000000000e+00	-1.929788265718432e-01
0	 4.814938624184864e-01	 0.000000000000000e+00	-2.252925938640921e-01
0	 5.185245854050001e-01	 0.000000000000000e+00	-2.271494650480665e-01
0	 5.555552084170138e-01	 0.000000000000000e+00	-2.022458768494363e-01
0	 5.925857481171107e-01	 0.000000000000000e+00	-1.542783028124010e-01
0	 6.296162211678745e-01	 0.000000000000000e+00	-8.694325330044020e-02
0	 6.666466442318879e-01	 0.000000000000000e+00	-3.937275496817716e-03
0	 7.036770339717346e-01	 0.000000000000000e+00	 9.104304659516650e-02
0	 7.407074070499978e-01	 0.000000000000000e+00	 1.943010921521696e-01
0	 7.407074070499978e-01	 0.000000000000000e+00	 1.943010921521695e-01
0	 7.777477718965361e-01	 0.000000000000000e+00	 2.503078536820056e-01
0	 8.147881034103083e-01	 0.000000000000000e+00	 2.122066770614321e-01
0	 8.518283682575469e-01	 0.000000000000000e+00	 8.939507117479488e-02
0	 8.888685331044861e-01	 0.000000000000000e+00	-1.087299650640867e-01
0	 9.259085646173584e-01	 0.000000000000000e+00	-3.727719427266656e-01
0	 9.629484294623976e-01	 0.000000000000000e+00	-6.933348828913006e-01
0	 9.999880943058367e-01	 0.000000000000000e+00	-1.061023316671771e+00
0	 1.037027525813909e+00	 0.000000000000000e+00	-1.466442285252675e+00
0	 1.074066690652848e+00	 0.000000000000000e+00	-1.900197339931725e+00
0	 1.111105555488888e+00	 0.000000000000000e+00	-2.352894542168926e+00
0	 1.111105555488888e+00	 0.000000000000000e+00	-2.352894542168926e+00
0	 1.148144103655110e+00	 0.000000000000000e+00	-2.739754309897386e+00
0	 1.185182385152000e+00	 0.000000000000000e+00	-2.991091054573441e+00
0	 1.222220466646889e+00	 0.000000000000000e+00	-3.120152727726939e+00
0	 1.259258414807111e+00	 0.000000000000000e+00	-3.140187970485289e+00
0	 1.296296296300000e+00	 0.000000000000000e+00	-3.064446113670903e+00
0	 1.333334177792889e+00	 0.000000000000000e+00	-2.906177177880043e+00
0	 1.370372125953112e+00	 0.000000000000000e+00	-2.678631873543066e+00
0	 1.407410207448001e+00	 0.000000000000000e+00	-2.395061600965988e+00
0	 1.444448488944890e+00	 0.000000000000000e+00	-2.068718450353487e+00
0	 1.481487037111112e+00	 0.000000000000000e+00	-1.712855201813212e+00
0	 1.481487037111112e+00	 0.000000000000000e+00	-1.712855201813212e+00
0	 1.518525901947152e+00	 0.000000000000000e+00	-1.335892904195191e+00
0	 1.555565066786090e+00	 0.000000000000000e+00	-9.353109416530252e-01
0	 1.592604498294163e+00	 0.000000000000000e+00	-5.079498389461659e-01
0	 1.629644163137602e+00	 0.000000000000000e+00	-5.064975322570042e-02
0	 1.666684027982641e+00	 0.000000000000000e+00	 4.397495259400124e-01
0	 1.703724059495513e+00	 0.000000000000000e+00	 9.664085765446480e-01
0	 1.740764224342452e+00	 0.000000000000000e+00	 1.532488344128225e+00
0	 1.777804489189690e+00	 0.000000000000000e+00	 2.141150141766344e+00
0	 1.814844820703462e+00	 0.000000000000000e+00	 2.795555650064351e+00
0	 1.851885185550002e+00	 0.000000000000000e+00	 3.498866917156623e+00
0	 1.851885185550002e+00	 0.000000000000000e+00	 3.498866917156623e+00
0	 1.888915555851201e+00	 0.000000000000000e+00	 4.211771071352336e+00
0	 1.925945926151601e+00	 0.000000000000000e+00	 4.893328153243723e+00
0	 1.962976296451401e+00	 0.000000000000000e+00	 5.543669559476220e+00
0	 2.000006666750801e+00	 0.000000000000000e+00	 6.162926686695759e+00
0	 2.037037037050001e+00	 0.000000000000000e+00	 6.751230931548787e+00
0	 2.074067407349200e+00	 0.000000000000000e+00	 7.308713690682228e+00
0	 2.111097777648601e+00	 0.000000000000000e+00	 7.835506360743530e+00
0	 2.148128147948400e+00	 0.000000000000000e+00	 8.331740338380637e+00
0	 2.185158518248799e+00	 0.000000000000000e+00	 8.797547020241996e+00
0	 2.222188888549998e+00	 0.000000000000000e+00	 9.233057802976543e+00
0	 2.222188888549998e+00	 0.000000000000000e+00	 9.233057802976541e+00
0	 2.259229258952148e+00	 0.000000000000000e+00	 9.631094546332449e+00
0	 2.296269629355197e+00	 0.000000000000000e+00	 9.984617133968417e+00
0	 2.333309999759047e+00	 0.000000000000000e+00	 1.029430459248406e+01
0	 2.370350370163597e+00	 0.000000000000000e+00	 1.056083594847850e+01
0	 2.407390740568747e+00	 0.000000000000000e+00	 1.078489022855035e+01
0	 2.444431110974397e+00	 0.000000000000000e+00	 1.096714645929775e+01
0	 2.481471481380447e+00	 0.000000000000000e+00	 1.110828366731834e+01
0	 2.518511851786798e+00	 0.000000000000000e+00	 1.120898087920926e+01
0	 2.555552222193348e+00	 0.000000000000000e+00	 1.126991712156715e+01
0	 2.592592592600000e+00	 0.000000000000000e+00	 1.129177142098816e+01
0	 2.592592592600000e+00	 0.000000000000000e+00	 1.129177142098816e+01
0	 2.629632963006650e+00	 0.000000000000000e+00	 1.128859776672949e+01
0	 2.666673333413201e+00	 0.000000000000000e+00	 1.127494123010070e+01
0	 2.703713703819551e+00	 0.000000000000000e+00	 1.125221746077613e+01
0	 2.740754074225602e+00	 0.000000000000000e+00	 1.122184210843003e+01
0	 2.777794444631251e+00	 0.000000000000000e+00	 1.118523082273657e+01
0	 2.814834815036402e+00	 0.000000000000000e+00	 1.114379925336990e+01
0	 2.851875185440952e+00	 0.000000000000000e+00	 1.109896305000408e+01
0	 2.888915555844801e+00	 0.000000000000000e+00	 1.105213786231308e+01
0	 2.925955926247851e+00	 0.000000000000000e+00	 1.100473933997084e+01
0	 2.962996296650002e+00	 0.000000000000000e+00	 1.095818313265124e+01
0	 2.962996296650002e+00	 0.000000000000000e+00	 1.095818313265124e+01
0	 3.000026666951201e+00	 0.000000000000000e+00	 1.091637983029758e+01
0	 3.037057037251600e+00	 0.000000000000000e+00	 1.088169753336864e+01
0	 3.074087407551401e+00	 0.000000000000000e+00	 1.085327514151761e+01
0	 3.111117777850801e+00	 0.000000000000000e+00	 1.083025155439758e+01
0	 3.148148148150001e+00	 0.000000000000000e+00	 1.081176567166165e+01
0	 3.185178518449201e+00	 0.000000000000000e+00	 1.079695639296280e+01
0	 3.222208888748601e+00	 0.000000000000000e+00	 1.078496261795398e+01
0	 3.259239259048400e+00	 0.000000000000000e+00	 1.077492324628810e+01
0	 3.296269629348799e+00	 0.000000000000000e+00	 1.076597717761799e+01
0	 3.333299999649998e+00	 0.000000000000000e+00	 1.075726331159645e+01
0	 3.333299999649998e+00	 0.000000000000000e+00	 1.075726331159645e+01
0	 3.370340370052147e+00	 0.000000000000000e+00	 1.074719281287295e+01
0	 3.407380740455197e+00	 0.000000000000000e+00	 1.073500856677185e+01
0	 3.444421110859047e+00	 0.000000000000000e+00	 1.072108985590407e+01
0	 3.481461481263596e+00	 0.000000000000000e+00	 1.070581596288052e+01
0	 3.518501851668747e+00	 0.000000000000000e+00	 1.068956617031212e+01
0	 3.555542222074398e+00	 0.000000000000000e+00	 1.067271976080976e+01
0	 3.592582592480448e+00	 0.000000000000000e+00	 1.065565601698437e+01
0	 3.629622962886798e+00	 0.000000000000000e+00	 1.063875422144683e+01
0	 3.666663333293348e+00	 0.000000000000000e+00	 1.062239365680805e+01
0	 3.703703703700000e+00	 0.000000000000000e+00	 1.060695360567892e+01
0	 3.703703703700000e+00	 0.000000000000000e+00	 1.060695360567892e+01
0	 3.740744074106651e+00	 0.000000000000000e+00	 1.059287545707911e+01
0	 3.777784444513201e+00	 0.000000000000000e+00	 1.058022030331006e+01
0	 3.814824814919551e+00	 0.000000000000000e+00	 1.056879698190541e+01
0	 3.851865185325602e+00	 0.000000000000000e+00	 1.055841433039878e+01
0	 3.888905555731252e+00	 0.000000000000000e+00	 1.054888118632381e+01
0	 3.925945926136402e+00	 0.000000000000000e+00	 1.054000638721412e+01
0	 3.962986296540952e+00	 0.000000000000000e+00	 1.053159877060335e+01
0	 4.000026666944802e+00	 0.000000000000000e+00	 1.052346717402515e+01
0	 4.037067037347851e+00	 0.000000000000000e+00	 1.051542043501316e+01
0	 4.074107407750003e+00	 0.000000000000000e+00	 1.050726739110101e+01
0	 4.074107407750003e+00	 0.000000000000000e+00	 1.050726739110101e+01
0	 4.111137778051202e+00	 0.000000000000000e+00	 1.049886880372588e+01
0	 4.148168148351601e+00	 0.000000000000000e+00	 1.049025779990527e+01
0	 4.185198518651401e+00	 0.000000000000000e+00	 1.048150846364026e+01
0	 4.222228888950800e+00	 0.000000000000000e+00	 1.047269487893200e+01
0	 4.259259259250000e+00	 0.000000000000000e+00	 1.046389112978158e+01
0	 4.296289629549201e+00	 0.000000000000000e+00	 1.045517130019012e+01
0	 4.333319999848601e+00	 0.000000000000000e+00	 1.044660947415871e+01
0	 4.370350370148401e+00	 0.000000000000000e+00	 1.043827973568845e+01
0	 4.407380740448801e+00	 0.000000000000000e+00	 1.043025616878042e+01
0	 4.444411110749998e+00	 0.000000000000000e+00	 1.042261285743572e+01
0	 4.444411110749998e+00	 0.000000000000000e+00	 1.042261285743572e+01
