label=Displacement
num_items=609

0:	2.3623669259873893e-04 -5.5175880533583140e-04 
1:	2.2046053518356360e-04 -5.5188311179790565e-04 
2:	1.8890236341814173e-04 -5.5212440479870332e-04 
3:	1.5732990945783478e-04 -5.5238102747838264e-04 
4:	1.2576213412717269e-04 -5.5267515933862777e-04 
5:	9.4225561822432164e-05 -5.5301534651550121e-04 
6:	6.2764002357170785e-05 -5.5337955340995393e-04 
7:	3.1399628652751351e-05 -5.5371078163497735e-04 
8:	1.2749906761773419e-07 -5.5393738722576524e-04 
9:	-3.1100446155785639e-05 -5.5399953891348166e-04 
10:	-6.2351238905698935e-05 -5.5389379955096674e-04 
11:	-9.3669786303483818e-05 -5.5365832648091213e-04 
12:	-1.2507818689945269e-04 -5.5335411511410221e-04 
13:	-1.5655749251838915e-04 -5.5303357518806328e-04 
14:	-1.8809063443676340e-04 -5.5272738024911012e-04 
15:	-2.1964531579030312e-04 -5.5245196135486326e-04 
16:	-2.3542299354151379e-04 -5.5232180718393030e-04 
17:	2.3635973850396987e-04 -5.1494611765404011e-04 
18:	2.2058358236069948e-04 -5.1507010659725138e-04 
19:	1.8902588085460659e-04 -5.1531055124456025e-04 
20:	1.5746939508974161e-04 -5.1556468549740823e-04 
21:	1.2591761348101444e-04 -5.1586558042715567e-04 
22:	9.4405030913739276e-05 -5.1621385299680780e-04 
23:	6.2934540784088196e-05 -5.1659894586276892e-04 
24:	3.1542894210962618e-05 -5.1695035307499878e-04 
25:	1.9983732348679256e-07 -5.1718488735340437e-04 
26:	-3.1116273511858092e-05 -5.1725433897723471e-04 
27:	-6.2431676702598754e-05 -5.1714005834140357e-04 
28:	-9.3808956178379550e-05 -5.1688439286718974e-04 
29:	-1.2523043502533297e-04 -5.1656756650673302e-04 
30:	-1.5671603921615110e-04 -5.1623072370761446e-04 
31:	-1.8823450268973824e-04 -5.1591854724212258e-04 
32:	-2.1978051875952491e-04 -5.1563876613834863e-04 
33:	-2.3555647148563774e-04 -5.1551063842786196e-04 
34:	2.3661186211123130e-04 -4.4132598620877600e-04 
35:	2.2083747044208951e-04 -4.4145045640051896e-04 
36:	1.8928498812965792e-04 -4.4168098212327741e-04 
37:	1.5772245367045028e-04 -4.4193401597778745e-04 
38:	1.2616736258582809e-04 -4.4223029676511297e-04 
39:	9.4613031975013264e-05 -4.4260317358768857e-04 
40:	6.3116262399845596e-05 -4.4300585510638230e-04 
41:	3.1648594237224863e-05 -4.4339624857237480e-04 
42:	2.6788088470965666e-07 -4.4367520301745336e-04 
43:	-3.1083880095980286e-05 -4.4373485351808319e-04 
44:	-6.2493239554371632e-05 -4.4359135429616718e-04 
45:	-9.3915691501421782e-05 -4.4331931340487254e-04 
46:	-1.2541249310859322e-04 -4.4296380718025167e-04 
47:	-1.5692864915230908e-04 -4.4261725284046143e-04 
48:	-1.8847354838142280e-04 -4.4229067721498783e-04 
49:	-2.2002766866402866e-04 -4.4200744275618947e-04 
50:	-2.3580711589141386e-04 -4.4188699408204883e-04 
51:	2.3685630130670018e-04 -3.6772045627569977e-04 
