xi	eta	x	y	stress_vm
 0.0000000000e+00	 0.0000000000e+00	 1.0000000000e+00	 0.0000000000e+00	 3.0763299518e+01
 0.0000000000e+00	 7.4074074074e-03	 9.9994489297e-01	 1.0498143933e-02	 3.0759246770e+01
 0.0000000000e+00	 1.4814814815e-02	 9.9977862859e-01	 2.1040290185e-02	 3.0745946387e+01
 0.0000000000e+00	 2.2222222222e-02	 9.9949980627e-01	 3.1624946766e-02	 3.0723211378e+01
 0.0000000000e+00	 2.9629629630e-02	 9.9910704558e-01	 4.2250579451e-02	 3.0690831902e+01
 0.0000000000e+00	 3.7037037037e-02	 9.9859898759e-01	 5.2915611885e-02	 3.0648580036e+01
 7.4074074074e-03	 0.0000000000e+00	 1.0074074074e+00	 0.0000000000e+00	 3.0128960267e+01
 7.4074074074e-03	 7.4074074074e-03	 1.0073518922e+00	 1.0575907962e-02	 3.0124482608e+01
 7.4074074074e-03	 1.4814814815e-02	 1.0071843962e+00	 2.1196144186e-02	 3.0111211424e+01
 7.4074074074e-03	 2.2222222222e-02	 1.0069035085e+00	 3.1859205630e-02	 3.0088948095e+01
 7.4074074074e-03	 2.9629629630e-02	 1.0065078385e+00	 4.2563546706e-02	 3.0057469738e+01
 7.4074074074e-03	 3.7037037037e-02	 1.0059960171e+00	 5.3307579380e-02	 3.0016534356e+01
 1.4814814815e-02	 0.0000000000e+00	 1.0148148148e+00	 0.0000000000e+00	 2.9518833156e+01
 1.4814814815e-02	 7.4074074074e-03	 1.0147588914e+00	 1.0653671991e-02	 2.9514185107e+01
 1.4814814815e-02	 1.4814814815e-02	 1.0145901638e+00	 2.1351998187e-02	 2.9501102167e+01
 1.4814814815e-02	 2.2222222222e-02	 1.0143072108e+00	 3.2093464495e-02	 2.9479374748e+01
 1.4814814815e-02	 2.9629629630e-02	 1.0139086314e+00	 4.2876513961e-02	 2.9448767378e+01
 1.4814814815e-02	 3.7037037037e-02	 1.0133930467e+00	 5.3699546876e-02	 2.9409024233e+01
 2.2222222222e-02	 0.0000000000e+00	 1.0222222222e+00	 0.0000000000e+00	 2.8931983973e+01
 2.2222222222e-02	 7.4074074074e-03	 1.0221658906e+00	 1.0731436021e-02	 2.8927344354e+01
 2.2222222222e-02	 1.4814814815e-02	 1.0219959314e+00	 2.1507852189e-02	 2.8914559279e+01
 2.2222222222e-02	 2.2222222222e-02	 1.0217109131e+00	 3.2327723360e-02	 2.8893408906e+01
 2.2222222222e-02	 2.9629629630e-02	 1.0213094244e+00	 4.3189481216e-02	 2.8863645803e+01
 2.2222222222e-02	 3.7037037037e-02	 1.0207900762e+00	 5.4091514371e-02	 2.8825000843e+01
 2.9629629630e-02	 0.0000000000e+00	 1.0296296296e+00	 0.0000000000e+00	 2.8367489883e+01
 2.9629629630e-02	 7.4074074074e-03	 1.0295728898e+00	 1.0809200050e-02	 2.8362963401e+01
 2.9629629630e-02	 1.4814814815e-02	 1.0294016991e+00	 2.1663706190e-02	 2.8350537566e+01
 2.9629629630e-02	 2.2222222222e-02	 1.0291146153e+00	 3.2561982225e-02	 2.8329983003e+01
 2.9629629630e-02	 2.9629629630e-02	 1.0287102173e+00	 4.3502448472e-02	 2.8301041054e+01
 2.9629629630e-02	 3.7037037037e-02	 1.0281871057e+00	 5.4483481867e-02	 2.8263430042e+01
 3.7037037037e-02	 0.0000000000e+00	 1.0370370370e+00	 0.0000000000e+00	 2.7824439716e+01
 3.7037037037e-02	 7.4074074074e-03	 1.0369798890e+00	 1.0886964079e-02	 2.7820058576e+01
 3.7037037037e-02	 1.4814814815e-02	 1.0368074667e+00	 2.1819560192e-02	 2.7808006288e+01
 3.7037037037e-02	 2.2222222222e-02	 1.0365183176e+00	 3.2796241090e-02	 2.7788044618e+01
 3.7037037037e-02	 2.9629629630e-02	 1.0361110102e+00	 4.3815415727e-02	 2.7759904486e+01
 3.7037037037e-02	 3.7037037037e-02	 1.0355841353e+00	 5.4875449362e-02	 2.7723292593e+01
 0.0000000000e+00	 3.7037037037e-02	 9.9859898759e-01	 5.2915611885e-02	 3.0648580036e+01
 0.0000000000e+00	 4.4444444444e-02	 9.9797429622e-01	 6.3618425732e-02	 3.0596692654e+01
 0.0000000000e+00	 5.1851851852e-02	 9.9723165959e-01	 7.4357360874e-02	 3.0535472426e+01
 0.0000000000e+00	 5.9259259259e-02	 9.9636979142e-01	 8.5130715650e-02	 3.0464782836e+01
 0.0000000000e+00	 6.6666666667e-02	 9.9538743238e-01	 9.5936747147e-02	 3.0384496891e+01
 0.0000000000e+00	 7.4074074074e-02	 9.9428335150e-01	 1.0677367154e-01	 3.0294504229e+01
 7.4074074074e-03	 3.7037037037e-02	 1.0059960171e+00	 5.3307579380e-02	 3.0016534356e+01
 7.4074074074e-03	 4.4444444444e-02	 1.0053666984e+00	 6.4089673330e-02	 2.9966228396e+01
 7.4074074074e-03	 5.1851851852e-02	 1.0046185608e+00	 7.4908156140e-02	 2.9906711522e+01
 7.4074074074e-03	 5.9259259259e-02	 1.0037503084e+00	 8.5761313544e-02	 2.9837843314e+01
 7.4074074074e-03	 6.6666666667e-02	 1.0027606726e+00	 9.6647389719e-02	 2.9759492632e+01
 7.4074074074e-03	 7.4074074074e-02	 1.0016484134e+00	 1.0756458763e-01	 2.9671545158e+01
 1.4814814815e-02	 3.7037037037e-02	 1.0133930467e+00	 5.3699546876e-02	 2.9409024233e+01
 1.4814814815e-02	 4.4444444444e-02	 1.0127591006e+00	 6.4560920928e-02	 2.9360160572e+01
 1.4814814815e-02	 5.1851851852e-02	 1.0120054620e+00	 7.5458951406e-02	 2.9302271682e+01
 1.4814814815e-02	 5.9259259259e-02	 1.0111308254e+00	 8.6391911437e-02	 2.9235212649e+01
 1.4814814815e-02	 6.6666666667e-02	 1.0101339129e+00	 9.7358032290e-02	 2.9158847960e+01
 1.4814814815e-02	 7.4074074074e-02	 1.0090134752e+00	 1.0835550371e-01	 2.9073059489e+01
 2.2222222222e-02	 3.7037037037e-02	 1.0207900762e+00	 5.4091514371e-02	 2.8825000843e+01
 2.2222222222e-02	 4.4444444444e-02	 1.0201515028e+00	 6.5032168526e-02	 2.8777474938e+01
 2.2222222222e-02	 5.1851851852e-02	 1.0193923631e+00	 7.6009746672e-02	 2.8721154850e+01
 2.2222222222e-02	 5.9259259259e-02	 1.0185113423e+00	 8.7022509331e-02	 2.8655890356e+01
 2.2222222222e-02	 6.6666666667e-02	 1.0175071531e+00	 9.8068674862e-02	 2.8581541036e+01
 2.2222222222e-02	 7.4074074074e-02	 1.0163785371e+00	 1.0914641980e-01	 2.8497984711e+01
 2.9629629630e-02	 3.7037037037e-02	 1.0281871057e+00	 5.4483481867e-02	 2.8263430042e+01
 2.9629629630e-02	 4.4444444444e-02	 1.0275439050e+00	 6.5503416124e-02	 2.8217171362e+01
 2.9629629630e-02	 5.1851851852e-02	 1.0267792643e+00	 7.6560541937e-02	 2.8162376797e+01
 2.9629629630e-02	 5.9259259259e-02	 1.0258918593e+00	 8.7653107225e-02	 2.8098889803e+01
 2.9629629630e-02	 6.6666666667e-02	 1.0248803933e+00	 9.8779317433e-02	 2.8026564232e+01
 2.9629629630e-02	 7.4074074074e-02	 1.0237435989e+00	 1.0993733588e-01	 2.7945273242e+01
 3.7037037037e-02	 3.7037037037e-02	 1.0355841353e+00	 5.4875449362e-02	 2.7723292593e+01
 3.7037037037e-02	 4.4444444444e-02	 1.0349363072e+00	 6.5974663722e-02	 2.7678264047e+01
 3.7037037037e-02	 5.1851851852e-02	 1.0341661655e+00	 7.7111337203e-02	 2.7624967339e+01
 3.7037037037e-02	 5.9259259259e-02	 1.0332723763e+00	 8.8283705119e-02	 2.7563238411e+01
 3.7037037037e-02	 6.6666666667e-02	 1.0322536336e+00	 9.9489960004e-02	 2.7492924310e+01
