xi	eta	x	y	stress_r	stress_theta
 4.4444444444e-02	 8.8888888889e-02	 1.0357810392e+00	 1.3424543315e-01	 2.7279630089e+01	 1.1346601866e+00
 4.4444444444e-02	 1.0000000000e-01	 1.0334187149e+00	 1.5136035520e-01	 2.7102872585e+01	 1.1177172054e+00
 4.4444444444e-02	 1.1111111111e-01	 1.0307582475e+00	 1.6852783969e-01	 2.6892876415e+01	 1.0987633340e+00
 5.5555555556e-02	 5.5555555556e-02	 1.0521943593e+00	 8.4169835098e-02	 2.6980143551e+01	 1.4028964528e+00
 5.5555555556e-02	 6.6666666667e-02	 1.0506867342e+00	 1.0126656643e-01	 2.6916584070e+01	 1.4110403904e+00
 5.5555555556e-02	 7.7777777778e-02	 1.0488900270e+00	 1.1843665837e-01	 2.6814485708e+01	 1.4037811857e+00
 5.5555555556e-02	 8.8888888889e-02	 1.0467999864e+00	 1.3567357605e-01	 2.6675541651e+01	 1.3858402140e+00
 5.5555555556e-02	 1.0000000000e-01	 1.0444125311e+00	 1.5297057175e-01	 2.6501467437e+01	 1.3617333250e+00
 5.5555555556e-02	 1.1111111111e-01	 1.0417237608e+00	 1.7032068905e-01	 2.6293970974e+01	 1.3356608060e+00
 0.0000000000e+00	 1.1111111111e-01	 9.8689619441e-01	 1.6135644226e-01	 2.9689758138e+01	 2.9191999137e-02
 0.0000000000e+00	 1.2222222222e-01	 9.8405996947e-01	 1.7783693789e-01	 2.9473292920e+01	 3.3969704986e-02
 0.0000000000e+00	 1.3333333333e-01	 9.8093145573e-01	 1.9435400473e-01	 2.9223681424e+01	 3.2477429991e-02
 0.0000000000e+00	 1.4444444444e-01	 9.7750753630e-01	 2.1090048951e-01	 2.8942198663e+01	 2.6511988911e-02
 0.0000000000e+00	 1.5555555556e-01	 9.7378530755e-01	 2.2746906338e-01	 2.8630073499e+01	 1.7433811932e-02
 0.0000000000e+00	 1.6666666667e-01	 9.6976208916e-01	 2.4405222891e-01	 2.8288465878e+01	 6.1288330152e-03
 1.1111111111e-02	 1.1111111111e-01	 9.9786170768e-01	 1.6314929162e-01	 2.8928486774e+01	 3.1274899107e-01
 1.1111111111e-02	 1.2222222222e-01	 9.9499396913e-01	 1.7981290387e-01	 2.8724828750e+01	 3.2055679860e-01
 1.1111111111e-02	 1.3333333333e-01	 9.9183069413e-01	 1.9651349367e-01	 2.8487075116e+01	 3.2046199151e-01
 1.1111111111e-02	 1.4444444444e-01	 9.8836873115e-01	 2.1324382828e-01	 2.8216557904e+01	 3.1441958072e-01
 1.1111111111e-02	 1.5555555556e-01	 9.8460514430e-01	 2.2999649742e-01	 2.7914555393e+01	 3.0390982942e-01
 1.1111111111e-02	 1.6666666667e-01	 9.8053722348e-01	 2.4676392034e-01	 2.7582268014e+01	 2.8989497547e-01
 2.2222222222e-02	 1.1111111111e-01	 1.0088272210e+00	 1.6494214098e-01	 2.8209238352e+01	 5.8625216717e-01
 2.2222222222e-02	 1.2222222222e-01	 1.0059279688e+00	 1.8178886985e-01	 2.8017172214e+01	 5.9525900758e-01
 2.2222222222e-02	 1.3333333333e-01	 1.0027299325e+00	 1.9867298261e-01	 2.7790217899e+01	 5.9495248533e-01
 2.2222222222e-02	 1.4444444444e-01	 9.9922992600e-01	 2.1558716705e-01	 2.7529772179e+01	 5.8746893074e-01
 2.2222222222e-02	 1.5555555556e-01	 9.9542498105e-01	 2.3252393146e-01	 2.7237169321e+01	 5.7442835467e-01
 2.2222222222e-02	 1.6666666667e-01	 9.9131235780e-01	 2.4947561177e-01	 2.6913655600e+01	 5.5688553330e-01
 3.3333333333e-02	 1.1111111111e-01	 1.0197927342e+00	 1.6673499033e-01	 2.7531011334e+01	 8.4861255387e-01
 3.3333333333e-02	 1.2222222222e-01	 1.0168619685e+00	 1.8376483582e-01	 2.7349360632e+01	 8.5694697093e-01
 3.3333333333e-02	 1.3333333333e-01	 1.0136291709e+00	 2.0083247155e-01	 2.7132190348e+01	 8.5478602921e-01
 3.3333333333e-02	 1.4444444444e-01	 1.0100911208e+00	 2.1793050583e-01	 2.6880969815e+01	 8.4447182089e-01
 3.3333333333e-02	 1.5555555556e-01	 1.0062448178e+00	 2.3505136549e-01	 2.6597095726e+01	 8.2778538644e-01
 3.3333333333e-02	 1.6666666667e-01	 1.0020874921e+00	 2.5218730321e-01	 2.6281865138e+01	 8.0589168914e-01
 4.4444444444e-02	 1.1111111111e-01	 1.0307582475e+00	 1.6852783969e-01	 2.6892876415e+01	 1.0987633340e+00
 4.4444444444e-02	 1.2222222222e-01	 1.0277959681e+00	 1.8574080180e-01	 2.6720507164e+01	 1.1045113918e+00
 4.4444444444e-02	 1.3333333333e-01	 1.0245284093e+00	 2.0299196049e-01	 2.6512153553e+01	 1.0988174345e+00
 4.4444444444e-02	 1.4444444444e-01	 1.0209523157e+00	 2.2027384460e-01	 2.6269365421e+01	 1.0842551171e+00
 4.4444444444e-02	 1.5555555556e-01	 1.0170646546e+00	 2.3757879953e-01	 2.5993608158e+01	 1.0627892311e+00
 4.4444444444e-02	 1.6666666667e-01	 1.0128626265e+00	 2.5489899464e-01	 2.5686234068e+01	 1.0357141022e+00
 5.5555555556e-02	 1.1111111111e-01	 1.0417237608e+00	 1.7032068905e-01	 2.6293970974e+01	 1.3356608060e+00
 5.5555555556e-02	 1.2222222222e-01	 1.0387299678e+00	 1.8771676778e-01	 2.6129795290e+01	 1.3368640607e+00
 5.5555555556e-02	 1.3333333333e-01	 1.0354276477e+00	 2.0515144943e-01	 2.5929343676e+01	 1.3259202572e+00
 5.5555555556e-02	 1.4444444444e-01	 1.0318135105e+00	 2.2261718337e-01	 2.5694254557e+01	 1.3056618060e+00
 5.5555555556e-02	 1.5555555556e-01	 1.0278844913e+00	 2.4010623357e-01	 2.5426068113e+01	 1.2782614784e+00
 5.5555555556e-02	 1.6666666667e-01	 1.0236377608e+00	 2.5761068607e-01	 2.5126195813e+01	 1.2451637727e+00
 0.0000000000e+00	 1.6666666667e-01	 9.6976208916e-01	 2.4405222891e-01	 2.8288465878e+01	 6.1288330152e-03
 0.0000000000e+00	 1.7777777778e-01	 9.6543543388e-01	 2.6064232775e-01	 2.7956393254e+01	 9.9672260878e-03
 0.0000000000e+00	 1.8888888889e-01	 9.6080313711e-01	 2.7723154894e-01	 2.7597091641e+01	 1.3749778174e-02
 0.0000000000e+00	 2.0000000000e-01	 9.5586324611e-01	 2.9381193771e-01	 2.7211563058e+01	 1.7413919974e-02
 0.0000000000e+00	 2.1111111111e-01	 9.5061406888e-01	 3.1037540503e-01	 2.6800654864e+01	 2.0427793438e-02
 0.0000000000e+00	 2.2222222222e-01	 9.4505418266e-01	 3.2691373760e-01	 2.6365043488e+01	 2.1829070504e-02
 1.1111111111e-02	 1.6666666667e-01	 9.8053722348e-01	 2.4676392034e-01	 2.7582268014e+01	 2.8989497547e-01
 1.1111111111e-02	 1.7777777778e-01	 9.7616249425e-01	 2.6353835362e-01	 2.7265564930e+01	 2.9261724654e-01
 1.1111111111e-02	 1.8888888889e-01	 9.7147872752e-01	 2.8031189948e-01	 2.6921066853e+01	 2.9421227742e-01
 1.1111111111e-02	 2.0000000000e-01	 9.6648394884e-01	 2.9707651480e-01	 2.6549801182e+01	 2.9456362767e-01
 1.1111111111e-02	 2.1111111111e-01	 9.6117644742e-01	 3.1382402065e-01	 2.6152626811e+01	 2.9303120385e-01
 1.1111111111e-02	 2.2222222222e-01	 9.5555478469e-01	 3.3054611247e-01	 2.5730216747e+01	 2.8849046415e-01
 2.2222222222e-02	 1.6666666667e-01	 9.9131235780e-01	 2.4947561177e-01	 2.6913655600e+01	 5.5688553330e-01
 2.2222222222e-02	 1.7777777778e-01	 9.8688955463e-01	 2.6643437948e-01	 2.6612257168e+01	 5.5806749924e-01
 2.2222222222e-02	 1.8888888889e-01	 9.8215431793e-01	 2.8339225002e-01	 2.6282692996e+01	 5.5733434379e-01
 2.2222222222e-02	 2.0000000000e-01	 9.7710465158e-01	 3.0034109188e-01	 2.5926019918e+01	 5.5451514245e-01
 2.2222222222e-02	 2.1111111111e-01	 9.7173882596e-01	 3.1727263626e-01	 2.5543111556e+01	 5.4885525453e-01
 2.2222222222e-02	 2.2222222222e-01	 9.6605538672e-01	 3.3417848733e-01	 2.5134640054e+01	 5.3905546742e-01
 3.3333333333e-02	 1.6666666667e-01	 1.0020874921e+00	 2.5218730321e-01	 2.6281865138e+01	 8.0589168914e-01
 3.3333333333e-02	 1.7777777778e-01	 9.9761661501e-01	 2.6933040535e-01	 2.5995758186e+01	 8.0511141300e-01
 3.3333333333e-02	 1.8888888889e-01	 9.9282990834e-01	 2.8647260057e-01	 2.5681313846e+01	 8.0192415103e-01
