patch_n	x	y	stress_yy
0	 0.000000e+00	 0.000000e+00	-6.264137e+00
0	 7.142857e-02	 0.000000e+00	-3.850689e+00
0	 1.428571e-01	 0.000000e+00	-1.838292e+00
0	 2.142857e-01	 0.000000e+00	-2.269473e-01
0	 2.857143e-01	 0.000000e+00	 9.833457e-01
0	 3.571429e-01	 0.000000e+00	 1.792587e+00
0	 3.571429e-01	 0.000000e+00	 1.792587e+00
0	 4.285714e-01	 0.000000e+00	 5.444812e-01
0	 5.000000e-01	 0.000000e+00	 4.010142e+00
0	 5.714286e-01	 0.000000e+00	 1.218957e+01
0	 6.428571e-01	 0.000000e+00	 2.508277e+01
0	 7.142857e-01	 0.000000e+00	 4.268973e+01
0	 7.142857e-01	 0.000000e+00	 4.268973e+01
0	 7.857143e-01	 0.000000e+00	 6.173666e+01
0	 8.571429e-01	 0.000000e+00	 7.424660e+01
0	 9.285714e-01	 0.000000e+00	 8.021954e+01
0	 1.000000e+00	 0.000000e+00	 7.965550e+01
0	 1.071429e+00	 0.000000e+00	 7.255447e+01
0	 1.071429e+00	 0.000000e+00	 7.255447e+01
0	 1.142857e+00	 0.000000e+00	 7.079599e+01
0	 1.214286e+00	 0.000000e+00	 6.512790e+01
0	 1.285714e+00	 0.000000e+00	 5.555018e+01
0	 1.357143e+00	 0.000000e+00	 4.206285e+01
0	 1.428571e+00	 0.000000e+00	 2.466591e+01
0	 1.428571e+00	 0.000000e+00	 2.466591e+01
0	 1.500000e+00	 0.000000e+00	-2.371509e-01
0	 1.571429e+00	 0.000000e+00	-1.706800e+01
0	 1.642857e+00	 0.000000e+00	-2.582663e+01
0	 1.714286e+00	 0.000000e+00	-2.651305e+01
0	 1.785714e+00	 0.000000e+00	-1.912726e+01
0	 1.785714e+00	 0.000000e+00	-1.912726e+01
0	 1.857143e+00	 0.000000e+00	-1.242635e+01
0	 1.928571e+00	 0.000000e+00	-7.785019e+00
0	 2.000000e+00	 0.000000e+00	-5.203252e+00
0	 2.071429e+00	 0.000000e+00	-4.681054e+00
0	 2.142857e+00	 0.000000e+00	-6.218424e+00
0	 2.142857e+00	 0.000000e+00	-6.218424e+00
0	 2.214286e+00	 0.000000e+00	-4.535089e+00
0	 2.285714e+00	 0.000000e+00	-2.830343e+00
0	 2.357143e+00	 0.000000e+00	-1.104185e+00
0	 2.428571e+00	 0.000000e+00	 6.433837e-01
0	 2.500000e+00	 0.000000e+00	 2.412364e+00
0	 2.500000e+00	 0.000000e+00	 2.412364e+00
0	 2.571429e+00	 0.000000e+00	 3.920155e+00
0	 2.642857e+00	 0.000000e+00	 5.092864e+00
0	 2.714286e+00	 0.000000e+00	 5.930492e+00
0	 2.785714e+00	 0.000000e+00	 6.433039e+00
0	 2.857143e+00	 0.000000e+00	 6.600504e+00
0	 2.857143e+00	 0.000000e+00	 6.600504e+00
0	 2.928571e+00	 0.000000e+00	 7.093996e+00
0	 3.000000e+00	 0.000000e+00	 7.530472e+00
0	 3.071429e+00	 0.000000e+00	 7.909932e+00
0	 3.142857e+00	 0.000000e+00	 8.232376e+00
0	 3.214286e+00	 0.000000e+00	 8.497804e+00
0	 3.214286e+00	 0.000000e+00	 8.497804e+00
0	 3.285714e+00	 0.000000e+00	 8.669890e+00
0	 3.357143e+00	 0.000000e+00	 8.825138e+00
0	 3.428571e+00	 0.000000e+00	 8.963546e+00
0	 3.500000e+00	 0.000000e+00	 9.085115e+00
0	 3.571429e+00	 0.000000e+00	 9.189846e+00
0	 3.571429e+00	 0.000000e+00	 9.189846e+00
0	 3.642857e+00	 0.000000e+00	 9.314971e+00
0	 3.714286e+00	 0.000000e+00	 9.422982e+00
0	 3.785714e+00	 0.000000e+00	 9.513877e+00
0	 3.857143e+00	 0.000000e+00	 9.587657e+00
0	 3.928571e+00	 0.000000e+00	 9.644322e+00
0	 3.928571e+00	 0.000000e+00	 9.644322e+00
0	 4.000000e+00	 0.000000e+00	 9.682246e+00
0	 4.071429e+00	 0.000000e+00	 9.721148e+00
0	 4.142857e+00	 0.000000e+00	 9.761030e+00
0	 4.214286e+00	 0.000000e+00	 9.801890e+00
0	 4.285714e+00	 0.000000e+00	 9.843729e+00
0	 4.285714e+00	 0.000000e+00	 9.843729e+00
0	 4.357143e+00	 0.000000e+00	 9.875478e+00
0	 4.428571e+00	 0.000000e+00	 9.905485e+00
0	 4.500000e+00	 0.000000e+00	 9.933749e+00
0	 4.571429e+00	 0.000000e+00	 9.960271e+00
0	 4.642857e+00	 0.000000e+00	 9.985050e+00
0	 4.642857e+00	 0.000000e+00	 9.985050e+00
0	 4.714286e+00	 0.000000e+00	 1.000140e+01
0	 4.785714e+00	 0.000000e+00	 1.001900e+01
0	 4.857143e+00	 0.000000e+00	 1.003784e+01
0	 4.928571e+00	 0.000000e+00	 1.005792e+01
0	 5.000000e+00	 0.000000e+00	 1.007924e+01
0	 5.000000e+00	 0.000000e+00	 1.007924e+01
0	 5.071429e+00	 0.000000e+00	 1.009297e+01
0	 5.142857e+00	 0.000000e+00	 1.010768e+01
0	 5.214286e+00	 0.000000e+00	 1.012337e+01
0	 5.285714e+00	 0.000000e+00	 1.014005e+01
0	 5.357143e+00	 0.000000e+00	 1.015771e+01
0	 5.357143e+00	 0.000000e+00	 1.015771e+01
0	 5.428571e+00	 0.000000e+00	 1.016985e+01
0	 5.500000e+00	 0.000000e+00	 1.018322e+01
0	 5.571429e+00	 0.000000e+00	 1.019781e+01
0	 5.642857e+00	 0.000000e+00	 1.021361e+01
0	 5.714286e+00	 0.000000e+00	 1.023064e+01
0	 5.714286e+00	 0.000000e+00	 1.023064e+01
0	 5.785714e+00	 0.000000e+00	 1.024301e+01
0	 5.857143e+00	 0.000000e+00	 1.025657e+01
0	 5.928571e+00	 0.000000e+00	 1.027133e+01
0	 6.000000e+00	 0.000000e+00	 1.028727e+01
0	 6.071429e+00	 0.000000e+00	 1.030441e+01
0	 6.071429e+00	 0.000000e+00	 1.030441e+01
0	 6.142857e+00	 0.000000e+00	 1.031790e+01
0	 6.214286e+00	 0.000000e+00	 1.033255e+01
0	 6.285714e+00	 0.000000e+00	 1.034836e+01
0	 6.357143e+00	 0.000000e+00	 1.036531e+01
0	 6.428571e+00	 0.000000e+00	 1.038342e+01
0	 6.428571e+00	 0.000000e+00	 1.038342e+01
0	 6.500000e+00	 0.000000e+00	 1.039855e+01
0	 6.571429e+00	 0.000000e+00	 1.041481e+01
0	 6.642857e+00	 0.000000e+00	 1.043220e+01
0	 6.714286e+00	 0.000000e+00	 1.045074e+01
0	 6.785714e+00	 0.000000e+00	 1.047041e+01
0	 6.785714e+00	 0.000000e+00	 1.047041e+01
0	 6.857143e+00	 0.000000e+00	 1.048763e+01
0	 6.928571e+00	 0.000000e+00	 1.050600e+01
0	 7.000000e+00	 0.000000e+00	 1.052550e+01
0	 7.071429e+00	 0.000000e+00	 1.054614e+01
0	 7.142857e+00	 0.000000e+00	 1.056792e+01
0	 7.142857e+00	 0.000000e+00	 1.056792e+01
0	 7.214286e+00	 0.000000e+00	 1.058765e+01
0	 7.285714e+00	 0.000000e+00	 1.060856e+01
0	 7.357143e+00	 0.000000e+00	 1.063065e+01
0	 7.428571e+00	 0.000000e+00	 1.065393e+01
0	 7.500000e+00	 0.000000e+00	 1.067839e+01
0	 7.500000e+00	 0.000000e+00	 1.067839e+01
0	 7.571429e+00	 0.000000e+00	 1.070109e+01
0	 7.642857e+00	 0.000000e+00	 1.072506e+01
0	 7.714286e+00	 0.000000e+00	 1.075030e+01
0	 7.785714e+00	 0.000000e+00	 1.077682e+01
0	 7.857143e+00	 0.000000e+00	 1.080461e+01
0	 7.857143e+00	 0.000000e+00	 1.080461e+01
0	 7.928571e+00	 0.000000e+00	 1.083083e+01
0	 8.000000e+00	 0.000000e+00	 1.085847e+01
0	 8.071429e+00	 0.000000e+00	 1.088753e+01
0	 8.142857e+00	 0.000000e+00	 1.091801e+01
0	 8.214286e+00	 0.000000e+00	 1.094992e+01
