x	y	stress_xx
 1.0000000000e+00	 0.0000000000e+00	-4.2036524542e+00
 9.9986064260e-01	 1.6694172137e-02	 5.0820071215e+00
 9.9943881383e-01	 3.3497125286e-02	 9.8924155631e+00
 9.9872897451e-01	 5.0402732834e-02	 1.1401664258e+01
 9.9772572376e-01	 6.7404600309e-02	 1.1083312616e+01
 9.9642381276e-01	 8.4496067130e-02	 1.0716934760e+01
 1.0117647059e+00	 0.0000000000e+00	 1.3690366890e+00
 1.0116237090e+00	 1.6890574162e-02	 5.7778752505e+00
 1.0111969175e+00	 3.3891209113e-02	 7.9424576492e+00
 1.0104787271e+00	 5.0995706161e-02	 8.7783620083e+00
 1.0094636735e+00	 6.8197595607e-02	 9.3906859302e+00
 1.0081464459e+00	 8.5490138508e-02	 1.1076982692e+01
 1.0235294118e+00	 0.0000000000e+00	 4.1393861548e+00
 1.0233867754e+00	 1.7086976187e-02	 5.5294397315e+00
 1.0229550212e+00	 3.4285292940e-02	 6.2741868065e+00
 1.0222284798e+00	 5.1588679489e-02	 7.0148930940e+00
 1.0212016231e+00	 6.8990590905e-02	 8.4946061163e+00
 1.0198690789e+00	 8.6484209886e-02	 1.1558549333e+01
 1.0352941176e+00	 0.0000000000e+00	 5.1793431993e+00
 1.0351498417e+00	 1.7283378212e-02	 4.6254087187e+00
 1.0347131249e+00	 3.4679376767e-02	 4.6276811518e+00
 1.0339782324e+00	 5.2181652816e-02	 5.5387346694e+00
 1.0329395728e+00	 6.9783586202e-02	 7.7468727610e+00
 1.0315917120e+00	 8.7478281264e-02	 1.1675025715e+01
 1.0470588235e+00	 0.0000000000e+00	 5.5126776741e+00
 1.0469129081e+00	 1.7479780237e-02	 3.3415118921e+00
 1.0464712286e+00	 3.5073460594e-02	 2.7546948041e+00
 1.0457279851e+00	 5.2774626143e-02	 3.8030860939e+00
 1.0446775225e+00	 7.0576581500e-02	 6.5284053966e+00
 1.0433143451e+00	 8.8472352642e-02	 1.0961656563e+01
 1.0588235294e+00	 0.0000000000e+00	 6.1176585482e+00
 1.0586759745e+00	 1.7676182262e-02	 1.9412214839e+00
 1.0582293323e+00	 3.5467544421e-02	 4.1800921738e-01
 1.0574777377e+00	 5.3367599471e-02	 1.2854399209e+00
 1.0564154722e+00	 7.1369576798e-02	 4.2476257256e+00
 1.0550369782e+00	 8.9466424020e-02	 8.9743261978e+00
 9.9642381276e-01	 8.4496067130e-02	 1.0716934760e+01
 9.9481815855e-01	 1.0167020908e-01	 1.1069440717e+01
 9.9290385803e-01	 1.1891984155e-01	 1.1498979205e+01
 9.9067620198e-01	 1.3623752361e-01	 1.1871247979e+01
 9.8813068916e-01	 1.5361556282e-01	 1.2006991038e+01
 9.8526304037e-01	 1.7104602093e-01	 1.1681953658e+01
 1.0081464459e+00	 8.5490138508e-02	 1.1076982692e+01
 1.0065219016e+00	 1.0286632918e-01	 1.3024263234e+01
 1.0045850799e+00	 1.2031889851e-01	 1.3674158075e+01
 1.0023312161e+00	 1.3784031801e-01	 1.3344625262e+01
 9.9975575609e-01	 1.5542280473e-01	 1.2343130016e+01
 9.9685437026e-01	 1.7305832706e-01	 1.0965561925e+01
 1.0198690789e+00	 8.6484209886e-02	 1.1558549333e+01
 1.0182256446e+00	 1.0406244929e-01	 1.4396653114e+01
 1.0162663017e+00	 1.2171795547e-01	 1.5004001166e+01
 1.0139862303e+00	 1.3944311240e-01	 1.4022294253e+01
 1.0113808230e+00	 1.5723004665e-01	 1.2108048346e+01
 1.0084457001e+00	 1.7507063319e-01	 9.9307638701e+00
 1.0315917120e+00	 8.7478281264e-02	 1.1675025715e+01
 1.0299293877e+00	 1.0525856940e-01	 1.4947407922e+01
 1.0279475236e+00	 1.2311701243e-01	 1.5433895262e+01
 1.0256412444e+00	 1.4104590680e-01	 1.3975742100e+01
 1.0230058900e+00	 1.5903728857e-01	 1.1445403799e+01
 1.0200370300e+00	 1.7708293932e-01	 8.7442430092e+00
 1.0433143451e+00	 8.8472352642e-02	 1.0961656563e+01
 1.0416331307e+00	 1.0645468951e-01	 1.4448055595e+01
 1.0396287455e+00	 1.2451606939e-01	 1.4911657238e+01
 1.0372962585e+00	 1.4264870119e-01	 1.3273214274e+01
 1.0346309569e+00	 1.6084453048e-01	 1.0492364326e+01
 1.0316283599e+00	 1.7909524545e-01	 7.5651534695e+00
 1.0550369782e+00	 8.9466424020e-02	 8.9743261978e+00
 1.0533368738e+00	 1.0765080961e-01	 1.2680258305e+01
 1.0513099673e+00	 1.2591512635e-01	 1.3387399053e+01
 1.0489512727e+00	 1.4425149559e-01	 1.1979894667e+01
 1.0462560238e+00	 1.6265177240e-01	 9.3799686056e+00
 1.0432196898e+00	 1.8110755158e-01	 6.5455382887e+00
 9.8526304037e-01	 1.7104602093e-01	 1.1681953658e+01
 9.8206921241e-01	 1.8852072043e-01	 1.1428975384e+01
 9.7854541195e-01	 2.0603125189e-01	 1.1884685488e+01
 9.7468810918e-01	 2.2356898224e-01	 1.2924494853e+01
 9.7049405128e-01	 2.4112506387e-01	 1.4393405695e+01
 9.6596027552e-01	 2.5869044459e-01	 1.6105384923e+01
 9.9685437026e-01	 1.7305832706e-01	 1.0965561925e+01
 9.9362296785e-01	 1.9073861126e-01	 1.0176417503e+01
 9.9005771091e-01	 2.0845514897e-01	 1.0527003874e+01
 9.8615502811e-01	 2.2619920556e-01	 1.1661057162e+01
 9.8191162836e-01	 2.4396182932e-01	 1.3191971541e+01
 9.7732451405e-01	 2.6173386159e-01	 1.4703436917e+01
 1.0084457001e+00	 1.7507063319e-01	 9.9307638701e+00
 1.0051767233e+00	 1.9295650209e-01	 8.7133328889e+00
 1.0015700099e+00	 2.1087904605e-01	 8.9075886308e+00
 9.9762194704e-01	 2.2882942888e-01	 1.0012417771e+01
 9.9332920543e-01	 2.4679859478e-01	 1.1497635934e+01
 9.8868875259e-01	 2.6477727858e-01	 1.2805479518e+01
 1.0200370300e+00	 1.7708293932e-01	 8.7442430092e+00
 1.0167304787e+00	 1.9517439291e-01	 7.2058199717e+00
 1.0130823088e+00	 2.1330294313e-01	 7.1885743757e+00
 1.0090888660e+00	 2.3145965220e-01	 8.1303353941e+00
