xi	eta	x	y	stress_vm
 0.0000000000e+00	 0.0000000000e+00	 1.0000000000e+00	 0.0000000000e+00	 2.9885173228e+01
 0.0000000000e+00	 5.8820000000e-03	 9.9996528199e-01	 8.3330488405e-03	 2.8838248340e+01
 0.0000000000e+00	 1.1764000000e-02	 9.9986065485e-01	 1.6693912862e-02	 3.7863425841e+01
 0.0000000000e+00	 1.7646000000e-02	 9.9968541457e-01	 2.5081865916e-02	 4.5822940806e+01
 0.0000000000e+00	 2.3528000000e-02	 9.9943886492e-01	 3.3496165499e-02	 5.0303474039e+01
 0.0000000000e+00	 2.9410000000e-02	 9.9912031795e-01	 4.1936052786e-02	 5.1319056942e+01
 0.0000000000e+00	 3.5292000000e-02	 9.9872909431e-01	 5.0400752668e-02	 4.9459129946e+01
 0.0000000000e+00	 4.1174000000e-02	 9.9826452377e-01	 5.8889473803e-02	 4.5494805001e+01
 0.0000000000e+00	 4.7056000000e-02	 9.9772594558e-01	 6.7401408683e-02	 4.0267548454e+01
 0.0000000000e+00	 5.2938000000e-02	 9.9711270890e-01	 7.5935733705e-02	 3.4635186915e+01
 0.0000000000e+00	 5.8820000000e-02	 9.9642417327e-01	 8.4491609256e-02	 2.9405274854e+01
 5.8820000000e-03	 0.0000000000e+00	 1.0088234573e+00	 0.0000000000e+00	 3.4667418872e+01
 5.8820000000e-03	 5.8820000000e-03	 1.0087884330e+00	 8.4065751451e-03	 2.9708748494e+01
 5.8820000000e-03	 1.1764000000e-02	 1.0086828827e+00	 1.6841210896e-02	 3.0141607725e+01
 5.8820000000e-03	 1.7646000000e-02	 1.0085060962e+00	 2.5303174698e-02	 3.2116570198e+01
 5.8820000000e-03	 2.3528000000e-02	 1.0082573711e+00	 3.3791717495e-02	 3.3433536073e+01
 5.8820000000e-03	 2.9410000000e-02	 1.0079360134e+00	 4.2306073768e-02	 3.3386566879e+01
 5.8820000000e-03	 3.5292000000e-02	 1.0075413379e+00	 5.0845461567e-02	 3.1960341601e+01
 5.8820000000e-03	 4.1174000000e-02	 1.0070726682e+00	 5.9409082570e-02	 2.9432803184e+01
 5.8820000000e-03	 4.7056000000e-02	 1.0065293379e+00	 6.7996122144e-02	 2.6219833081e+01
 5.8820000000e-03	 5.2938000000e-02	 1.0059106903e+00	 7.6605749417e-02	 2.2811649816e+01
 5.8820000000e-03	 5.8820000000e-02	 1.0052160794e+00	 8.5237117371e-02	 1.9729878971e+01
 1.1764000000e-02	 0.0000000000e+00	 1.0176467822e+00	 0.0000000000e+00	 3.9938325450e+01
 1.1764000000e-02	 5.8820000000e-03	 1.0176114515e+00	 8.4801003449e-03	 3.2038307301e+01
 1.1764000000e-02	 1.1764000000e-02	 1.0175049780e+00	 1.6988506717e-02	 2.6489603763e+01
 1.1764000000e-02	 1.7646000000e-02	 1.0173266453e+00	 2.5524480155e-02	 2.2845292065e+01
 1.1764000000e-02	 2.3528000000e-02	 1.0170757449e+00	 3.4087265052e-02	 2.0505155185e+01
 1.1764000000e-02	 2.9410000000e-02	 1.0167515765e+00	 4.2676089192e-02	 1.8860820777e+01
 1.1764000000e-02	 3.5292000000e-02	 1.0163534491e+00	 5.1290163788e-02	 1.7455090663e+01
 1.1764000000e-02	 4.1174000000e-02	 1.0158806804e+00	 5.9928683534e-02	 1.6043157986e+01
 1.1764000000e-02	 4.7056000000e-02	 1.0153325980e+00	 6.8590826674e-02	 1.4574689074e+01
 1.1764000000e-02	 5.2938000000e-02	 1.0147085397e+00	 7.7275755068e-02	 1.3159407810e+01
 1.1764000000e-02	 5.8820000000e-02	 1.0140078536e+00	 8.5982614290e-02	 1.2038923157e+01
 1.7646000000e-02	 0.0000000000e+00	 1.0264699920e+00	 0.0000000000e+00	 4.2176579693e+01
 1.7646000000e-02	 5.8820000000e-03	 1.0264343550e+00	 8.5536245858e-03	 3.2469989011e+01
 1.7646000000e-02	 1.1764000000e-02	 1.0263269584e+00	 1.7135800618e-02	 2.4471678742e+01
 1.7646000000e-02	 1.7646000000e-02	 1.0261470795e+00	 2.5745782726e-02	 1.8121972985e+01
 1.7646000000e-02	 2.3528000000e-02	 1.0258940037e+00	 3.4382808755e-02	 1.3376036531e+01
 1.7646000000e-02	 2.9410000000e-02	 1.0255670248e+00	 4.3046099791e-02	 1.0176389501e+01
 1.7646000000e-02	 3.5292000000e-02	 1.0251654454e+00	 5.1734860210e-02	 8.3554242526e+00
 1.7646000000e-02	 4.1174000000e-02	 1.0246885777e+00	 6.0448277725e-02	 7.5372859269e+00
 1.7646000000e-02	 4.7056000000e-02	 1.0241357434e+00	 6.9185523451e-02	 7.2689402909e+00
