patch_n	x	y	disp_x	disp_y
1	 1.000000000000000e+00	 0.000000000000000e+00	 1.669928335925736e-05	 0.000000000000000e+00
1	 9.999652819873316e-01	 8.333048840547298e-03	 1.554566346341612e-05	-7.090040923941389e-07
1	 9.998606548526504e-01	 1.669391286202172e-02	 1.442489624923653e-05	-1.172813391766543e-06
1	 9.996854145678035e-01	 2.508186591579744e-02	 1.333481228577377e-05	-1.417726714356600e-06
1	 9.994388649236412e-01	 3.349616549931930e-02	 1.227332816784314e-05	-1.470557371872868e-06
1	 9.991203179452327e-01	 4.193605278629495e-02	 1.123844598748500e-05	-1.358627278356782e-06
1	 9.987290943103193e-01	 5.040075266753075e-02	 1.022825254795838e-05	-1.109760295390724e-06
1	 9.982645237707195e-01	 5.888947380262372e-02	 9.240918321153341e-06	-7.522748129152709e-07
1	 9.977259455763865e-01	 6.740140868271496e-02	 8.274696145267873e-06	-3.149755640224571e-07
1	 9.971127089018138e-01	 7.593573370450242e-02	 7.327919659485189e-06	 1.728553258539230e-07
1	 9.964241732744672e-01	 8.449160925570288e-02	 6.399001472313053e-06	 6.814680527922393e-07
1	 9.956595725195881e-01	 9.306963622590368e-02	 5.487875852611308e-06	 1.185414368255141e-06
1	 9.948183983547721e-01	 1.016674728801871e-01	 4.601298359781085e-06	 1.677438069552631e-06
1	 9.939000435131441e-01	 1.102842106753847e-01	 3.747644002388861e-06	 2.154926359735934e-06
1	 9.929039128517897e-01	 1.189189249707242e-01	 2.935472813227057e-06	 2.615183180518259e-06
1	 9.918294237927018e-01	 1.275706751727545e-01	 2.173524205255673e-06	 3.055435622308707e-06
1	 9.906760067638285e-01	 1.362385048931707e-01	 1.470710923009987e-06	 3.472840698063992e-06
1	 9.894431056398209e-01	 1.449214421196757e-01	 8.361125874904723e-07	 3.864492460594267e-06
1	 9.881301781820826e-01	 1.536184993999990e-01	 2.789688333347221e-07	 4.227429440671650e-06
1	 9.867366964777042e-01	 1.623286740391850e-01	-1.913279620046068e-07	 4.558642380984898e-06
1	 9.852621473768629e-01	 1.710509483102449e-01	-5.652403562778179e-07	 4.855082238666214e-06
1	 9.837063042735066e-01	 1.797828046792139e-01	-8.362433327656786e-07	 5.114956238043725e-06
1	 9.820684407268566e-01	 1.885246801511627e-01	-1.010608095995051e-06	 5.341886870517496e-06
1	 9.803480899544126e-01	 1.972755162273639e-01	-1.097790370428081e-06	 5.540836627420927e-06
1	 9.785448016382446e-01	 2.060342404108244e-01	-1.107338569252766e-06	 5.716846917079568e-06
1	 9.766581423474189e-01	 2.147997664840680e-01	-1.048897643844434e-06	 5.875044495491763e-06
1	 9.746876959562029e-01	 2.235709948004863e-01	-9.322130789880541e-07	 6.020647860709230e-06
1	 9.726330640575948e-01	 2.323468125892456e-01	-7.671350222211739e-07	 6.158973568743617e-06
1	 9.704938663716977e-01	 2.411260942737208e-01	-5.636225335291583e-07	 6.295442426987607e-06
1	 9.682697411484724e-01	 2.499077018034106e-01	-3.317479393354696e-07	 6.435585519410247e-06
1	 9.659603455643851e-01	 2.586904849992691e-01	-8.170127228893771e-08	 6.585050016183627e-06
1	 9.635653563227460e-01	 2.674732820350743e-01	 1.773817166579980e-07	 6.747805561329194e-06
1	 9.610844706690255e-01	 2.762549201886375e-01	 4.409669071618545e-07	 6.920717749209096e-06
1	 9.585174061376137e-01	 2.850342158783321e-01	 7.056259391619868e-07	 7.098892095343869e-06
1	 9.558639007082445e-01	 2.938099749412080e-01	 9.678584942958302e-07	 7.277472565783615e-06
1	 9.531237131637238e-01	 3.025809930437929e-01	 1.224085320604907e-06	 7.451649343044505e-06
1	 9.502966234386567e-01	 3.113460561054973e-01	 1.470641264531150e-06	 7.616666184268179e-06
1	 9.473824329586863e-01	 3.201039407344277e-01	 1.703768350028339e-06	 7.767827316216137e-06
1	 9.443809649697816e-01	 3.288534146753910e-01	 1.919608947799026e-06	 7.900503811552956e-06
1	 9.412920648570995e-01	 3.375932372698591e-01	 2.114199080820608e-06	 8.010139390992575e-06
1	 9.381156004529616e-01	 3.463221599276365e-01	 2.283461915411853e-06	 8.092255596295652e-06
1	 9.348508998318095e-01	 3.550404073758257e-01	 2.423618121804394e-06	 8.143367681829254e-06
1	 9.314984086111489e-01	 3.637452306608892e-01	 2.532297774159749e-06	 8.163690421307219e-06
1	 9.280580630371016e-01	 3.724353592601340e-01	 2.607442568043679e-06	 8.154489064182679e-06
1	 9.245298229341035e-01	 3.811095166967163e-01	 2.646732252356941e-06	 8.117238788264031e-06
1	 9.209136719525729e-01	 3.897664210659201e-01	 2.647470376394145e-06	 8.053649558291182e-06
1	 9.172096178030529e-01	 3.984047855712462e-01	 2.606880175251069e-06	 7.965462345459678e-06
1	 9.134176924764241e-01	 4.070233190699295e-01	 2.522142386568239e-06	 7.854421256882436e-06
1	 9.095379524497916e-01	 4.156207266274775e-01	 2.390394907201282e-06	 7.722269452790082e-06
1	 9.055704788776667e-01	 4.241957100808110e-01	 2.208732632064469e-06	 7.570745058831568e-06
1	 9.015153777680721e-01	 4.327469686095653e-01	 1.974207483633452e-06	 7.401577090163097e-06
1	 8.973734916289077e-01	 4.412717521407645e-01	 1.685796291908850e-06	 7.217163316991121e-06
1	 8.931442941867405e-01	 4.497702121745721e-01	 1.350022802521141e-06	 7.022428287971834e-06
1	 8.888279661850488e-01	 4.582410436156898e-01	 9.753809165032672e-07	 6.822973390490113e-06
1	 8.844247137540192e-01	 4.666829410531057e-01	 5.703882250235054e-07	 6.624396958810634e-06
1	 8.799347685068711e-01	 4.750945993647693e-01	 1.435821677494027e-07	 6.432288857360793e-06
