x	y	stress_yy
 7.071067811900000e+00	 7.071067811900000e+00	 1.203078214684597e+00
 7.071067811900001e+00	 7.071067811900001e+00	 1.203078214684597e+00
 7.071067811900001e+00	 7.071067811900001e+00	 1.203078214684597e+00
 7.071067811900000e+00	 7.071067811900000e+00	 1.203078214684597e+00
 7.071067811899999e+00	 7.071067811899999e+00	 1.203078214684598e+00
 7.071067811900000e+00	 7.071067811900000e+00	 1.203078214684597e+00
 7.071067811900000e+00	 7.071067811900000e+00	 1.203078214684597e+00
 7.071067811900000e+00	 7.071067811900000e+00	 1.203078214684598e+00
 7.071067811900000e+00	 7.071067811900000e+00	 1.203078214684598e+00
 7.071067811900000e+00	 7.071067811900000e+00	 1.203078214684598e+00
 7.071067811900000e+00	 7.071067811900000e+00	 1.203078214684597e+00
 7.074603345806000e+00	 7.074603345806000e+00	 3.542888006157628e+01
 7.074249792415401e+00	 7.074956899196505e+00	 3.338688580252611e+01
 7.073896239024798e+00	 7.075310452587019e+00	 3.139831611190768e+01
 7.073542685634201e+00	 7.075664005977545e+00	 2.946317098970561e+01
 7.073189132243600e+00	 7.076017559368080e+00	 2.758145043591717e+01
 7.072835578853000e+00	 7.076371112758626e+00	 2.575315445053412e+01
 7.072482025462401e+00	 7.076724666149181e+00	 2.397828303355096e+01
 7.072128472071801e+00	 7.077078219539746e+00	 2.225683618495677e+01
 7.071774918681198e+00	 7.077431772930320e+00	 2.058881390476207e+01
 7.071421365290600e+00	 7.077785326320905e+00	 1.897421619293605e+01
 7.071067811900000e+00	 7.078138879711500e+00	 1.741304304949865e+01
 7.085209947524000e+00	 7.085209947524000e+00	 1.776309407159210e+01
 7.083795733961600e+00	 7.086624161086021e+00	 1.674721454660643e+01
 7.082381520399200e+00	 7.088038374648080e+00	 1.575798398139049e+01
 7.080967306836799e+00	 7.089452588210178e+00	 1.479540237595688e+01
 7.079553093274400e+00	 7.090866801772320e+00	 1.385946973031869e+01
 7.078138879711998e+00	 7.092281015334499e+00	 1.295018604448960e+01
 7.076724666149599e+00	 7.093695228896719e+00	 1.206755131848325e+01
 7.075310452587200e+00	 7.095109442458979e+00	 1.121156555231337e+01
 7.073896239024801e+00	 7.096523656021281e+00	 1.038222874599398e+01
 7.072482025462401e+00	 7.097937869583620e+00	 9.579540899540198e+00
 7.071067811900000e+00	 7.099352083146000e+00	 8.803502012965625e+00
 7.102887617053999e+00	 7.102887617053999e+00	 1.189152596691462e+01
 7.099705636538601e+00	 7.106069597568546e+00	 1.121395305607849e+01
 7.096523656023201e+00	 7.109251578083180e+00	 1.055422986670188e+01
 7.093341675507799e+00	 7.112433558597904e+00	 9.912356398975787e+00
 7.090159694992400e+00	 7.115615539112721e+00	 9.288332653090626e+00
 7.086977714477000e+00	 7.118797519627625e+00	 8.682158629237263e+00
 7.083795733961600e+00	 7.121979500142620e+00	 8.093834327606897e+00
 7.080613753446200e+00	 7.125161480657705e+00	 7.523359748390579e+00
 7.077431772930801e+00	 7.128343461172881e+00	 6.970734891779720e+00
 7.074249792415400e+00	 7.131525441688146e+00	 6.435959757965586e+00
 7.071067811899999e+00	 7.134707422203499e+00	 5.919034347139993e+00
 7.127636354396000e+00	 7.127636354396000e+00	 8.958122755866626e+00
 7.121979500146401e+00	 7.133293208644081e+00	 8.448976219943599e+00
 7.116322645896799e+00	 7.138950062892319e+00	 7.953303266013664e+00
 7.110665791647200e+00	 7.144606917140720e+00	 7.471103895160319e+00
 7.105008937397599e+00	 7.150263771389279e+00	 7.002378108467283e+00
 7.099352083148000e+00	 7.155920625638000e+00	 6.547125907018405e+00
 7.093695228898400e+00	 7.161577479886881e+00	 6.105347291897615e+00
 7.088038374648800e+00	 7.167234334135919e+00	 5.677042264188906e+00
 7.082381520399200e+00	 7.172891188385120e+00	 5.262210824976526e+00
 7.076724666149601e+00	 7.178548042634481e+00	 4.860852975344718e+00
 7.071067811900000e+00	 7.184204896884000e+00	 4.472968716377874e+00
