e	gp_n	xx	yy	xy	zz
43	15	9.192375076261694e-02	1.027849460864093e+01	1.642770056752203e-01	3.111125507821064e+00
44	0	1.697764125410721e-01	1.023994046443154e+01	1.371503710280894e-01	3.122915063091784e+00
44	1	1.549636327808024e-01	1.021791219002612e+01	1.305000936534444e-01	3.111862746842078e+00
44	2	1.394423076112190e-01	1.019126551571810e+01	1.219684526900803e-01	3.099212346998795e+00
44	3	1.304729699947886e-01	1.017247160724225e+01	1.152424923746925e-01	3.090883373171110e+00
44	4	1.469128008708980e-01	1.024837034819417e+01	1.466919767957963e-01	3.118584944719520e+00
44	5	1.355748027092440e-01	1.022604273757298e+01	1.396939739338050e-01	3.108485262084667e+00
44	6	1.231885787950038e-01	1.019853455567020e+01	1.309291900502367e-01	3.096516940339562e+00
44	7	1.156267826963449e-01	1.017889798027656e+01	1.240981704563369e-01	3.088357428891873e+00
44	8	1.151956402192935e-01	1.025869940288540e+01	1.558141006959720e-01	3.112168512931407e+00
44	9	1.088482899967236e-01	1.023636650378519e+01	1.486656242078103e-01	3.103564438134573e+00
44	10	1.008781527657936e-01	1.020806989979776e+01	1.398088971775069e-01	3.092684415769066e+00
44	11	9.518167257188015e-02	1.018743203260075e+01	1.330036010112341e-01	3.084784111551790e+00
44	12	9.071353075649480e-02	1.026664860119059e+01	1.603144731945102e-01	3.107208639584125e+00
44	13	8.781798985907407e-02	1.024429683930837e+01	1.532765727665878e-01	3.099634448750233e+00
44	14	8.303043278589239e-02	1.021545958195905e+01	1.444947166598034e-01	3.089547004423481e+00
44	15	7.881685995301435e-02	1.019414284153709e+01	1.378138308706285e-01	3.081887910447031e+00
45	0	1.266212294389666e-01	1.016299266620647e+01	1.115438193289737e-01	3.086884168693632e+00
45	1	1.191220870389840e-01	1.014533469090901e+01	1.050611413199661e-01	3.079337033384398e+00
45	2	1.083464372408409e-01	1.012226651409649e+01	9.766000172348005e-02	3.069183885401200e+00
45	3	9.928679969951126e-02	1.010446810275618e+01	9.280414187434244e-02	3.061126470736706e+00
45	4	1.122327097398799e-01	1.016897483671701e+01	1.203384419201928e-01	3.084362263937066e+00
45	5	1.057108312944823e-01	1.015077598059381e+01	1.136734893515726e-01	3.076946043566489e+00
45	6	9.649071219643002e-02	1.012742574206710e+01	1.059360132641118e-01	3.067174936279060e+00
45	7	8.875681102353639e-02	1.010954575547090e+01	1.007866818259479e-01	3.059490769948332e+00
45	8	9.232668481993667e-02	1.017691978440509e+01	1.292893468462905e-01	3.080773940767507e+00
45	9	8.699235508455505e-02	1.015795495143150e+01	1.226454815658498e-01	3.073484191954816e+00
45	10	7.978902527739162e-02	1.013415216797877e+01	1.147869272852537e-01	3.064182357976847e+00
45	11	7.387737502988756e-02	1.011615375861687e+01	1.094344010053658e-01	3.057009340094026e+00
45	12	7.646526197833570e-02	1.018322948726312e+01	1.342178260594035e-01	3.077908424772436e+00
45	13	7.216966956459370e-02	1.016371520741713e+01	1.277723074513475e-01	3.070765463094517e+00
45	14	6.658793093377557e-02	1.013953746557543e+01	1.200596594536183e-01	3.061837618952761e+00
45	15	6.207945900775513e-02	1.012141149974508e+01	1.146979769302263e-01	3.055047287625852e+00
46	0	9.421837581928560e-02	1.009493614634625e+01	9.048677106055507e-02	3.056746356649661e+00
46	1	8.522230881929005e-02	1.007731832552171e+01	8.625750431583586e-02	3.048762190302301e+00
46	2	7.461528186602262e-02	1.005474897247428e+01	8.082915020799224e-02	3.038809276302090e+00
46	3	6.727564096591454e-02	1.003759242995047e+01	7.667689780554220e-02	3.031460421274915e+00
46	4	8.440811234215317e-02	1.009995682031231e+01	9.831284999371728e-02	3.055309479796338e+00
46	5	7.660755966843524e-02	1.008211385204251e+01	9.380675793866231e-02	3.047616423513283e+00
46	6	6.727441974079529e-02	1.005912879904814e+01	8.803557462367573e-02	3.037920965636681e+00
46	7	6.074093910216583e-02	1.004167437158813e+01	8.361921808551565e-02	3.030724593207090e+00
46	8	7.055636770266993e-02	1.010651816778031e+01	1.068181695976952e-01	3.053122360644894e+00
46	9	6.448107029339845e-02	1.008846887333121e+01	1.020516293525288e-01	3.045884983087382e+00
46	10	5.698934247765308e-02	1.006507419142408e+01	9.596469543692017e-02	3.036619060170521e+00
46	11	5.159992240660394e-02	1.004730696196488e+01	9.132131438020522e-02	3.029672065311445e+00
46	12	5.953904689763512e-02	1.011172921685458e+01	1.120284290546167e-01	3.051380479125664e+00
46	13	5.479168968015458e-02	1.009353685884472e+01	1.071508154968457e-01	3.044498564557461e+00
46	14	4.874891081839205e-02	1.006988716349151e+01	1.009260098965760e-01	3.035590822292971e+00
46	15	4.427516795179454e-02	1.005192466031843e+01	9.619246349438315e-02	3.028859948481066e+00
47	0	6.360655297268369e-02	1.002843966760375e+01	7.445731326903460e-02	3.027613866172929e+00
47	1	5.688870668092427e-02	1.001107522062002e+01	7.040912728284104e-02	3.020389178190283e+00
47	2	4.837290300063923e-02	9.987967279406361e+00	6.535488547965501e-02	3.010902054722100e+00
47	3	4.201530830189881e-02	9.969859259675099e+00	6.162605513642432e-02	3.003562370393099e+00
47	4	5.745977504802635e-02	1.003240619174718e+01	8.125400496773141e-02	3.026959790038563e+00
47	5	5.146655709432846e-02	1.001494706297724e+01	7.692404141300463e-02	3.019924086021469e+00
47	6	4.386973483271372e-02	9.991880441031446e+00	7.148766870844307e-02	3.010725052759248e+00
47	7	3.816476248672540e-02	9.973857054584565e+00	6.745616140542295e-02	3.003606545121387e+00
47	8	4.885429066030778e-02	1.003790799622294e+01	8.883777813875464e-02	3.026028686064974e+00
47	9	4.384901758032811e-02	1.002033198668827e+01	8.426144539830265e-02	3.019254301280579e+00
47	10	3.750090105419623e-02	9.997302542589093e+00	7.845099422945155e-02	3.010441033092986e+00
47	11	3.269363058110741e-02	9.979386554346325e+00	7.409338193949619e-02	3.003624055478230e+00
47	12	4.195992051966879e-02	1.004243951389902e+01	9.366718891031431e-02	3.025319830325606e+00
47	13	3.774088149814414e-02	1.002477749730024e+01	8.898712011654063e-02	3.018755513639516e+00
47	14	3.238061170597462e-02	1.000176059221897e+01	8.298349234480756e-02	3.010242361177482e+00
47	15	2.828915466044801e-02	9.983921323583864e+00	7.843363910393232e-02	3.003663143473294e+00
48	0	3.869524666275304e-02	9.960059261004282e+00	5.967356558479452e-02	2.999626352300110e+00
48	1	3.282861560504546e-02	9.941440843159832e+00	5.592088845924365e-02	2.992280837629464e+00
48	2	2.585474005925548e-02	9.916521701054677e+00	5.079136808584613e-02	2.982712932334179e+00
48	3	2.095352199559919e-02	9.896760552840082e+00	4.665400645839930e-02	2.975314222450705e+00
48	4	3.516482824508049e-02	9.964098948134211e+00	6.533875718422250e-02	2.999779132913787e+00
48	5	2.984636995808376e-02	9.945547611710403e+00	6.126029066411826e-02	2.992618194500546e+00
48	6	2.350775152988671e-02	9.920746498880334e+00	5.567048890681121e-02	2.983276275123067e+00
48	7	1.905281954705096e-02	9.901147440540786e+00	5.115225476666153e-02	2.976060078026351e+00
48	8	3.014225346404320e-02	9.969693592534721e+00	7.178904657568211e-02	2.999950753799629e+00
48	9	2.560295240331989e-02	9.951272226334643e+00	6.734420014345463e-02	2.993062553621389e+00
48	10	2.017885553301024e-02	9.926705746611985e+00	6.124453143576115e-02	2.984065380643498e+00
48	11	1.636626049354195e-02	9.907382185993924e+00	5.630820976928742e-02	2.977124533946240e+00
48	12	2.610038284047622e-02	9.974284247313536e+00	7.601227867841567e-02	3.000115389046203e+00
48	13	2.219565979832883e-02	9.955990052343019e+00	7.133833334409979e-02	2.993455713642404e+00
48	14	1.751790216319460e-02	9.931656524462882e+00	6.492126018496033e-02	2.984752327987823e+00
48	15	1.422420104839794e-02	9.912584845156715e+00	5.972415096099023e-02	2.978042713861534e+00
49	0	1.848500662491581e-02	9.885944117571253e+00	4.436519039497482e-02	2.971328737258850e+00
49	1	1.425592936282616e-02	9.865095848107181e+00	3.984716332956309e-02	2.963805533241002e+00
49	2	9.483378030839873e-03	9.836639463682149e+00	3.346499258213959e-02	2.953836852513897e+00
49	3	6.324329715614141e-03	9.813698369567122e+00	2.816439794132672e-02	2.946006809784821e+00
49	4	1.681294642156583e-02	9.890456864037381e+00	4.865000775141022e-02	2.972180943137684e+00
49	5	1.298125807366635e-02	9.869919921042563e+00	4.370751486284379e-02	2.964870353734868e+00
49	6	8.655128509406751e-03	9.842001081642943e+00	3.671881179927522e-02	2.955196863045704e+00
49	7	5.777261795414823e-03	9.819559251014326e+00	3.090833171821045e-02	2.947600953842922e+00
49	8	1.445230249056184e-02	9.896885489714844e+00	5.357180929095247e-02	2.973401337661621e+00
49	9	1.117864780344124e-02	9.876799991053467e+00	4.815311514819803e-02	2.966393591657072e+00
49	10	7.469014117221562e-03	9.849637615990362e+00	4.046537301991796e-02	2.957131989032275e+00
49	11	4.977203225678295e-03	9.827901742121544e+00	3.405723418897654e-02	2.949863683604166e+00
49	12	1.256986355416512e-02	9.902254632039558e+00	5.684072348865104e-02	2.974447348678117e+00
49	13	9.738759877435221e-03	9.882543194936572e+00	5.111548648253054e-02	2.967684586444202e+00
49	14	6.520484957623474e-03	9.855999751178750e+00	4.296573977436434e-02	2.958756070840912e+00
49	15	4.343639960193713e-03	9.834848641933382e+00	3.615700455664784e-02	2.951757684568073e+00
50	0	4.813480882001286e-03	9.801028092774560e+00	2.517438270418147e-02	2.941752472096968e+00
50	1	2.570067201355997e-03	9.776431729429728e+00	1.906319032998614e-02	2.933700538989325e+00
50	2	7.191611936461229e-04	9.742407281731836e+00	1.002294499360209e-02	2.922937932877645e+00
50	3	-9.723710974185451e-06	9.714532610985252e+00	2.231558646197112e-03	2.914356866182283e+00
50	4	4.392272885209714e-03	9.807181766289327e+00	2.762838742831608e-02	2.943472211752361e+00
50	5	2.332627369735718e-03	9.783191483491716e+00	2.092220072467543e-02	2.935657233258436e+00
50	6	6.445679224587053e-04	9.750134246786564e+00	1.100158274085898e-02	2.925233644412706e+00
50	7	7.202461138611227e-06	9.723196003936527e+00	2.454842456519055e-03	2.916960961919300e+00
50	8	3.766329972679117e-03	9.815944356735374e+00	3.043575368943823e-02	2.945913206012416e+00
50	9	1.967075369242011e-03	9.792834075562475e+00	2.303667348542152e-02	2.938440345279515e+00
50	10	5.150902931063683e-04	9.761171903999939e+00	1.210391609085379e-02	2.928506098287913e+00
50	11	5.541359429983572e-06	9.735553585144043e+00	2.694418176682510e-03	2.920667737951042e+00
50	12	3.279089467132401e-03	9.823244696252102e+00	3.230590657875510e-02	2.947957135715770e+00
50	13	1.700708666546369e-03	9.800879637556390e+00	2.444515496785055e-02	2.940774103866881e+00
50	14	4.441879127954351e-04	9.770387215051056e+00	1.284363324412547e-02	2.931249420889155e+00
50	15	2.809198756725806e-05	9.745851077488098e+00	2.865132706878895e-03	2.923763750842700e+00
51	0	1.239605143152937e+01	3.268554570226181e+01	-7.617673963259806e-01	1.352447914013735e+01
51	1	1.237528922148952e+01	3.276801051883761e+01	-2.588682364331071e-01	1.354298992209814e+01
51	2	1.059441187963118e+01	3.017426253059356e+01	-2.198654065921141e-01	1.223060232306742e+01
51	3	8.088279007828771e+00	2.658952792451720e+01	-6.181741410472539e-01	1.040334207970379e+01
51	4	5.428448528770623e+00	1.679375683396063e+01	-5.020511305673175e-01	6.666661608819375e+00
51	5	5.405711931973109e+00	1.692382324052613e+01	-5.308812713606843e-01	6.698860551749769e+00
51	6	4.149752199419732e+00	1.528627840919004e+01	-9.306306859920177e-01	5.830809182582930e+00
51	7	2.572913087836406e+00	1.340594475170415e+01	-1.474327169838608e+00	4.793657351862165e+00
51	8	-5.892786519333448e-03	5.145983991967761e+00	-2.153364139641300e-01	1.542027361634528e+00
51	9	4.039287825382631e-02	5.324161100919172e+00	-6.891297573465266e-01	1.609366193751899e+00
51	10	-5.489373980420167e-01	4.719672921653432e+00	-1.308397369697929e+00	1.251220657083424e+00
51	11	-1.176658771149644e+00	4.366085657485197e+00	-1.751717584181764e+00	9.568280659006657e-01
51	12	-1.145747358161380e+00	3.278452458321713e+00	-6.206541094400772e-02	6.398115300480999e-01
51	13	-1.066342594282692e+00	3.450779847858732e+00	-6.716899659892548e-01	7.153311760728120e-01
51	14	-1.263632234257797e+00	3.428692496793596e+00	-1.278951081044455e+00	6.495180787607399e-01
51	15	-1.451913614562049e+00	3.674118818925843e+00	-1.575878415803588e+00	6.666615613091380e-01
52	0	6.443431446479516e+00	2.427233178344400e+01	-9.477440676536439e-01	9.214728968977054e+00
52	1	3.503506522041323e+00	1.973370283951213e+01	-1.411290856790508e+00	6.971162808466037e+00
52	2	4.517926089664090e-01	1.436505646107604e+01	-1.686843034350031e+00	4.445054721012736e+00
52	3	-9.506750432122484e-01	1.145709800148856e+01	-1.692955991784330e+00	3.151926887482893e+00
52	4	1.636706912456406e+00	1.242170370277848e+01	-1.817431656386834e+00	4.217523184570465e+00
52	5	2.000909094023688e-01	1.097598872969983e+01	-2.231983388727889e+00	3.352823891730659e+00
52	6	-9.673120885081659e-01	9.895986434364382e+00	-2.320244294934100e+00	2.678602303756864e+00
52	7	-1.329782028751312e+00	9.663818724401935e+00	-2.100869573617867e+00	2.500211008695187e+00
52	8	-1.465553606955936e+00	4.446929586629154e+00	-1.960097594360273e+00	8.944127939019653e-01
52	9	-1.692237989294186e+00	5.253908013801993e+00	-2.175892418996582e+00	1.068501007352342e+00
52	10	-1.564341805259701e+00	7.057268385522277e+00	-2.146131743922187e+00	1.647877974078773e+00
52	11	-1.357494307111701e+00	8.510912792509927e+00	-1.937994106451143e+00	2.146025545619468e+00
52	12	-1.503062730937542e+00	4.035011206740872e+00	-1.668911236882626e+00	7.595845427409990e-01
52	13	-1.427196206728325e+00	5.181287544863470e+00	-1.754626741710538e+00	1.126227401440544e+00
52	14	-1.181048451251788e+00	7.123184020056078e+00	-1.732442241716693e+00	1.782640670641287e+00
52	15	-1.066589876007729e+00	8.517312868259307e+00	-1.643257312831188e+00	2.235216897675474e+00
53	0	-1.285171745047974e+00	1.056133458200181e+01	-1.640923937889168e+00	2.782848851086151e+00
53	1	-1.481367500981308e+00	9.971449880499605e+00	-1.503503329850584e+00	2.547024713855490e+00
53	2	-1.307401267601042e+00	1.050744264449740e+01	-1.237392107913393e+00	2.760012413068907e+00
53	3	-1.157269281557679e+00	1.118923125917565e+01	-9.480713566911149e-01	3.009588593285391e+00
53	4	-1.348821562482811e+00	9.739013472423366e+00	-1.909840961565796e+00	2.517057572982167e+00
53	5	-1.287993166363878e+00	1.010413986700040e+01	-1.590155498415225e+00	2.644844010190958e+00
53	6	-1.166481189842708e+00	1.075641077729627e+01	-1.245631104106301e+00	2.876978876236068e+00
53	7	-1.135677991248603e+00	1.117033571292561e+01	-1.001678417807717e+00	3.010397316503103e+00
53	8	-1.272936391544254e+00	9.159492351850981e+00	-1.783887604770280e+00	2.365966788092018e+00
53	9	-1.189550085820026e+00	1.004985505667192e+01	-1.534631382643473e+00	2.658091491255570e+00
53	10	-1.167259935233821e+00	1.070787974042415e+01	-1.274752044556603e+00	2.862185941557099e+00
53	11	-1.162260330174087e+00	1.095270721417988e+01	-1.091977330561543e+00	2.937134065201739e+00
53	12	-1.080697241481060e+00	9.098724957647562e+00	-1.580577203120906e+00	2.405408314849951e+00
53	13	-1.145880091260788e+00	9.870869901218434e+00	-1.460981480061957e+00	2.617496942987294e+00
53	14	-1.209588028358044e+00	1.042728392852321e+01	-1.290249192708561e+00	2.765308770049551e+00
53	15	-1.177774638926260e+00	1.065806892808600e+01	-1.134008541866462e+00	2.844088286747920e+00
54	0	-1.155658436494885e+00	1.143304223526394e+01	-7.638265531285908e-01	3.083215139630716e+00
54	1	-1.182303351431689e+00	1.160580655747872e+01	-4.622251320227337e-01	3.127050961814109e+00
54	2	-1.147973444137330e+00	1.150063058616718e+01	-1.797727677263332e-01	3.105797142608955e+00
54	3	-9.841881766494955e-01	1.136384701751664e+01	-5.115477772838903e-02	3.113897652260144e+00
54	4	-1.163910502333798e+00	1.129659278288637e+01	-8.690980602288356e-01	3.039804684165771e+00
54	5	-1.207019954586554e+00	1.137501752785051e+01	-6.286501736247431e-01	3.050399271979187e+00
54	6	-1.167451021366819e+00	1.130354871622121e+01	-3.559461684157542e-01	3.040829308456316e+00
54	7	-1.013602242503238e+00	1.123243315698396e+01	-1.976322371123927e-01	3.065649274344217e+00
54	8	-1.149221763586723e+00	1.102874813191437e+01	-9.902529898571845e-01	2.963857910498294e+00
54	9	-1.117569126671229e+00	1.110045706916609e+01	-7.880608105171945e-01	2.994866382748458e+00
54	10	-1.045053769447379e+00	1.110706924657407e+01	-5.278726634840161e-01	3.018604643138008e+00
54	11	-9.447538256110688e-01	1.109401575903927e+01	-3.548330392378284e-01	3.044778580028459e+00
54	12	-1.118954881611151e+00	1.075440491774940e+01	-1.038456587903367e+00	2.890635010841476e+00
54	13	-1.020684333451797e+00	1.088253777602376e+01	-8.526841123364872e-01	2.958556032771590e+00
54	14	-9.267851350464174e-01	1.096489823857658e+01	-6.162105279909289e-01	3.011433931059050e+00
54	15	-8.707907520939715e-01	1.098711238954353e+01	-4.532484434555729e-01	3.034896491234868e+00
55	0	-8.322378666120747e-01	1.132639712108194e+01	-1.203932360584661e-02	3.148247776340960e+00
55	1	-5.782411803961143e-01	1.129070445987606e+01	5.137736455738274e-02	3.213738983843984e+00
55	2	-3.596559936062098e-01	1.125810940779663e+01	1.263984110875073e-01	3.269536024257125e+00
55	3	-2.942548843500665e-01	1.120727309781508e+01	1.802576772171858e-01	3.273905464039503e+00
55	4	-8.803383912113025e-01	1.122070653496949e+01	-1.359540630589321e-01	3.102110443127455e+00
55	5	-6.593686670304058e-01	1.121357796059945e+01	-4.555491412575462e-02	3.166262788070713e+00
55	6	-4.667417991876786e-01	1.119668575844456e+01	4.002696656372034e-02	3.218983187777062e+00
55	7	-4.024067342651358e-01	1.115465238653311e+01	9.304969352798874e-02	3.225673695680392e+00
55	8	-8.719509093631022e-01	1.109407381894526e+01	-2.789848365371682e-01	3.066636872874648e+00
55	9	-7.440958376435987e-01	1.109613660487895e+01	-1.681289870129810e-01	3.105612230170605e+00
55	10	-6.090005988485716e-01	1.108813191124958e+01	-6.794978404042513e-02	3.143739393720301e+00
55	11	-5.338608921746539e-01	1.106425065764463e+01	-9.735561798323666e-03	3.159116929640994e+00
55	12	-8.430126097678246e-01	1.099192715750870e+01	-3.772554121241183e-01	3.044674364322263e+00
55	13	-7.836720765533300e-01	1.099716960120543e+01	-2.601938189292411e-01	3.064049257395629e+00
55	14	-6.910804557636832e-01	1.099554053885654e+01	-1.468479125913631e-01	3.091338024927857e+00
55	15	-6.092648389006454e-01	1.098598770441710e+01	-7.959784779977960e-02	3.113016859654937e+00
56	0	-2.958540366871611e-01	1.116192353644055e+01	2.077868998354496e-01	3.259820849926015e+00
56	1	-2.903265069777348e-01	1.107029599474252e+01	2.480135278477054e-01	3.233990846329436e+00
56	2	-2.446594658368975e-01	1.095731369942158e+01	2.778271567956158e-01	3.213796270075406e+00
56	3	-1.753008045077715e-01	1.088714585663418e+01	2.849627881762596e-01	3.213553515637922e+00
56	4	-3.970808326567932e-01	1.111647165042852e+01	1.202796223524479e-01	3.215817245331516e+00
56	5	-3.792990294282266e-01	1.103895164398211e+01	1.670533699456893e-01	3.197895784366164e+00
56	6	-3.233080463262930e-01	1.094213653797963e+01	2.144633811558568e-01	3.185648547496001e+00
56	7	-2.512374653377112e-01	1.088063866938799e+01	2.364818549908672e-01	3.188820361215084e+00
56	8	-5.041295831891883e-01	1.104279255041845e+01	1.937347864343815e-02	3.161598890168780e+00
56	9	-4.503458614744007e-01	1.099319256426241e+01	7.284599497585600e-02	3.162854010836404e+00
56	10	-3.768532659351038e-01	1.092020660771801e+01	1.337606875790563e-01	3.163006002534873e+00
56	11	-3.146736908756278e-01	1.086564278442355e+01	1.675946909422263e-01	3.165290728064377e+00
56	12	-5.629056339605860e-01	1.097705567358056e+01	-4.743121391276039e-02	3.124245011885992e+00
56	13	-4.854805083817286e-01	1.094787883401515e+01	9.612848090889969e-03	3.138719497690025e+00
56	14	-4.029938161421356e-01	1.089203466109680e+01	7.370621852357780e-02	3.146712253486400e+00
56	15	-3.509087393514676e-01	1.084276401137257e+01	1.110323192220929e-01	3.147556581606330e+00
57	0	-1.268221102786633e-01	1.085809703775682e+01	2.841002543356762e-01	3.219382478243447e+00
57	1	-5.121434701089100e-02	1.080545611929500e+01	2.812133332085271e-01	3.226272531685233e+00
57	2	8.771380893935365e-03	1.073550577721488e+01	2.757512289546114e-01	3.223283147432646e+00
57	3	2.446979739055877e-02	1.067941365044635e+01	2.696229883332599e-01	3.211165034351073e+00
57	4	-2.031694952571446e-01	1.085439397489145e+01	2.422903614738316e-01	3.195367343890292e+00
57	5	-1.275279230673609e-01	1.080526283069561e+01	2.473656005568128e-01	3.203320472288475e+00
57	6	-6.448389215127293e-02	1.073808269289470e+01	2.465491197393421e-01	3.202079640223027e+00
57	7	-4.364571458730282e-02	1.068386008653372e+01	2.427974103705710e-01	3.192064311583925e+00
57	8	-2.792035361995628e-01	1.083906587266700e+01	1.794730784654989e-01	3.167958700940229e+00
57	9	-2.205897603266180e-01	1.079019867441452e+01	1.937268729113930e-01	3.170882674226371e+00
57	10	-1.624130710763172e-01	1.072725964917479e+01	2.017874330523041e-01	3.169453973429543e+00
57	11	-1.318702900755104e-01	1.067959611689855e+01	2.038944658386089e-01	3.164317748046912e+00
57	12	-3.260415047145218e-01	1.081642978604467e+01	1.257432995058047e-01	3.147116484399044e+00
57	13	-2.817204132850391e-01	1.076953296480314e+01	1.463365491365412e-01	3.146343765455429e+00
57	14	-2.282998752268011e-01	1.071279489123510e+01	1.633312104958018e-01	3.145348504802488e+00
57	15	-1.910291688357670e-01	1.067202687419344e+01	1.717680083252336e-01	3.144299311607301e+00
58	0	2.314492173106242e-02	1.064871236419958e+01	2.655204756655043e-01	3.201557185779192e+00
58	1	2.410275798977413e-02	1.059795390532580e+01	2.569933101141000e-01	3.186616998994671e+00
58	2	3.532497028237458e-02	1.054398929423943e+01	2.448980521912931e-01	3.173794279356540e+00
58	3	5.036551984941084e-02	1.050921612742281e+01	2.353333992470132e-01	3.167874494181667e+00
58	4	-4.123809532079115e-02	1.065434557032602e+01	2.404937278402748e-01	3.183932242501568e+00
58	5	-3.384998673368234e-02	1.060537884590947e+01	2.365123931738342e-01	3.171458657752737e+00
58	6	-1.585189015283994e-02	1.055276906608062e+01	2.309974730676620e-01	3.161075152778333e+00
58	7	3.178997374900128e-03	1.051836005708687e+01	2.255172628432277e-01	3.156461716338532e+00
58	8	-1.201215266591875e-01	1.065457715072693e+01	2.047852842666568e-01	3.160336687220323e+00
58	9	-9.856299281385628e-02	1.061141668784094e+01	2.067426379704385e-01	3.153856108508124e+00
58	10	-7.050019162501897e-02	1.056139417001270e+01	2.081474942739238e-01	3.147268193516306e+00
58	11	-4.976055932606638e-02	1.052619731306748e+01	2.067525913497998e-01	3.142931026122423e+00
58	12	-1.725915292647695e-01	1.065104193473006e+01	1.755349855195911e-01	3.143535121639586e+00
58	13	-1.413385783773871e-01	1.061259137606838e+01	1.817452053419574e-01	3.141375839307298e+00
58	14	-1.073156681919194e-01	1.056402625265468e+01	1.870506914758728e-01	3.137013175338828e+00
58	15	-8.647673419623381e-02	1.052788768387296e+01	1.879447417029340e-01	3.132423284903017e+00
59	0	5.991470323769565e-02	1.049201002748384e+01	2.302766716253221e-01	3.165577419216460e+00
59	1	7.366343932030528e-02	1.045889092497023e+01	2.210509498816282e-01	3.159766309287159e+00
59	2	8.264609937318035e-02	1.041494904504738e+01	2.090983774076747e-01	3.149278543326166e+00
59	3	8.325942641138617e-02	1.038209256089238e+01	1.995758973847176e-01	3.139605596191128e+00
59	4	1.447226195248241e-02	1.050114745009175e+01	2.218934409238909e-01	3.154685913613270e+00
59	5	3.139039132855981e-02	1.046792648930807e+01	2.143922109580330e-01	3.149795064190987e+00
59	6	4.444606179865307e-02	1.042376739961560e+01	2.037628404815261e-01	3.140464038424277e+00
59	7	4.814799238326373e-02	1.039071364546319e+01	1.953118862478128e-01	3.131658491353935e+00
59	8	-3.929272658533822e-02	1.050800908467576e+01	2.047350694968012e-01	3.140614907427126e+00
59	9	-2.254720803572763e-02	1.047399455012443e+01	1.997698180003666e-01	3.135434202626610e+00
59	10	-6.352547217679749e-03	1.043058280151556e+01	1.920576856884078e-01	3.127269076289365e+00
59	11	2.076508843176228e-03	1.039886801746171e+01	1.859194500209317e-01	3.120283357891465e+00
59	12	-7.714272310198922e-02	1.050901424870514e+01	1.870787101116595e-01	3.129561457680945e+00
59	13	-6.112523264346681e-02	1.047504480402585e+01	1.844318126709342e-01	3.124175871414715e+00
59	14	-4.284791177725644e-02	1.043357182963198e+01	1.798870291613922e-01	3.117217175356417e+00
59	15	-3.090713135660295e-02	1.040383001933437e+01	1.760956780058658e-01	3.111876866393329e+00
60	0	8.177578215140358e-02	1.036538864778292e+01	1.942944863171387e-01	3.134149328980298e+00
60	1	7.975451800648159e-02	1.033726625057656e+01	1.847938608452545e-01	3.125106230574912e+00
60	2	7.866201436567355e-02	1.030535848499256e+01	1.734643909122359e-01	3.115206149807469e+00
60	3	7.826759985507437e-02	1.028284065994152e+01	1.656726055270373e-01	3.108332477938978e+00
60	4	4.829509550430267e-02	1.037390061835293e+01	1.908274832014212e-01	3.126658714157170e+00
60	5	4.917251331099326e-02	1.034552273590831e+01	1.829147911952156e-01	3.118408574765791e+00
60	6	5.153182953036684e-02	1.031320565421346e+01	1.734243201579967e-01	3.109421245123149e+00
60	7	5.354374999236722e-02	1.029034793400784e+01	1.665687110337878e-01	3.103167505200060e+00
60	8	5.374438379548430e-03	1.038281131186905e+01	1.827803563882511e-01	3.116455725074580e+00
60	9	1.130532064357581e-02	1.035503323317526e+01	1.771737813980860e-01	3.109901566145652e+00
60	10	1.838316273975948e-02	1.032224749140771e+01	1.700374131265339e-01	3.102189196244241e+00
60	11	2.278344122585629e-02	1.029855880131853e+01	1.643697224968988e-01	3.096402672763316e+00
60	12	-2.527431018796999e-02	1.038867139757892e+01	1.741115902885141e-01	3.109019126217285e+00
60	13	-1.577414863296589e-02	1.036152032482042e+01	1.702963989365193e-01	3.103723852856237e+00
60	14	-5.637528466410302e-03	1.032811588937818e+01	1.648537163945232e-01	3.096743508273531e+00
60	15	1.886124759229446e-04	1.030356663130191e+01	1.601101633641196e-01	3.091126573133351e+00
61	0	7.796183893302633e-02	1.027099450089081e+01	1.618417715223025e-01	3.104686901947152e+00
61	1	7.655792506575754e-02	1.024853828493712e+01	1.549372325214851e-01	3.097528863000861e+00
61	2	7.326437201066760e-02	1.021938989053110e+01	1.462466762182491e-01	3.087796278762531e+00
61	3	6.987347385593257e-02	1.019775701442712e+01	1.396688185208684e-01	3.080289146484915e+00
61	4	5.443984824676917e-02	1.027832109898307e+01	1.629990197949650e-01	3.099828284168951e+00
61	5	5.514600492147892e-02	1.025553388477624e+01	1.564315941402635e-01	3.093203966909317e+00
61	6	5.431691661255034e-02	1.022595939025033e+01	1.480998036595040e-01	3.084082892058863e+00
61	7	5.258962435445991e-02	1.020399480360041e+01	1.418723085818493e-01	3.076975328386462e+00
61	8	2.462145098969248e-02	1.028608622878611e+01	1.612007731862146e-01	3.093212303932741e+00
61	9	2.724300015468550e-02	1.026283447165713e+01	1.553055671239270e-01	3.087023241543545e+00
61	10	2.923597897235553e-02	1.023316784480410e+01	1.478498080882341e-01	3.078721147132936e+00
61	11	2.980901232292332e-02	1.021126940423697e+01	1.423656823560624e-01	3.072323524967969e+00
61	12	2.585542914583350e-03	1.029072729234184e+01	1.573452581867361e-01	3.087993850576926e+00
61	13	6.495886809558371e-03	1.026729276771596e+01	1.522119717324185e-01	3.082136596357655e+00
