xi	eta	x	y	stress_r	stress_theta
 2.3528000000e-02	 2.3528000000e-02	 1.0347121651e+00	 3.4678349190e-02	 7.2816897496e+00	-1.8342425860e+00
 2.3528000000e-02	 2.9410000000e-02	 1.0343823756e+00	 4.3416106301e-02	 6.6884691956e+00	-2.1203291027e+00
 2.3528000000e-02	 3.5292000000e-02	 1.0339773444e+00	 5.2179551718e-02	 6.0223739691e+00	-2.3208851553e+00
 2.3528000000e-02	 4.1174000000e-02	 1.0334963778e+00	 6.0967866172e-02	 5.2830969183e+00	-2.3626401498e+00
 2.3528000000e-02	 4.7056000000e-02	 1.0329387915e+00	 6.9780213656e-02	 4.4728917575e+00	-2.1787471292e+00
 2.3528000000e-02	 5.2938000000e-02	 1.0323039118e+00	 7.8615741499e-02	 3.5968976611e+00	-1.7092786642e+00
 2.3528000000e-02	 5.8820000000e-02	 1.0315910756e+00	 8.7473580456e-02	 2.6711375071e+00	-9.0939578066e-01
 2.9410000000e-02	 0.0000000000e+00	 1.0441161367e+00	 0.0000000000e+00	 8.3518685942e+00	-2.1036778507e+00
 2.9410000000e-02	 5.8820000000e-03	 1.0440798870e+00	 8.7006707743e-03	 8.3213836039e+00	-2.1313703866e+00
 2.9410000000e-02	 1.1764000000e-02	 1.0439706441e+00	 1.7430383825e-02	 8.1982121121e+00	-2.2488769735e+00
 2.9410000000e-02	 1.7646000000e-02	 1.0437876729e+00	 2.6188380968e-02	 7.9768629669e+00	-2.4016111606e+00
 2.9410000000e-02	 2.3528000000e-02	 1.0435302465e+00	 3.4973886945e-02	 7.6528098977e+00	-2.5382513360e+00
 2.9410000000e-02	 2.9410000000e-02	 1.0431976464e+00	 4.3786109454e-02	 7.2223212636e+00	-2.6106760010e+00
 2.9410000000e-02	 3.5292000000e-02	 1.0427891635e+00	 5.2624239192e-02	 6.6820917279e+00	-2.5737009723e+00
 2.9410000000e-02	 4.1174000000e-02	 1.0423040979e+00	 6.1487449908e-02	 6.0289476011e+00	-2.3848900732e+00
 2.9410000000e-02	 4.7056000000e-02	 1.0417417598e+00	 7.0374898468e-02	 5.2599252559e+00	-2.0047385229e+00
 2.9410000000e-02	 5.2938000000e-02	 1.0411014694e+00	 7.9285724937e-02	 4.3735963864e+00	-1.3981025989e+00
 2.9410000000e-02	 5.8820000000e-02	 1.0403825583e+00	 8.8219052661e-02	 3.3776832194e+00	-5.4191847194e-01
 3.5292000000e-02	 0.0000000000e+00	 1.0529391065e+00	 0.0000000000e+00	 8.2698986896e+00	-2.0110048227e+00
 3.5292000000e-02	 5.8820000000e-03	 1.0529025505e+00	 8.7741930137e-03	 8.4073325943e+00	-2.3162642067e+00
 3.5292000000e-02	 1.1764000000e-02	 1.0527923845e+00	 1.7577673716e-02	 8.4292553697e+00	-2.5761857524e+00
 3.5292000000e-02	 1.7646000000e-02	 1.0526078672e+00	 2.6409677516e-02	 8.3316362199e+00	-2.7656077639e+00
 3.5292000000e-02	 2.3528000000e-02	 1.0523482654e+00	 3.5269422605e-02	 8.1099545201e+00	-2.8603991021e+00
 3.5292000000e-02	 2.9410000000e-02	 1.0520128549e+00	 4.4156109986e-02	 7.7591084898e+00	-2.8374217200e+00
 3.5292000000e-02	 3.5292000000e-02	 1.0516009202e+00	 5.3068923516e-02	 7.2733946019e+00	-2.6745636464e+00
 3.5292000000e-02	 4.1174000000e-02	 1.0511117557e+00	 6.2007029962e-02	 6.6466020235e+00	-2.3508865974e+00
 3.5292000000e-02	 4.7056000000e-02	 1.0505446657e+00	 7.0969579067e-02	 5.8723946076e+00	-1.8470606106e+00
 3.5292000000e-02	 5.2938000000e-02	 1.0498989648e+00	 7.9955703628e-02	 4.9457078236e+00	-1.1468129633e+00
 3.5292000000e-02	 5.8820000000e-02	 1.0491739787e+00	 8.8964519584e-02	 3.8694746252e+00	-2.4370523751e-01
 4.1174000000e-02	 0.0000000000e+00	 1.0617620313e+00	 0.0000000000e+00	 8.6314348339e+00	-1.3788928492e+00
 4.1174000000e-02	 5.8820000000e-03	 1.0617251691e+00	 8.8477148777e-03	 8.8210943827e+00	-1.9573782682e+00
 4.1174000000e-02	 1.1764000000e-02	 1.0616140799e+00	 1.7724962855e-02	 8.8870202267e+00	-2.3965209451e+00
 4.1174000000e-02	 1.7646000000e-02	 1.0614280165e+00	 2.6630972935e-02	 8.8230959571e+00	-2.6876493952e+00
 4.1174000000e-02	 2.3528000000e-02	 1.0611662394e+00	 3.5564956757e-02	 8.6228008319e+00	-2.8225248562e+00
 4.1174000000e-02	 2.9410000000e-02	 1.0608280183e+00	 4.4526108629e-02	 8.2792066582e+00	-2.7933538593e+00
 4.1174000000e-02	 3.5292000000e-02	 1.0604126319e+00	 5.3513605570e-02	 7.7850216323e+00	-2.5928473954e+00
 4.1174000000e-02	 4.1174000000e-02	 1.0599193686e+00	 6.2526607365e-02	 7.1327218540e+00	-2.2143673298e+00
 4.1174000000e-02	 4.7056000000e-02	 1.0593475267e+00	 7.1564256632e-02	 6.3149250678e+00	-1.6523145488e+00
 4.1174000000e-02	 5.2938000000e-02	 1.0586964153e+00	 8.0625678901e-02	 5.3256547188e+00	-9.0340685205e-01
 4.1174000000e-02	 5.8820000000e-02	 1.0579653543e+00	 8.9709982704e-02	 4.1664038805e+00	 2.7243927063e-02
 4.7056000000e-02	 0.0000000000e+00	 1.0705849287e+00	 0.0000000000e+00	 9.2916823600e+00	-3.3902654527e-01
 4.7056000000e-02	 5.8820000000e-03	 1.0705477601e+00	 8.9212365123e-03	 9.4633239329e+00	-1.1649702757e+00
 4.7056000000e-02	 1.1764000000e-02	 1.0704357479e+00	 1.7872251535e-02	 9.5041425922e+00	-1.7919921493e+00
 4.7056000000e-02	 1.7646000000e-02	 1.0702481382e+00	 2.6852267663e-02	 9.4064562374e+00	-2.2192852500e+00
 4.7056000000e-02	 2.3528000000e-02	 1.0699841859e+00	 3.5860489987e-02	 9.1631531576e+00	-2.4468615897e+00
 4.7056000000e-02	 2.9410000000e-02	 1.0696431543e+00	 4.4896106119e-02	 8.7673774756e+00	-2.4752283611e+00
 4.7056000000e-02	 3.5292000000e-02	 1.0692243162e+00	 5.3958286238e-02	 8.2124323079e+00	-2.3052816832e+00
 4.7056000000e-02	 4.1174000000e-02	 1.0687269540e+00	 6.3046183148e-02	 7.4918337231e+00	-1.9383508981e+00
 4.7056000000e-02	 4.7056000000e-02	 1.0681503603e+00	 7.2158932343e-02	 6.5996181438e+00	-1.3764960306e+00
 4.7056000000e-02	 5.2938000000e-02	 1.0674938383e+00	 8.1295652086e-02	 5.5314977277e+00	-6.2365291642e-01
 4.7056000000e-02	 5.8820000000e-02	 1.0667567025e+00	 9.0455443500e-02	 4.2907275007e+00	 3.0851026551e-01
 5.2938000000e-02	 0.0000000000e+00	 1.0794078160e+00	 0.0000000000e+00	 1.0132950449e+01	 9.5888303430e-01
 5.2938000000e-02	 5.8820000000e-03	 1.0793703411e+00	 8.9947580632e-03	 1.0248054589e+01	-5.5792469960e-02
 5.2938000000e-02	 1.1764000000e-02	 1.0792574058e+00	 1.8019540047e-02	 1.0219179233e+01	-8.4571836945e-01
 5.2938000000e-02	 1.7646000000e-02	 1.0790682500e+00	 2.7073562140e-02	 1.0039961938e+01	-1.4119272330e+00
 5.2938000000e-02	 2.3528000000e-02	 1.0788021224e+00	 3.6156022882e-02	 9.7054759501e+00	-1.7566407694e+00
 5.2938000000e-02	 2.9410000000e-02	 1.0784582803e+00	 4.5266103188e-02	 9.2116030949e+00	-1.8826217490e+00
 5.2938000000e-02	 3.5292000000e-02	 1.0780359905e+00	 5.4402966401e-02	 8.5548163851e+00	-1.7929357752e+00
 5.2938000000e-02	 4.1174000000e-02	 1.0775345294e+00	 6.3565758341e-02	 7.7321777539e+00	-1.4909283052e+00
 5.2938000000e-02	 4.7056000000e-02	 1.0769531839e+00	 7.2753607379e-02	 6.7416106907e+00	-9.8047669272e-01
 5.2938000000e-02	 5.2938000000e-02	 1.0762912514e+00	 8.1965624510e-02	 5.5830465891e+00	-2.6711605437e-01
 5.2938000000e-02	 5.8820000000e-02	 1.0755480407e+00	 9.1200903452e-02	 4.2647721323e+00	 6.3563372746e-01
 5.8820000000e-02	 0.0000000000e+00	 1.0882307108e+00	 0.0000000000e+00	 1.1054162165e+01	 2.3572202513e+00
 5.8820000000e-02	 5.8820000000e-03	 1.0881929296e+00	 9.0682796764e-03	 1.1099079491e+01	 1.2502476133e+00
