x	y	stress_yy
 1.000000000000000e+00	 0.000000000000000e+00	 2.465021174679086e+01
 9.999652819873316e-01	 8.333048840547298e-03	 1.956109843347014e+01
 9.998606548526504e-01	 1.669391286202172e-02	 1.465386469579909e+01
 9.996854145678035e-01	 2.508186591579744e-02	 1.005616263429580e+01
 9.994388649236412e-01	 3.349616549931930e-02	 5.888404945147014e+00
 9.991203179452327e-01	 4.193605278629495e-02	 2.263450543508816e+00
 9.987290943103193e-01	 5.040075266753075e-02	-7.137086323806683e-01
 9.982645237707195e-01	 5.888947380262372e-02	-2.946259132178176e+00
 9.977259455763865e-01	 6.740140868271496e-02	-4.345875302946076e+00
 9.971127089018138e-01	 7.593573370450242e-02	-4.833025868088497e+00
 9.964241732744672e-01	 8.449160925570288e-02	-4.337277234806394e+00
 1.008823457328410e+00	 0.000000000000000e+00	 1.770974050402249e+01
 1.008788432982907e+00	 8.406575145132409e-03	 1.427104429617540e+01
 1.008682882675344e+00	 1.684121089620530e-02	 1.091780652144002e+01
 1.008506096165558e+00	 2.530317469758155e-02	 7.748339630730244e+00
 1.008257371101382e+00	 3.379171749539848e-02	 4.855055371366169e+00
 1.007936013437521e+00	 4.230607376802643e-02	 2.324215029578899e+00
 1.007541337857695e+00	 5.084546156726499e-02	 2.356807864370098e-01
 1.007072668199768e+00	 5.940908257049081e-02	-1.337331404921966e+00
 1.006529337883544e+00	 6.799612214396498e-02	-2.328497003265832e+00
 1.005910690340937e+00	 7.660574941749865e-02	-2.678625697032448e+00
 1.005216079448178e+00	 8.523711737066911e-02	-2.335901419167902e+00
 1.017646782159778e+00	 0.000000000000000e+00	 1.249337648757153e+01
 1.017611451486040e+00	 8.480100344912849e-03	 1.030375296698964e+01
 1.017504978019459e+00	 1.698850671730691e-02	 8.135510759783871e+00
 1.017326645307965e+00	 2.552448015460338e-02	 6.061521028671204e+00
 1.017075744856467e+00	 3.408726505170349e-02	 4.149960187519597e+00
 1.016751576549402e+00	 4.267608919171342e-02	 2.464117407303275e+00
 1.016353449076568e+00	 5.129016378750074e-02	 1.062203149250690e+00
 1.015880680361970e+00	 5.992868353429856e-02	-2.840952901081661e-03
 1.015332597995354e+00	 6.859082667356628e-02	-6.835305325448726e-01
 1.014708539666144e+00	 7.727575506830839e-02	-9.380249151030224e-01
 1.014007853599432e+00	 8.598261429004454e-02	-7.303111844382767e-01
 1.026469991993312e+00	 0.000000000000000e+00	 8.771453787820354e+00
 1.026434354995330e+00	 8.553624585774041e-03	 7.485600271560558e+00
 1.026326958381762e+00	 1.713580061756481e-02	 6.183371834820825e+00
 1.026147079488713e+00	 2.574578272591117e-02	 4.915990139936942e+00
 1.025894003678258e+00	 3.438280875453906e-02	 3.731057702963922e+00
 1.025567024764651e+00	 4.304609979135286e-02	 2.672415426469460e+00
 1.025165445443851e+00	 5.173486021035203e-02	 1.780001054828729e+00
 1.024688577726083e+00	 6.044827772469145e-02	 1.089708798069648e+00
 1.024135743371121e+00	 6.918552345109567e-02	 6.332503752195751e-01
 1.023506274325981e+00	 7.794575198583098e-02	 4.380177337640285e-01
 1.022799513164692e+00	 8.672810149242928e-02	 5.269477070722529e-01
 1.035293104328222e+00	 0.000000000000000e+00	 6.322164948455296e+00
 1.035257161009377e+00	 8.627148013601409e-03	 5.648905425371797e+00
 1.035148841259015e+00	 1.728309288921725e-02	 4.942018086329642e+00
 1.034967416201492e+00	 2.596708285055307e-02	 4.234763924496850e+00
 1.034712165056120e+00	 3.467834919020986e-02	 3.557732350094222e+00
 1.034382375567044e+00	 4.341610630094170e-02	 2.938741628510508e+00
 1.033977344436454e+00	 5.217955171793285e-02	 2.402740118130100e+00
 1.033496377760867e+00	 6.096786617231392e-02	 1.971708488026068e+00
 1.032938791470156e+00	 6.978021365613013e-02	 1.664563098724329e+00
