patch_n	x	y	stress_yy
0	 0.000000000000000e+00	 0.000000000000000e+00	-4.117412332487777e-04
0	 3.703751761278757e-02	 0.000000000000000e+00	-2.242181934743712e-04
0	 7.407591860629409e-02	 0.000000000000000e+00	-9.844178161163485e-06
0	 1.111150863032353e-01	 0.000000000000000e+00	 2.208853505993878e-04
0	 1.481549040263268e-01	 0.000000000000000e+00	 4.574734993698330e-04
0	 1.851952550982844e-01	 0.000000000000000e+00	 6.894219437213196e-04
0	 2.222360228418238e-01	 0.000000000000000e+00	 9.062309285205272e-04
0	 2.592770905796607e-01	 0.000000000000000e+00	 1.097399268148980e-03
0	 2.963183416345107e-01	 0.000000000000000e+00	 1.252424346654755e-03
0	 3.333596593290896e-01	 0.000000000000000e+00	 1.360802117836603e-03
0	 3.704009269861132e-01	 0.000000000000000e+00	 1.412027105260489e-03
0	 3.704009269861132e-01	 0.000000000000000e+00	 1.412027105260489e-03
0	 4.074320498716263e-01	 0.000000000000000e+00	 1.461786523807238e-03
0	 4.444630227948896e-01	 0.000000000000000e+00	 1.548182358884188e-03
0	 4.814938624184864e-01	 0.000000000000000e+00	 1.634314577137731e-03
0	 5.185245854050001e-01	 0.000000000000000e+00	 1.683282968331577e-03
0	 5.555552084170138e-01	 0.000000000000000e+00	 1.658187145339988e-03
0	 5.925857481171107e-01	 0.000000000000000e+00	 1.522126544142199e-03
0	 6.296162211678745e-01	 0.000000000000000e+00	 1.238200423818041e-03
0	 6.666466442318879e-01	 0.000000000000000e+00	 7.695078665447409e-04
0	 7.036770339717346e-01	 0.000000000000000e+00	 7.914777759493582e-05
0	 7.407074070499978e-01	 0.000000000000000e+00	-8.697811146641329e-04
0	 7.407074070499978e-01	 0.000000000000000e+00	-8.697811146641328e-04
0	 7.777477718965361e-01	 0.000000000000000e+00	-2.031350486899635e-03
0	 8.147881034103083e-01	 0.000000000000000e+00	-2.895348247444655e-03
0	 8.518283682575469e-01	 0.000000000000000e+00	-2.803133631624274e-03
0	 8.888685331044861e-01	 0.000000000000000e+00	-1.096065874097045e-03
0	 9.259085646173584e-01	 0.000000000000000e+00	 2.884495791153774e-03
0	 9.629484294623976e-01	 0.000000000000000e+00	 9.797192130828988e-03
0	 9.999880943058367e-01	 0.000000000000000e+00	 2.030066391232227e-02
0	 1.037027525813909e+00	 0.000000000000000e+00	 3.505355190372889e-02
0	 1.074066690652848e+00	 0.000000000000000e+00	 5.471449687385457e-02
0	 1.111105555488888e+00	 0.000000000000000e+00	 7.994213959222433e-02
0	 1.111105555488888e+00	 0.000000000000000e+00	 7.994213959222433e-02
0	 1.148144103655110e+00	 0.000000000000000e+00	 8.451562225113141e-02
0	 1.185182385152000e+00	 0.000000000000000e+00	 3.908720936603431e-02
0	 1.222220466646889e+00	 0.000000000000000e+00	-6.037435204276098e-02
0	 1.259258414807111e+00	 0.000000000000000e+00	-2.178997512473110e-01
0	 1.296296296300000e+00	 0.000000000000000e+00	-4.375191137993135e-01
0	 1.333334177792889e+00	 0.000000000000000e+00	-7.232620015326117e-01
0	 1.370372125953112e+00	 0.000000000000000e+00	-1.079157412580915e+00
0	 1.407410207448001e+00	 0.000000000000000e+00	-1.509233781410741e+00
0	 1.444448488944890e+00	 0.000000000000000e+00	-2.017518978869571e+00
0	 1.481487037111112e+00	 0.000000000000000e+00	-2.608040312249218e+00
0	 1.481487037111112e+00	 0.000000000000000e+00	-2.608040312249218e+00
0	 1.518525901947152e+00	 0.000000000000000e+00	-3.251451983581933e+00
0	 1.555565066786090e+00	 0.000000000000000e+00	-3.903106841756607e+00
0	 1.592604498294163e+00	 0.000000000000000e+00	-4.544079713701890e+00
0	 1.629644163137602e+00	 0.000000000000000e+00	-5.155445388989166e+00
0	 1.666684027982641e+00	 0.000000000000000e+00	-5.718278619847324e+00
0	 1.703724059495513e+00	 0.000000000000000e+00	-6.213654121177002e+00
0	 1.740764224342452e+00	 0.000000000000000e+00	-6.622646570564390e+00
0	 1.777804489189690e+00	 0.000000000000000e+00	-6.926330608294456e+00
0	 1.814844820703462e+00	 0.000000000000000e+00	-7.105780837363733e+00
0	 1.851885185550002e+00	 0.000000000000000e+00	-7.142071823492539e+00
0	 1.851885185550002e+00	 0.000000000000000e+00	-7.142071823492539e+00
0	 1.888915555851201e+00	 0.000000000000000e+00	-6.998477974102308e+00
0	 1.925945926151601e+00	 0.000000000000000e+00	-6.668065547904090e+00
0	 1.962976296451401e+00	 0.000000000000000e+00	-6.176630550578052e+00
0	 2.000006666750801e+00	 0.000000000000000e+00	-5.549968987806258e+00
0	 2.037037037050001e+00	 0.000000000000000e+00	-4.813876865272589e+00
0	 2.074067407349200e+00	 0.000000000000000e+00	-3.994150188662854e+00
0	 2.111097777648601e+00	 0.000000000000000e+00	-3.116584963664677e+00
0	 2.148128147948400e+00	 0.000000000000000e+00	-2.206977195967559e+00
0	 2.185158518248799e+00	 0.000000000000000e+00	-1.291122891262857e+00
0	 2.222188888549998e+00	 0.000000000000000e+00	-3.948180552438227e-01
0	 2.222188888549998e+00	 0.000000000000000e+00	-3.948180552438245e-01
0	 2.259229258952148e+00	 0.000000000000000e+00	 4.613033320841975e-01
0	 2.296269629355197e+00	 0.000000000000000e+00	 1.278461746584265e+00
0	 2.333309999759047e+00	 0.000000000000000e+00	 2.064354125965345e+00
0	 2.370350370163597e+00	 0.000000000000000e+00	 2.826677407937277e+00
0	 2.407390740568747e+00	 0.000000000000000e+00	 3.573128530210827e+00
0	 2.444431110974397e+00	 0.000000000000000e+00	 4.311404430497688e+00
0	 2.481471481380447e+00	 0.000000000000000e+00	 5.049202046510437e+00
0	 2.518511851786798e+00	 0.000000000000000e+00	 5.794218315962581e+00
0	 2.555552222193348e+00	 0.000000000000000e+00	 6.554150176568537e+00
0	 2.592592592600000e+00	 0.000000000000000e+00	 7.336694566043632e+00
0	 2.592592592600000e+00	 0.000000000000000e+00	 7.336694566043631e+00
0	 2.629632963006650e+00	 0.000000000000000e+00	 8.085730108656612e+00
0	 2.666673333413201e+00	 0.000000000000000e+00	 8.741798010353104e+00
0	 2.703713703819551e+00	 0.000000000000000e+00	 9.307589081363519e+00
0	 2.740754074225602e+00	 0.000000000000000e+00	 9.785794131917118e+00
0	 2.777794444631251e+00	 0.000000000000000e+00	 1.017910397224204e+01
0	 2.814834815036402e+00	 0.000000000000000e+00	 1.049020941256533e+01
0	 2.851875185440952e+00	 0.000000000000000e+00	 1.072180126311284e+01
0	 2.888915555844801e+00	 0.000000000000000e+00	 1.087657033410935e+01
0	 2.925955926247851e+00	 0.000000000000000e+00	 1.095720743577847e+01
0	 2.962996296650002e+00	 0.000000000000000e+00	 1.096640337834271e+01
0	 2.962996296650002e+00	 0.000000000000000e+00	 1.096640337834271e+01
0	 3.000026666951201e+00	 0.000000000000000e+00	 1.094135447761190e+01
0	 3.037057037251600e+00	 0.000000000000000e+00	 1.091740815324934e+01
0	 3.074087407551401e+00	 0.000000000000000e+00	 1.089450262803347e+01
0	 3.111117777850801e+00	 0.000000000000000e+00	 1.087257612474276e+01
0	 3.148148148150001e+00	 0.000000000000000e+00	 1.085156686615564e+01
0	 3.185178518449201e+00	 0.000000000000000e+00	 1.083141307505056e+01
0	 3.222208888748601e+00	 0.000000000000000e+00	 1.081205297420595e+01
0	 3.259239259048400e+00	 0.000000000000000e+00	 1.079342478640024e+01
0	 3.296269629348799e+00	 0.000000000000000e+00	 1.077546673441183e+01
0	 3.333299999649998e+00	 0.000000000000000e+00	 1.075811704101917e+01
0	 3.333299999649998e+00	 0.000000000000000e+00	 1.075811704101917e+01
0	 3.370340370052147e+00	 0.000000000000000e+00	 1.074133291422534e+01
0	 3.407380740455197e+00	 0.000000000000000e+00	 1.072511129771941e+01
0	 3.444421110859047e+00	 0.000000000000000e+00	 1.070943619163545e+01
0	 3.481461481263596e+00	 0.000000000000000e+00	 1.069429159610753e+01
0	 3.518501851668747e+00	 0.000000000000000e+00	 1.067966151126973e+01
0	 3.555542222074398e+00	 0.000000000000000e+00	 1.066552993725611e+01
0	 3.592582592480448e+00	 0.000000000000000e+00	 1.065188087420078e+01
0	 3.629622962886798e+00	 0.000000000000000e+00	 1.063869832223781e+01
0	 3.666663333293348e+00	 0.000000000000000e+00	 1.062596628150131e+01
0	 3.703703703700000e+00	 0.000000000000000e+00	 1.061366875212535e+01
0	 3.703703703700000e+00	 0.000000000000000e+00	 1.061366875212535e+01
0	 3.740744074106651e+00	 0.000000000000000e+00	 1.060175259295144e+01
0	 3.777784444513201e+00	 0.000000000000000e+00	 1.059016827405877e+01
0	 3.814824814919551e+00	 0.000000000000000e+00	 1.057890521243807e+01
0	 3.851865185325602e+00	 0.000000000000000e+00	 1.056795282508006e+01
0	 3.888905555731252e+00	 0.000000000000000e+00	 1.055730052897544e+01
0	 3.925945926136402e+00	 0.000000000000000e+00	 1.054693774111492e+01
0	 3.962986296540952e+00	 0.000000000000000e+00	 1.053685387848924e+01
0	 4.000026666944802e+00	 0.000000000000000e+00	 1.052703835808912e+01
0	 4.037067037347851e+00	 0.000000000000000e+00	 1.051748059690527e+01
0	 4.074107407750003e+00	 0.000000000000000e+00	 1.050817001192843e+01
0	 4.074107407750003e+00	 0.000000000000000e+00	 1.050817001192843e+01
0	 4.111137778051202e+00	 0.000000000000000e+00	 1.049908571346428e+01
0	 4.148168148351601e+00	 0.000000000000000e+00	 1.049020614611035e+01
0	 4.185198518651401e+00	 0.000000000000000e+00	 1.048152717202450e+01
0	 4.222228888950800e+00	 0.000000000000000e+00	 1.047304465336460e+01
0	 4.259259259250000e+00	 0.000000000000000e+00	 1.046475445228851e+01
0	 4.296289629549201e+00	 0.000000000000000e+00	 1.045665243095408e+01
0	 4.333319999848601e+00	 0.000000000000000e+00	 1.044873445151918e+01
0	 4.370350370148401e+00	 0.000000000000000e+00	 1.044099637614162e+01
0	 4.407380740448801e+00	 0.000000000000000e+00	 1.043343406697928e+01
0	 4.444411110749998e+00	 0.000000000000000e+00	 1.042604338619000e+01
0	 4.444411110749998e+00	 0.000000000000000e+00	 1.042604338619000e+01
0	 4.481451475596535e+00	 0.000000000000000e+00	 1.041880100568231e+01
0	 4.518491807110308e+00	 0.000000000000000e+00	 1.041168863143811e+01
0	 4.555532071957548e+00	 0.000000000000000e+00	 1.040470375792319e+01
0	 4.592572236804486e+00	 0.000000000000000e+00	 1.039784388011246e+01
0	 4.629612268317358e+00	 0.000000000000000e+00	 1.039110649348973e+01
0	 4.666652133162397e+00	 0.000000000000000e+00	 1.038448909404771e+01
0	 4.703691798005836e+00	 0.000000000000000e+00	 1.037798917828789e+01
0	 4.740731229513909e+00	 0.000000000000000e+00	 1.037160424322048e+01
0	 4.777770394352848e+00	 0.000000000000000e+00	 1.036533178636433e+01
0	 4.814809259188888e+00	 0.000000000000000e+00	 1.035916930574687e+01
0	 4.814809259188888e+00	 0.000000000000000e+00	 1.035916930574686e+01
0	 4.851847807355111e+00	 0.000000000000000e+00	 1.035310494878271e+01
0	 4.888886088852000e+00	 0.000000000000000e+00	 1.034712759348366e+01
0	 4.925924170346889e+00	 0.000000000000000e+00	 1.034123583354599e+01
0	 4.962962118507111e+00	 0.000000000000000e+00	 1.033542826185431e+01
0	 4.999999999999999e+00	 0.000000000000000e+00	 1.032970347048129e+01
0	 5.037037881492887e+00	 0.000000000000000e+00	 1.032406005068725e+01
0	 5.074075829653110e+00	 0.000000000000000e+00	 1.031849659291987e+01
0	 5.111113911148001e+00	 0.000000000000000e+00	 1.031301168681385e+01
0	 5.148152192644890e+00	 0.000000000000000e+00	 1.030760392119063e+01
0	 5.185190740811112e+00	 0.000000000000000e+00	 1.030227188405814e+01
0	 5.185190740811112e+00	 0.000000000000000e+00	 1.030227188405814e+01
0	 5.222229605647151e+00	 0.000000000000000e+00	 1.029700557327792e+01
0	 5.259268770486091e+00	 0.000000000000000e+00	 1.029179544772236e+01
0	 5.296308201994164e+00	 0.000000000000000e+00	 1.028664078654017e+01
0	 5.333347866837603e+00	 0.000000000000000e+00	 1.028154086919294e+01
0	 5.370387731682643e+00	 0.000000000000000e+00	 1.027649497545506e+01
0	 5.407427763195515e+00	 0.000000000000000e+00	 1.027150238541365e+01
0	 5.444467928042457e+00	 0.000000000000000e+00	 1.026656237946847e+01
0	 5.481508192889694e+00	 0.000000000000000e+00	 1.026167423833183e+01
0	 5.518548524403467e+00	 0.000000000000000e+00	 1.025683724302854e+01
0	 5.555588889250002e+00	 0.000000000000000e+00	 1.025205067489585e+01
0	 5.555588889250002e+00	 0.000000000000000e+00	 1.025205067489586e+01
0	 5.592619259551202e+00	 0.000000000000000e+00	 1.024730956010015e+01
0	 5.629649629851602e+00	 0.000000000000000e+00	 1.024260639148076e+01
0	 5.666680000151401e+00	 0.000000000000000e+00	 1.023794050720128e+01
0	 5.703710370450801e+00	 0.000000000000000e+00	 1.023331124542526e+01
0	 5.740740740750002e+00	 0.000000000000000e+00	 1.022871794431625e+01
0	 5.777771111049200e+00	 0.000000000000000e+00	 1.022415994203784e+01
0	 5.814801481348600e+00	 0.000000000000000e+00	 1.021963657675358e+01
0	 5.851831851648401e+00	 0.000000000000000e+00	 1.021514718662700e+01
0	 5.888862221948800e+00	 0.000000000000000e+00	 1.021069110982169e+01
0	 5.925892592249998e+00	 0.000000000000000e+00	 1.020626768450121e+01
0	 5.925892592249998e+00	 0.000000000000000e+00	 1.020626768450121e+01
0	 5.962932962652147e+00	 0.000000000000000e+00	 1.020187067736468e+01
0	 5.999973333055197e+00	 0.000000000000000e+00	 1.019749639781252e+01
0	 6.037013703459048e+00	 0.000000000000000e+00	 1.019314442745245e+01
0	 6.074054073863598e+00	 0.000000000000000e+00	 1.018881434789217e+01
0	 6.111094444268749e+00	 0.000000000000000e+00	 1.018450574073938e+01
0	 6.148134814674400e+00	 0.000000000000000e+00	 1.018021818760177e+01
0	 6.185175185080451e+00	 0.000000000000000e+00	 1.017595127008707e+01
0	 6.222215555486802e+00	 0.000000000000000e+00	 1.017170456980298e+01
0	 6.259255925893352e+00	 0.000000000000000e+00	 1.016747766835719e+01
0	 6.296296296300000e+00	 0.000000000000000e+00	 1.016327014735744e+01
0	 6.296296296300000e+00	 0.000000000000000e+00	 1.016327014735744e+01
0	 6.333336666706651e+00	 0.000000000000000e+00	 1.015907852189982e+01
0	 6.370377037113201e+00	 0.000000000000000e+00	 1.015489922933277e+01
0	 6.407417407519554e+00	 0.000000000000000e+00	 1.015073173464246e+01
0	 6.444457777925605e+00	 0.000000000000000e+00	 1.014657550281503e+01
0	 6.481498148331255e+00	 0.000000000000000e+00	 1.014242999883664e+01
0	 6.518538518736407e+00	 0.000000000000000e+00	 1.013829468769346e+01
0	 6.555578889140956e+00	 0.000000000000000e+00	 1.013416903437163e+01
0	 6.592619259544807e+00	 0.000000000000000e+00	 1.013005250385732e+01
0	 6.629659629947858e+00	 0.000000000000000e+00	 1.012594456113669e+01
0	 6.666700000350003e+00	 0.000000000000000e+00	 1.012184467119591e+01
0	 6.666700000350003e+00	 0.000000000000000e+00	 1.012184467119591e+01
0	 6.703730370651201e+00	 0.000000000000000e+00	 1.011775130314023e+01
0	 6.740760740951601e+00	 0.000000000000000e+00	 1.011366070317955e+01
0	 6.777791111251401e+00	 0.000000000000000e+00	 1.010957231948537e+01
0	 6.814821481550801e+00	 0.000000000000000e+00	 1.010548560022927e+01
0	 6.851851851850000e+00	 0.000000000000000e+00	 1.010139999358280e+01
0	 6.888882222149200e+00	 0.000000000000000e+00	 1.009731494771750e+01
0	 6.925912592448602e+00	 0.000000000000000e+00	 1.009322991080492e+01
0	 6.962942962748400e+00	 0.000000000000000e+00	 1.008914433101662e+01
0	 6.999973333048802e+00	 0.000000000000000e+00	 1.008505765652413e+01
0	 7.037003703349997e+00	 0.000000000000000e+00	 1.008096933549901e+01
0	 7.037003703349997e+00	 0.000000000000000e+00	 1.008096933549901e+01
0	 7.074044073752147e+00	 0.000000000000000e+00	 1.007687643236964e+01
0	 7.111084444155199e+00	 0.000000000000000e+00	 1.007277809656271e+01
0	 7.148124814559049e+00	 0.000000000000000e+00	 1.006867359076179e+01
0	 7.185165184963600e+00	 0.000000000000000e+00	 1.006456217765051e+01
0	 7.222205555368750e+00	 0.000000000000000e+00	 1.006044311991246e+01
0	 7.259245925774400e+00	 0.000000000000000e+00	 1.005631568023126e+01
0	 7.296286296180451e+00	 0.000000000000000e+00	 1.005217912129050e+01
0	 7.333326666586802e+00	 0.000000000000000e+00	 1.004803270577379e+01
0	 7.370367036993352e+00	 0.000000000000000e+00	 1.004387569636473e+01
0	 7.407407407399999e+00	 0.000000000000000e+00	 1.003970735574695e+01
0	 7.407407407399999e+00	 0.000000000000000e+00	 1.003970735574695e+01
0	 7.444447777806652e+00	 0.000000000000000e+00	 1.003552642737848e+01
0	 7.481488148213201e+00	 0.000000000000000e+00	 1.003133152411631e+01
0	 7.518528518619553e+00	 0.000000000000000e+00	 1.002712171274242e+01
0	 7.555568889025603e+00	 0.000000000000000e+00	 1.002289606003880e+01
0	 7.592609259431255e+00	 0.000000000000000e+00	 1.001865363278744e+01
