xi	eta	x	y	stress_vm
 0.0000000000e+00	 0.0000000000e+00	 3.5355339059e+00	 3.5355339059e+00	 1.3275018028e+00
 0.0000000000e+00	 1.0000000000e-01	 3.5355339059e+00	 3.5355339059e+00	 1.3275018028e+00
 0.0000000000e+00	 2.0000000000e-01	 3.5355339059e+00	 3.5355339059e+00	 1.3275018028e+00
 0.0000000000e+00	 3.0000000000e-01	 3.5355339059e+00	 3.5355339059e+00	 1.3275018028e+00
 0.0000000000e+00	 4.0000000000e-01	 3.5355339059e+00	 3.5355339059e+00	 1.3275018028e+00
 0.0000000000e+00	 5.0000000000e-01	 3.5355339059e+00	 3.5355339059e+00	 1.3275018028e+00
 0.0000000000e+00	 6.0000000000e-01	 3.5355339059e+00	 3.5355339059e+00	 1.3275018028e+00
 0.0000000000e+00	 7.0000000000e-01	 3.5355339059e+00	 3.5355339059e+00	 1.3275018028e+00
 0.0000000000e+00	 8.0000000000e-01	 3.5355339059e+00	 3.5355339059e+00	 1.3275018028e+00
 0.0000000000e+00	 9.0000000000e-01	 3.5355339059e+00	 3.5355339059e+00	 1.3275018028e+00
 0.0000000000e+00	 1.0000000000e+00	 3.5355339059e+00	 3.5355339059e+00	 1.3275018028e+00
 5.0000000000e-02	 0.0000000000e+00	 3.5373016729e+00	 3.5373016729e+00	 3.4913006873e+01
 5.0000000000e-02	 1.0000000000e-01	 3.5371248962e+00	 3.5374784495e+00	 3.3569277905e+01
 5.0000000000e-02	 2.0000000000e-01	 3.5369481195e+00	 3.5376552262e+00	 3.2396895958e+01
 5.0000000000e-02	 3.0000000000e-01	 3.5367713428e+00	 3.5378320029e+00	 3.1391489495e+01
 5.0000000000e-02	 4.0000000000e-01	 3.5365945661e+00	 3.5380087796e+00	 3.0548511254e+01
 5.0000000000e-02	 5.0000000000e-01	 3.5364177894e+00	 3.5381855563e+00	 2.9863459327e+01
 5.0000000000e-02	 6.0000000000e-01	 3.5362410127e+00	 3.5383623330e+00	 2.9332129555e+01
 5.0000000000e-02	 7.0000000000e-01	 3.5360642360e+00	 3.5385391097e+00	 2.8950877252e+01
 5.0000000000e-02	 8.0000000000e-01	 3.5358874593e+00	 3.5387158864e+00	 2.8716862110e+01
 5.0000000000e-02	 9.0000000000e-01	 3.5357106826e+00	 3.5388926631e+00	 2.8628249645e+01
 5.0000000000e-02	 1.0000000000e+00	 3.5355339059e+00	 3.5390694398e+00	 2.8684346130e+01
 1.0000000000e-01	 0.0000000000e+00	 3.5426049737e+00	 3.5426049737e+00	 1.7391755241e+01
 1.0000000000e-01	 1.0000000000e-01	 3.5418978669e+00	 3.5433120805e+00	 1.6738414428e+01
 1.0000000000e-01	 2.0000000000e-01	 3.5411907601e+00	 3.5440191873e+00	 1.6166414394e+01
 1.0000000000e-01	 3.0000000000e-01	 3.5404836534e+00	 3.5447262941e+00	 1.5673862523e+01
 1.0000000000e-01	 4.0000000000e-01	 3.5397765466e+00	 3.5454334008e+00	 1.5258906648e+01
 1.0000000000e-01	 5.0000000000e-01	 3.5390694398e+00	 3.5461405076e+00	 1.4919839235e+01
 1.0000000000e-01	 6.0000000000e-01	 3.5383623330e+00	 3.5468476144e+00	 1.4655207355e+01
 1.0000000000e-01	 7.0000000000e-01	 3.5376552262e+00	 3.5475547212e+00	 1.4463918160e+01
 1.0000000000e-01	 8.0000000000e-01	 3.5369481195e+00	 3.5482618280e+00	 1.4345328520e+01
 1.0000000000e-01	 9.0000000000e-01	 3.5362410127e+00	 3.5489689347e+00	 1.4299308050e+01
 1.0000000000e-01	 1.0000000000e+00	 3.5355339059e+00	 3.5496760415e+00	 1.4326266964e+01
 1.5000000000e-01	 0.0000000000e+00	 3.5514438085e+00	 3.5514438085e+00	 1.1625335163e+01
 1.5000000000e-01	 1.0000000000e-01	 3.5498528182e+00	 3.5530347987e+00	 1.1191579162e+01
 1.5000000000e-01	 2.0000000000e-01	 3.5482618280e+00	 3.5546257890e+00	 1.0810896003e+01
 1.5000000000e-01	 3.0000000000e-01	 3.5466708377e+00	 3.5562167793e+00	 1.0482023338e+01
 1.5000000000e-01	 4.0000000000e-01	 3.5450798474e+00	 3.5578077695e+00	 1.0203753766e+01
 1.5000000000e-01	 5.0000000000e-01	 3.5434888572e+00	 3.5593987598e+00	 9.9750059119e+00
 1.5000000000e-01	 6.0000000000e-01	 3.5418978669e+00	 3.5609897500e+00	 9.7948976629e+00
 1.5000000000e-01	 7.0000000000e-01	 3.5403068767e+00	 3.5625807403e+00	 9.6628146552e+00
 1.5000000000e-01	 8.0000000000e-01	 3.5387158864e+00	 3.5641717305e+00	 9.5784665311e+00
 1.5000000000e-01	 9.0000000000e-01	 3.5371248962e+00	 3.5657627208e+00	 9.5419239838e+00
 1.5000000000e-01	 1.0000000000e+00	 3.5355339059e+00	 3.5673537111e+00	 9.5536311479e+00
 2.0000000000e-01	 0.0000000000e+00	 3.5638181771e+00	 3.5638181771e+00	 8.7554012564e+00
 2.0000000000e-01	 1.0000000000e-01	 3.5609897500e+00	 3.5666466043e+00	 8.4294391663e+00
 2.0000000000e-01	 2.0000000000e-01	 3.5581613229e+00	 3.5694750314e+00	 8.1427561833e+00
 2.0000000000e-01	 3.0000000000e-01	 3.5553328958e+00	 3.5723034585e+00	 7.8943696727e+00
 2.0000000000e-01	 4.0000000000e-01	 3.5525044686e+00	 3.5751318856e+00	 7.6833480908e+00
 2.0000000000e-01	 5.0000000000e-01	 3.5496760415e+00	 3.5779603128e+00	 7.5088663993e+00
 2.0000000000e-01	 6.0000000000e-01	 3.5468476144e+00	 3.5807887399e+00	 7.3702627380e+00
 2.0000000000e-01	 7.0000000000e-01	 3.5440191873e+00	 3.5836171670e+00	 7.2670910655e+00
 2.0000000000e-01	 8.0000000000e-01	 3.5411907601e+00	 3.5864455941e+00	 7.1991640932e+00
 2.0000000000e-01	 9.0000000000e-01	 3.5383623330e+00	 3.5892740213e+00	 7.1665811799e+00
 2.0000000000e-01	 1.0000000000e+00	 3.5355339059e+00	 3.5921024484e+00	 7.1697369987e+00
 2.5000000000e-01	 0.0000000000e+00	 3.5797280797e+00	 3.5797280797e+00	 7.0371594864e+00
 2.5000000000e-01	 1.0000000000e-01	 3.5753086623e+00	 3.5841474971e+00	 6.7752186063e+00
 2.5000000000e-01	 2.0000000000e-01	 3.5708892450e+00	 3.5885669145e+00	 6.5444031443e+00
 2.5000000000e-01	 3.0000000000e-01	 3.5664698276e+00	 3.5929863319e+00	 6.3438878382e+00
 2.5000000000e-01	 4.0000000000e-01	 3.5620504102e+00	 3.5974057493e+00	 6.1728923041e+00
 2.5000000000e-01	 5.0000000000e-01	 3.5576309928e+00	 3.6018251666e+00	 6.0307272301e+00
 2.5000000000e-01	 6.0000000000e-01	 3.5532115754e+00	 3.6062445840e+00	 5.9168415789e+00
 2.5000000000e-01	 7.0000000000e-01	 3.5487921580e+00	 3.6106640014e+00	 5.8308664948e+00
 2.5000000000e-01	 8.0000000000e-01	 3.5443727407e+00	 3.6150834188e+00	 5.7726512849e+00
 2.5000000000e-01	 9.0000000000e-01	 3.5399533233e+00	 3.6195028362e+00	 5.7422870847e+00
 2.5000000000e-01	 1.0000000000e+00	 3.5355339059e+00	 3.6239222535e+00	 5.7401146823e+00
 3.0000000000e-01	 0.0000000000e+00	 3.5991735162e+00	 3.5991735162e+00	 5.8927447105e+00
 3.0000000000e-01	 1.0000000000e-01	 3.5928095552e+00	 3.6055374772e+00	 5.6731991067e+00
 3.0000000000e-01	 2.0000000000e-01	 3.5864455941e+00	 3.6119014383e+00	 5.4794053828e+00
 3.0000000000e-01	 3.0000000000e-01	 3.5800816331e+00	 3.6182653993e+00	 5.3106395048e+00
 3.0000000000e-01	 4.0000000000e-01	 3.5737176721e+00	 3.6246293603e+00	 5.1662162725e+00
