x	y	stress_yy
 1.000000000000000e+00	 0.000000000000000e+00	 3.109754628865765e+01
 1.028571428571429e+00	 0.000000000000000e+00	 2.899135437180002e+01
 1.057142857142857e+00	 0.000000000000000e+00	 2.719152048767976e+01
 1.085714285714286e+00	 0.000000000000000e+00	 2.565352851915156e+01
 1.114285714285714e+00	 0.000000000000000e+00	 2.433712317296027e+01
 1.142857142857143e+00	 0.000000000000000e+00	 2.319608095588711e+01
 1.171428571428571e+00	 0.000000000000000e+00	 2.219347013245410e+01
 1.200000000000000e+00	 0.000000000000000e+00	 2.130278665952245e+01
 1.228571428571429e+00	 0.000000000000000e+00	 2.050014051301223e+01
 1.257142857142857e+00	 0.000000000000000e+00	 1.976395864028201e+01
 1.285714285714286e+00	 0.000000000000000e+00	 1.907472751885797e+01
 1.285714285714286e+00	 0.000000000000000e+00	 1.907472751885797e+01
 1.314285714285714e+00	 0.000000000000000e+00	 1.843977420907643e+01
 1.342857142857143e+00	 0.000000000000000e+00	 1.787197384781195e+01
 1.371428571428571e+00	 0.000000000000000e+00	 1.736225366824973e+01
 1.400000000000000e+00	 0.000000000000000e+00	 1.690241187733496e+01
 1.428571428571429e+00	 0.000000000000000e+00	 1.648503055839662e+01
 1.457142857142857e+00	 0.000000000000000e+00	 1.610339882052178e+01
 1.485714285714286e+00	 0.000000000000000e+00	 1.575144645774646e+01
 1.514285714285714e+00	 0.000000000000000e+00	 1.542446794247942e+01
 1.542857142857143e+00	 0.000000000000000e+00	 1.512032574897269e+01
 1.571428571428572e+00	 0.000000000000000e+00	 1.483768741194010e+01
 1.571428571428572e+00	 0.000000000000000e+00	 1.483768741194010e+01
 1.600000000000000e+00	 0.000000000000000e+00	 1.457996814007651e+01
 1.628571428571428e+00	 0.000000000000000e+00	 1.434805393956744e+01
 1.657142857142857e+00	 0.000000000000000e+00	 1.413764447911866e+01
 1.685714285714286e+00	 0.000000000000000e+00	 1.394505332771412e+01
 1.714285714285714e+00	 0.000000000000000e+00	 1.376715679625925e+01
 1.742857142857143e+00	 0.000000000000000e+00	 1.360134781119411e+01
 1.771428571428571e+00	 0.000000000000000e+00	 1.344549425195016e+01
 1.800000000000000e+00	 0.000000000000000e+00	 1.329790125626850e+01
 1.828571428571428e+00	 0.000000000000000e+00	 1.315727705939434e+01
 1.857142857142857e+00	 0.000000000000000e+00	 1.302423515390334e+01
 1.857142857142857e+00	 0.000000000000000e+00	 1.302423515390334e+01
 1.885714285714285e+00	 0.000000000000000e+00	 1.290854026063545e+01
 1.914285714285714e+00	 0.000000000000000e+00	 1.279297611043855e+01
 1.942857142857143e+00	 0.000000000000000e+00	 1.267865498849684e+01
 1.971428571428571e+00	 0.000000000000000e+00	 1.256625750443431e+01
 2.000000000000000e+00	 0.000000000000000e+00	 1.245606342628344e+01
 2.028571428571428e+00	 0.000000000000000e+00	 1.234797990876622e+01
 2.057142857142856e+00	 0.000000000000000e+00	 1.224156736921850e+01
 2.085714285714285e+00	 0.000000000000000e+00	 1.213606323672606e+01
 2.114285714285714e+00	 0.000000000000000e+00	 1.203040377565499e+01
 2.142857142857142e+00	 0.000000000000000e+00	 1.192324416329968e+01
 2.142857142857142e+00	 0.000000000000000e+00	 1.192324416329968e+01
 2.171428571428571e+00	 0.000000000000000e+00	 1.183798940148429e+01
 2.200000000000000e+00	 0.000000000000000e+00	 1.179765244235087e+01
 2.228571428571428e+00	 0.000000000000000e+00	 1.179841645771539e+01
 2.257142857142857e+00	 0.000000000000000e+00	 1.179741460909985e+01
 2.285714285714285e+00	 0.000000000000000e+00	 1.177737269048987e+01
 2.314285714285713e+00	 0.000000000000000e+00	 1.173994669436898e+01
 2.342857142857142e+00	 0.000000000000000e+00	 1.168662364848587e+01
 2.371428571428570e+00	 0.000000000000000e+00	 1.161873179445294e+01
 2.399999999999999e+00	 0.000000000000000e+00	 1.153745003930198e+01
 2.428571428571428e+00	 0.000000000000000e+00	 1.144381673987123e+01
 2.428571428571428e+00	 0.000000000000000e+00	 1.144381673987123e+01
 2.457142857142857e+00	 0.000000000000000e+00	 1.135827358624156e+01
 2.485714285714286e+00	 0.000000000000000e+00	 1.129907004790100e+01
 2.514285714285713e+00	 0.000000000000000e+00	 1.126387419789145e+01
 2.542857142857143e+00	 0.000000000000000e+00	 1.125037766621570e+01
 2.571428571428570e+00	 0.000000000000000e+00	 1.125629433111715e+01
 2.600000000000000e+00	 0.000000000000000e+00	 1.127801508275743e+01
 2.628571428571428e+00	 0.000000000000000e+00	 1.128692951040329e+01
 2.657142857142857e+00	 0.000000000000000e+00	 1.127434485807246e+01
 2.685714285714285e+00	 0.000000000000000e+00	 1.124301119112605e+01
 2.714285714285714e+00	 0.000000000000000e+00	 1.119569545074740e+01
 2.714285714285714e+00	 0.000000000000000e+00	 1.119569545074740e+01
 2.742857142857143e+00	 0.000000000000000e+00	 1.114651548153602e+01
 2.771428571428571e+00	 0.000000000000000e+00	 1.110648925742050e+01
 2.800000000000000e+00	 0.000000000000000e+00	 1.107389976018746e+01
 2.828571428571428e+00	 0.000000000000000e+00	 1.104722665381958e+01
 2.857142857142856e+00	 0.000000000000000e+00	 1.102513645038574e+01
 2.885714285714285e+00	 0.000000000000000e+00	 1.100647326013577e+01
 2.914285714285714e+00	 0.000000000000000e+00	 1.099025008570729e+01
 2.942857142857143e+00	 0.000000000000000e+00	 1.097564062346607e+01
 2.971428571428571e+00	 0.000000000000000e+00	 1.096337769339820e+01
 3.000000000000000e+00	 0.000000000000000e+00	 1.097473545741297e+01
