x	y	stress_xx
 1.0000000000e+00	 0.0000000000e+00	 5.3240303238e-01
 9.9979422093e-01	 2.0285852044e-02	 5.4958845973e-01
 9.9917018182e-01	 4.0730182473e-02	 5.8819849265e-01
 9.9811804340e-01	 6.1321867598e-02	 6.4827777501e-01
 9.9662827990e-01	 8.2049202936e-02	 7.2984915230e-01
 9.9469171544e-01	 1.0289990885e-01	 8.3289552268e-01
 9.9229956079e-01	 1.2386113861e-01	 9.5733968880e-01
 9.8944345048e-01	 1.4491948902e-01	 1.1030228731e+00
 9.8611547993e-01	 1.6606101359e-01	 1.2696827029e+00
 9.8230824249e-01	 1.8727123840e-01	 1.4569316030e+00
 9.7801486613e-01	 2.0853518078e-01	 1.6642366512e+00
 1.0285714286e+00	 0.0000000000e+00	 8.9984630278e-01
 1.0283597701e+00	 2.0865447817e-02	 9.1360877589e-01
 1.0277179013e+00	 4.1893901972e-02	 9.4433382078e-01
 1.0266357018e+00	 6.3073920958e-02	 9.9209525559e-01
 1.0251033736e+00	 8.4393465877e-02	 1.0569507282e+00
 1.0231114787e+00	 1.0583990624e-01	 1.1389184541e+00
 1.0206509768e+00	 1.2740002829e-01	 1.2379513535e+00
 1.0177132634e+00	 1.4906004585e-01	 1.3539093821e+00
 1.0142902079e+00	 1.7080561397e-01	 1.4865310261e+00
 1.0103741923e+00	 1.9262184522e-01	 1.6354050918e+00
 1.0059581480e+00	 2.1449332880e-01	 1.7999440634e+00
 1.0571428571e+00	 0.0000000000e+00	 1.3172235912e+00
 1.0569253193e+00	 2.1445043590e-02	 1.3270090429e+00
 1.0562656208e+00	 4.3057621472e-02	 1.3495536669e+00
 1.0551533602e+00	 6.4825974318e-02	 1.3849390882e+00
 1.0535784673e+00	 8.6737728818e-02	 1.4332391029e+00
 1.0515312420e+00	 1.0877990364e-01	 1.4944907210e+00
 1.0490023928e+00	 1.3093891796e-01	 1.5686619023e+00
 1.0459830762e+00	 1.5320060268e-01	 1.6556169320e+00
 1.0424649359e+00	 1.7555021436e-01	 1.7550805889e+00
 1.0384401421e+00	 1.9797245203e-01	 1.8666024563e+00
 1.0339014299e+00	 2.2045147683e-01	 1.9895228981e+00
 1.0857142857e+00	 0.0000000000e+00	 1.7654565617e+00
 1.0854908684e+00	 2.2024639362e-02	 1.7705299127e+00
 1.0848133403e+00	 4.4221340971e-02	 1.7843950361e+00
 1.0836710185e+00	 6.6578027678e-02	 1.8071307110e+00
 1.0820535610e+00	 8.9081991759e-02	 1.8388195069e+00
 1.0799510053e+00	 1.1171990104e-01	 1.8795124049e+00
 1.0773538089e+00	 1.3447780764e-01	 1.9291892860e+00
 1.0742528891e+00	 1.5734115951e-01	 1.9877164022e+00
 1.0706396639e+00	 1.8029481475e-01	 2.0548021916e+00
 1.0665060918e+00	 2.0332305884e-01	 2.1299530358e+00
 1.0618447118e+00	 2.2640962485e-01	 2.2124307631e+00
 1.1142857143e+00	 0.0000000000e+00	 2.2270828329e+00
 1.1140564176e+00	 2.2604235135e-02	 2.2266081156e+00
 1.1133610597e+00	 4.5385060470e-02	 2.2312181222e+00
 1.1121886769e+00	 6.8330081038e-02	 2.2409365819e+00
 1.1105286547e+00	 9.1426254700e-02	 2.2557938683e+00
 1.1083707686e+00	 1.1465989843e-01	 2.2759037094e+00
 1.1057052249e+00	 1.3801669731e-01	 2.3012924040e+00
 1.1025227020e+00	 1.6148171634e-01	 2.3318380809e+00
 1.0988143919e+00	 1.8503941514e-01	 2.3672423699e+00
 1.0945720416e+00	 2.0867366565e-01	 2.4069763176e+00
 1.0897879937e+00	 2.3236777287e-01	 2.4502281080e+00
 1.1428571429e+00	 0.0000000000e+00	 2.6619113913e+00
 1.1426219668e+00	 2.3183830908e-02	 2.6561945045e+00
 1.1419087792e+00	 4.6548779969e-02	 2.6528022407e+00
 1.1407063353e+00	 7.0082134397e-02	 2.6516345134e+00
 1.1390037485e+00	 9.3770517641e-02	 2.6525755527e+00
 1.1367905319e+00	 1.1759989583e-01	 2.6554631053e+00
 1.1340566409e+00	 1.4155558699e-01	 2.6600560103e+00
 1.1307925148e+00	 1.6562227317e-01	 2.6660006712e+00
 1.1269891199e+00	 1.8978401553e-01	 2.6727970700e+00
 1.1226379914e+00	 2.1402427246e-01	 2.6797651022e+00
 1.1177312756e+00	 2.3832592089e-01	 2.6860121418e+00
 1.1714285714e+00	 0.0000000000e+00	 3.0406671285e+00
 1.1711875159e+00	 2.3763426680e-02	 3.0304180435e+00
 1.1704564987e+00	 4.7712499468e-02	 3.0202814194e+00
 1.1692239937e+00	 7.1834187757e-02	 3.0100083039e+00
 1.1674788422e+00	 9.6114780582e-02	 2.9993186755e+00
 1.1652102952e+00	 1.2053989322e-01	 2.9878681882e+00
 1.1624080569e+00	 1.4509447666e-01	 2.9752129952e+00
 1.1590623277e+00	 1.6976283000e-01	 2.9607731816e+00
 1.1551638479e+00	 1.9452861591e-01	 2.9437954846e+00
 1.1507039412e+00	 2.1937487927e-01	 2.9233161244e+00
 1.1456745575e+00	 2.4428406891e-01	 2.8981247266e+00
 1.2000000000e+00	 0.0000000000e+00	 3.3519911691e+00
 1.1997530651e+00	 2.4343022453e-02	 3.3380190760e+00
 1.1990042182e+00	 4.8876218968e-02	 3.3224942473e+00
 1.1977416521e+00	 7.3586241117e-02	 3.3049969812e+00
 1.1959539359e+00	 9.8459043523e-02	 3.2850616355e+00
 1.1936300585e+00	 1.2347989062e-01	 3.2621410717e+00
 1.1907594729e+00	 1.4863336634e-01	 3.2355688112e+00
 1.1873321406e+00	 1.7390338683e-01	 3.2045194413e+00
 1.1833385759e+00	 1.9927321630e-01	 3.1679679674e+00
 1.1787698910e+00	 2.2472548608e-01	 3.1246489784e+00
 1.1736178394e+00	 2.5024221694e-01	 3.0730166741e+00
 1.2285714286e+00	 0.0000000000e+00	 3.5856449313e+00
 1.2283186143e+00	 2.4922618226e-02	 3.5688859775e+00
 1.2275519377e+00	 5.0039938467e-02	 3.5494508233e+00
 1.2262593105e+00	 7.5338294477e-02	 3.5267298933e+00
 1.2244290296e+00	 1.0080330646e-01	 3.5000538394e+00
 1.2220498218e+00	 1.2641988801e-01	 3.4686558539e+00
 1.2191108890e+00	 1.5217225601e-01	 3.4316312540e+00
 1.2156019534e+00	 1.7804394366e-01	 3.3878948665e+00
 1.2115133039e+00	 2.0401781669e-01	 3.3361369184e+00
 1.2068358408e+00	 2.3007609290e-01	 3.2747783389e+00
 1.2015611212e+00	 2.5620036496e-01	 3.2019265837e+00
 1.2571428571e+00	 0.0000000000e+00	 3.7323828210e+00
 1.2568841635e+00	 2.5502213999e-02	 3.7139260710e+00
 1.2560996571e+00	 5.1203657966e-02	 3.6922016735e+00
 1.2547769688e+00	 7.7090347837e-02	 3.6663934360e+00
 1.2529041233e+00	 1.0314756940e-01	 3.6356131780e+00
 1.2504695851e+00	 1.2935988541e-01	 3.5988611112e+00
 1.2474623050e+00	 1.5571114569e-01	 3.5549829613e+00
 1.2438717663e+00	 1.8218450049e-01	 3.5026243333e+00
 1.2396880319e+00	 2.0876241708e-01	 3.4401830314e+00
 1.2349017906e+00	 2.3542669971e-01	 3.3657602646e+00
 1.2295044031e+00	 2.6215851298e-01	 3.2771119066e+00
 1.2857142857e+00	 0.0000000000e+00	 3.7838419001e+00
 1.2854497126e+00	 2.6081809771e-02	 3.7649537348e+00
 1.2846473766e+00	 5.2367377465e-02	 3.7427240734e+00
 1.2832946272e+00	 7.8842401197e-02	 3.7161153797e+00
 1.2813792170e+00	 1.0549183235e-01	 3.6840081729e+00
 1.2788893484e+00	 1.3229988281e-01	 3.6451597062e+00
 1.2758137210e+00	 1.5925003536e-01	 3.5981587498e+00
 1.2721415792e+00	 1.8632505732e-01	 3.5413769449e+00
 1.2678627599e+00	 2.1350701747e-01	 3.4729174282e+00
 1.2629677403e+00	 2.4077730652e-01	 3.3905616739e+00
 1.2574476850e+00	 2.6811666100e-01	 3.2917157772e+00
 9.7801486613e-01	 2.0853518078e-01	 1.6642366512e+00
 9.7322904965e-01	 2.2983737058e-01	 1.8913876813e+00
 9.6794509807e-01	 2.5116187434e-01	 2.1360893629e+00
 9.6215795705e-01	 2.7249232225e-01	 2.3944281048e+00
 9.5586324611e-01	 2.9381193771e-01	 2.6623299878e+00
 9.4905729032e-01	 3.1510356980e-01	 2.9355891189e+00
 9.4173715035e-01	 3.3634972819e-01	 3.2099051357e+00
 9.3390065055e-01	 3.5753262075e-01	 3.4809305307e+00
 9.2554640484e-01	 3.7863419350e-01	 3.7449965167e+00
 9.1667384022e-01	 3.9963617286e-01	 4.0045846011e+00
 9.0728321762e-01	 4.2052011013e-01	 4.2580656802e+00
 1.0059581480e+00	 2.1449332880e-01	 1.7999440634e+00
 1.0010355939e+00	 2.3640415259e-01	 1.9803846379e+00
 9.9560067230e-01	 2.5833792790e-01	 2.1750525110e+00
 9.8964818440e-01	 2.8027781717e-01	 2.3801884253e+00
 9.8317362457e-01	 3.0220656450e-01	 2.5918354338e+00
 9.7617321290e-01	 3.2410652893e-01	 2.8058638622e+00
 9.6864392607e-01	 3.4595972042e-01	 3.0180069185e+00
 9.6058352628e-01	 3.6774783849e-01	 3.2239078497e+00
 9.5199058784e-01	 3.8945231331e-01	 3.4227656111e+00
 9.4286452137e-01	 4.1105434923e-01	 3.6165657396e+00
 9.3320559527e-01	 4.3253497042e-01	 3.8022771378e+00
 1.0339014299e+00	 2.2045147683e-01	 1.9895228981e+00
 1.0288421382e+00	 2.4297093461e-01	 2.1245745796e+00
 1.0232562465e+00	 2.6551398145e-01	 2.2708006532e+00
 1.0171384117e+00	 2.8806331209e-01	 2.4246440549e+00
 1.0104840030e+00	 3.1060119130e-01	 2.5823068286e+00
 1.0032891355e+00	 3.3310948807e-01	 2.7397705879e+00
 9.9555070180e-01	 3.5556971266e-01	 2.8928293140e+00
 9.8726640201e-01	 3.7796305622e-01	 3.0376691578e+00
 9.7843477083e-01	 4.0027043312e-01	 3.1770018840e+00
 9.6905520252e-01	 4.2247252560e-01	 3.3097386888e+00
 9.5912797291e-01	 4.4454983071e-01	 3.4328844192e+00
 1.0618447118e+00	 2.2640962485e-01	 2.2124307631e+00
 1.0566486825e+00	 2.4953771662e-01	 2.3035092223e+00
 1.0509118208e+00	 2.7269003500e-01	 2.4030365336e+00
 1.0446286391e+00	 2.9584880701e-01	 2.5077078669e+00
 1.0377943815e+00	 3.1899581809e-01	 2.6139271658e+00
 1.0304050581e+00	 3.4211244721e-01	 2.7178218605e+00
 1.0224574775e+00	 3.6517970489e-01	 2.8152718161e+00
 1.0139492777e+00	 3.8817827396e-01	 2.9048068526e+00
 1.0048789538e+00	 4.1108855294e-01	 2.9892454163e+00
 9.9524588366e-01	 4.3389070197e-01	 3.0659477566e+00
 9.8505035056e-01	 4.5656469100e-01	 3.1320414710e+00
 1.0897879937e+00	 2.3236777287e-01	 2.4502281080e+00
 1.0844552268e+00	 2.5610449864e-01	 2.4988557226e+00
 1.0785673950e+00	 2.7986608855e-01	 2.5535928350e+00
 1.0721188664e+00	 3.0363430193e-01	 2.6114397506e+00
 1.0651047599e+00	 3.2739044488e-01	 2.6690467166e+00
 1.0575209806e+00	 3.5111540635e-01	 2.7227214827e+00
 1.0493642532e+00	 3.7478969713e-01	 2.7686098032e+00
 1.0406321535e+00	 3.9839349169e-01	 2.8086934999e+00
