patch_n	x	y	stress_yy
0	 0.000000000000000e+00	 0.000000000000000e+00	 1.960928025482708e-02
0	 3.703751761278757e-02	 0.000000000000000e+00	 6.028512010902645e-03
0	 7.407591860629409e-02	 0.000000000000000e+00	-1.162215026948286e-03
0	 1.111150863032353e-01	 0.000000000000000e+00	-3.182203435385655e-03
0	 1.481549040263268e-01	 0.000000000000000e+00	-1.250770482323050e-03
0	 1.851952550982844e-01	 0.000000000000000e+00	 3.412751876624983e-03
0	 2.222360228418238e-01	 0.000000000000000e+00	 9.589017001001256e-03
0	 2.592770905796607e-01	 0.000000000000000e+00	 1.605866356767015e-02
0	 2.963183416345107e-01	 0.000000000000000e+00	 2.160231557228800e-02
0	 3.333596593290896e-01	 0.000000000000000e+00	 2.500058233007973e-02
0	 3.704009269861132e-01	 0.000000000000000e+00	 2.503405847592168e-02
0	 3.704009269861132e-01	 0.000000000000000e+00	 2.503405847592168e-02
0	 4.074320498716263e-01	 0.000000000000000e+00	 2.162522447303880e-02
0	 4.444630227948896e-01	 0.000000000000000e+00	 1.594222081290583e-02
0	 4.814938624184864e-01	 0.000000000000000e+00	 8.635784113368997e-03
0	 5.185245854050001e-01	 0.000000000000000e+00	 3.566486153818473e-04
0	 5.555552084170138e-01	 0.000000000000000e+00	-8.244453817081530e-03
0	 5.925857481171107e-01	 0.000000000000000e+00	-1.651679369709770e-02
0	 6.296162211678745e-01	 0.000000000000000e+00	-2.380964391484875e-02
0	 6.666466442318879e-01	 0.000000000000000e+00	-2.947227973766120e-02
0	 7.036770339717346e-01	 0.000000000000000e+00	-3.285397881002897e-02
0	 7.407074070499978e-01	 0.000000000000000e+00	-3.330402115362016e-02
0	 7.407074070499978e-01	 0.000000000000000e+00	-3.330402115362015e-02
0	 7.777477718965361e-01	 0.000000000000000e+00	-3.221831643443159e-02
0	 8.147881034103083e-01	 0.000000000000000e+00	-3.146670615171901e-02
0	 8.518283682575469e-01	 0.000000000000000e+00	-3.110838325065882e-02
0	 8.888685331044861e-01	 0.000000000000000e+00	-3.120255675805081e-02
0	 9.259085646173584e-01	 0.000000000000000e+00	-3.180845178272752e-02
0	 9.629484294623976e-01	 0.000000000000000e+00	-3.298530951618110e-02
0	 9.999880943058367e-01	 0.000000000000000e+00	-3.479238723340704e-02
0	 1.037027525813909e+00	 0.000000000000000e+00	-3.728895829396502e-02
0	 1.074066690652848e+00	 0.000000000000000e+00	-4.053431214325708e-02
0	 1.111105555488888e+00	 0.000000000000000e+00	-4.458775431402302e-02
0	 1.111105555488888e+00	 0.000000000000000e+00	-4.458775431402302e-02
0	 1.148144103655110e+00	 0.000000000000000e+00	-1.140438098155627e-01
0	 1.185182385152000e+00	 0.000000000000000e+00	-3.083005930099528e-01
0	 1.222220466646889e+00	 0.000000000000000e+00	-6.196217149241280e-01
0	 1.259258414807111e+00	 0.000000000000000e+00	-1.040269332399263e+00
0	 1.296296296300000e+00	 0.000000000000000e+00	-1.562504148060410e+00
0	 1.333334177792889e+00	 0.000000000000000e+00	-2.178585410325407e+00
0	 1.370372125953112e+00	 0.000000000000000e+00	-2.880770913453049e+00
0	 1.407410207448001e+00	 0.000000000000000e+00	-3.661316997630520e+00
0	 1.444448488944890e+00	 0.000000000000000e+00	-4.512478549100074e+00
0	 1.481487037111112e+00	 0.000000000000000e+00	-5.426509000324954e+00
0	 1.481487037111112e+00	 0.000000000000000e+00	-5.426509000324954e+00
0	 1.518525901947152e+00	 0.000000000000000e+00	-6.233137834390428e+00
0	 1.555565066786090e+00	 0.000000000000000e+00	-6.774888349006368e+00
0	 1.592604498294163e+00	 0.000000000000000e+00	-7.063202811073872e+00
0	 1.629644163137602e+00	 0.000000000000000e+00	-7.109522424532572e+00
0	 1.666684027982641e+00	 0.000000000000000e+00	-6.925287330453731e+00
0	 1.703724059495513e+00	 0.000000000000000e+00	-6.521936607118934e+00
0	 1.740764224342452e+00	 0.000000000000000e+00	-5.910908270084539e+00
0	 1.777804489189690e+00	 0.000000000000000e+00	-5.103639272231641e+00
0	 1.814844820703462e+00	 0.000000000000000e+00	-4.111565503801863e+00
0	 1.851885185550002e+00	 0.000000000000000e+00	-2.946121792418540e+00
0	 1.851885185550002e+00	 0.000000000000000e+00	-2.946121792418540e+00
0	 1.888915555851201e+00	 0.000000000000000e+00	-1.712984099505727e+00
0	 1.925945926151601e+00	 0.000000000000000e+00	-5.107371824258156e-01
0	 1.962976296451401e+00	 0.000000000000000e+00	 6.588106780876775e-01
0	 2.000006666750801e+00	 0.000000000000000e+00	 1.793851201301033e+00
0	 2.037037037050001e+00	 0.000000000000000e+00	 2.892576106480361e+00
0	 2.074067407349200e+00	 0.000000000000000e+00	 3.953177112891549e+00
0	 2.111097777648601e+00	 0.000000000000000e+00	 4.973845939800326e+00
0	 2.148128147948400e+00	 0.000000000000000e+00	 5.952774306472233e+00
0	 2.185158518248799e+00	 0.000000000000000e+00	 6.888153932172634e+00
0	 2.222188888549998e+00	 0.000000000000000e+00	 7.778176536166659e+00
0	 2.222188888549998e+00	 0.000000000000000e+00	 7.778176536166659e+00
0	 2.259229258952148e+00	 0.000000000000000e+00	 8.585476645370161e+00
0	 2.296269629355197e+00	 0.000000000000000e+00	 9.277229917252400e+00
0	 2.333309999759047e+00	 0.000000000000000e+00	 9.859141960804230e+00
0	 2.370350370163597e+00	 0.000000000000000e+00	 1.033691838501542e+01
0	 2.407390740568747e+00	 0.000000000000000e+00	 1.071626479887460e+01
0	 2.444431110974397e+00	 0.000000000000000e+00	 1.100288681136935e+01
0	 2.481471481380447e+00	 0.000000000000000e+00	 1.120249003148609e+01
0	 2.518511851786798e+00	 0.000000000000000e+00	 1.132078006821015e+01
0	 2.555552222193348e+00	 0.000000000000000e+00	 1.136346253052577e+01
0	 2.592592592600000e+00	 0.000000000000000e+00	 1.133624302741605e+01
0	 2.592592592600000e+00	 0.000000000000000e+00	 1.133624302741605e+01
0	 2.629632963006650e+00	 0.000000000000000e+00	 1.127890621183350e+01
0	 2.666673333413201e+00	 0.000000000000000e+00	 1.122715585629163e+01
0	 2.703713703819551e+00	 0.000000000000000e+00	 1.118057624911423e+01
0	 2.740754074225602e+00	 0.000000000000000e+00	 1.113875167862513e+01
0	 2.777794444631251e+00	 0.000000000000000e+00	 1.110126643314820e+01
0	 2.814834815036402e+00	 0.000000000000000e+00	 1.106770480100731e+01
0	 2.851875185440952e+00	 0.000000000000000e+00	 1.103765107052640e+01
0	 2.888915555844801e+00	 0.000000000000000e+00	 1.101068953002941e+01
0	 2.925955926247851e+00	 0.000000000000000e+00	 1.098640446784034e+01
0	 2.962996296650002e+00	 0.000000000000000e+00	 1.096438017228318e+01
0	 2.962996296650002e+00	 0.000000000000000e+00	 1.096438017228319e+01
0	 3.000026666951201e+00	 0.000000000000000e+00	 1.094325051278749e+01
0	 3.037057037251600e+00	 0.000000000000000e+00	 1.092197532340061e+01
0	 3.074087407551401e+00	 0.000000000000000e+00	 1.090064487432162e+01
0	 3.111117777850801e+00	 0.000000000000000e+00	 1.087934943574958e+01
0	 3.148148148150001e+00	 0.000000000000000e+00	 1.085817927788358e+01
0	 3.185178518449201e+00	 0.000000000000000e+00	 1.083722467092271e+01
0	 3.222208888748601e+00	 0.000000000000000e+00	 1.081657588506606e+01
0	 3.259239259048400e+00	 0.000000000000000e+00	 1.079632319051272e+01
0	 3.296269629348799e+00	 0.000000000000000e+00	 1.077655685746179e+01
0	 3.333299999649998e+00	 0.000000000000000e+00	 1.075736715611241e+01
0	 3.333299999649998e+00	 0.000000000000000e+00	 1.075736715611240e+01
0	 3.370340370052147e+00	 0.000000000000000e+00	 1.073908951485090e+01
0	 3.407380740455197e+00	 0.000000000000000e+00	 1.072194674609536e+01
0	 3.444421110859047e+00	 0.000000000000000e+00	 1.070584490743828e+01
0	 3.481461481263596e+00	 0.000000000000000e+00	 1.069069005647224e+01
0	 3.518501851668747e+00	 0.000000000000000e+00	 1.067638825078973e+01
0	 3.555542222074398e+00	 0.000000000000000e+00	 1.066284554798332e+01
0	 3.592582592480448e+00	 0.000000000000000e+00	 1.064996800564555e+01
0	 3.629622962886798e+00	 0.000000000000000e+00	 1.063766168136898e+01
0	 3.666663333293348e+00	 0.000000000000000e+00	 1.062583263274617e+01
0	 3.703703703700000e+00	 0.000000000000000e+00	 1.061438691736969e+01
0	 3.703703703700000e+00	 0.000000000000000e+00	 1.061438691736969e+01
0	 3.740744074106651e+00	 0.000000000000000e+00	 1.060311638268346e+01
0	 3.777784444513201e+00	 0.000000000000000e+00	 1.059189622277181e+01
0	 3.814824814919551e+00	 0.000000000000000e+00	 1.058075751518797e+01
0	 3.851865185325602e+00	 0.000000000000000e+00	 1.056973133748511e+01
0	 3.888905555731252e+00	 0.000000000000000e+00	 1.055884876721646e+01
0	 3.925945926136402e+00	 0.000000000000000e+00	 1.054814088193521e+01
0	 3.962986296540952e+00	 0.000000000000000e+00	 1.053763875919457e+01
0	 4.000026666944802e+00	 0.000000000000000e+00	 1.052737347654775e+01
0	 4.037067037347851e+00	 0.000000000000000e+00	 1.051737611154798e+01
0	 4.074107407750003e+00	 0.000000000000000e+00	 1.050767774174845e+01
0	 4.074107407750003e+00	 0.000000000000000e+00	 1.050767774174845e+01
0	 4.111137778051202e+00	 0.000000000000000e+00	 1.049831896027951e+01
0	 4.148168148351601e+00	 0.000000000000000e+00	 1.048929779592418e+01
0	 4.185198518651401e+00	 0.000000000000000e+00	 1.048058920529209e+01
0	 4.222228888950800e+00	 0.000000000000000e+00	 1.047216814499293e+01
0	 4.259259259250000e+00	 0.000000000000000e+00	 1.046400957163631e+01
0	 4.296289629549201e+00	 0.000000000000000e+00	 1.045608844183191e+01
0	 4.333319999848601e+00	 0.000000000000000e+00	 1.044837971218936e+01
0	 4.370350370148401e+00	 0.000000000000000e+00	 1.044085833931829e+01
0	 4.407380740448801e+00	 0.000000000000000e+00	 1.043349927982835e+01
0	 4.444411110749998e+00	 0.000000000000000e+00	 1.042627749032917e+01
0	 4.444411110749998e+00	 0.000000000000000e+00	 1.042627749032917e+01
0	 4.481451475596535e+00	 0.000000000000000e+00	 1.041914712040742e+01
0	 4.518491807110308e+00	 0.000000000000000e+00	 1.041208771779780e+01
0	 4.555532071957548e+00	 0.000000000000000e+00	 1.040510653478984e+01
0	 4.592572236804486e+00	 0.000000000000000e+00	 1.039821082417601e+01
0	 4.629612268317358e+00	 0.000000000000000e+00	 1.039140783925156e+01
0	 4.666652133162397e+00	 0.000000000000000e+00	 1.038470483381444e+01
0	 4.703691798005836e+00	 0.000000000000000e+00	 1.037810906216523e+01
0	 4.740731229513909e+00	 0.000000000000000e+00	 1.037162777910705e+01
0	 4.777770394352848e+00	 0.000000000000000e+00	 1.036526823994551e+01
0	 4.814809259188888e+00	 0.000000000000000e+00	 1.035903770048865e+01
0	 4.814809259188888e+00	 0.000000000000000e+00	 1.035903770048864e+01
0	 4.851847807355111e+00	 0.000000000000000e+00	 1.035293157180555e+01
0	 4.888886088852000e+00	 0.000000000000000e+00	 1.034693669249491e+01
