xi	eta	x	y	stress_vm
 0.0000000000e+00	 0.0000000000e+00	 1.0000000000e+00	 0.0000000000e+00	 3.0859444614e+01
 0.0000000000e+00	 5.8820000000e-03	 9.9996528199e-01	 8.3330488405e-03	 3.0857250230e+01
 0.0000000000e+00	 1.1764000000e-02	 9.9986065485e-01	 1.6693912862e-02	 3.0849079589e+01
 0.0000000000e+00	 1.7646000000e-02	 9.9968541457e-01	 2.5081865916e-02	 3.0834903496e+01
 0.0000000000e+00	 2.3528000000e-02	 9.9943886492e-01	 3.3496165499e-02	 3.0814691737e+01
 0.0000000000e+00	 2.9410000000e-02	 9.9912031795e-01	 4.1936052786e-02	 3.0788412626e+01
 0.0000000000e+00	 3.5292000000e-02	 9.9872909431e-01	 5.0400752668e-02	 3.0756032586e+01
 0.0000000000e+00	 4.1174000000e-02	 9.9826452377e-01	 5.8889473803e-02	 3.0717515757e+01
 0.0000000000e+00	 4.7056000000e-02	 9.9772594558e-01	 6.7401408683e-02	 3.0672823640e+01
 0.0000000000e+00	 5.2938000000e-02	 9.9711270890e-01	 7.5935733705e-02	 3.0621914791e+01
 0.0000000000e+00	 5.8820000000e-02	 9.9642417327e-01	 8.4491609256e-02	 3.0564744554e+01
 5.8820000000e-03	 0.0000000000e+00	 1.0088234573e+00	 0.0000000000e+00	 3.0103594875e+01
 5.8820000000e-03	 5.8820000000e-03	 1.0087884330e+00	 8.4065751451e-03	 3.0101272010e+01
 5.8820000000e-03	 1.1764000000e-02	 1.0086828827e+00	 1.6841210896e-02	 3.0093171282e+01
 5.8820000000e-03	 1.7646000000e-02	 1.0085060962e+00	 2.5303174698e-02	 3.0079267964e+01
 5.8820000000e-03	 2.3528000000e-02	 1.0082573711e+00	 3.3791717495e-02	 3.0059535823e+01
 5.8820000000e-03	 2.9410000000e-02	 1.0079360134e+00	 4.2306073768e-02	 3.0033946643e+01
 5.8820000000e-03	 3.5292000000e-02	 1.0075413379e+00	 5.0845461567e-02	 3.0002469773e+01
 5.8820000000e-03	 4.1174000000e-02	 1.0070726682e+00	 5.9409082570e-02	 2.9965071704e+01
 5.8820000000e-03	 4.7056000000e-02	 1.0065293379e+00	 6.7996122144e-02	 2.9921715699e+01
 5.8820000000e-03	 5.2938000000e-02	 1.0059106903e+00	 7.6605749417e-02	 2.9872361452e+01
 5.8820000000e-03	 5.8820000000e-02	 1.0052160794e+00	 8.5237117371e-02	 2.9816964815e+01
 1.1764000000e-02	 0.0000000000e+00	 1.0176467822e+00	 0.0000000000e+00	 2.9381670176e+01
 1.1764000000e-02	 5.8820000000e-03	 1.0176114515e+00	 8.4801003449e-03	 2.9379290778e+01
 1.1764000000e-02	 1.1764000000e-02	 1.0175049780e+00	 1.6988506717e-02	 2.9371318919e+01
 1.1764000000e-02	 1.7646000000e-02	 1.0173266453e+00	 2.5524480155e-02	 2.9357734464e+01
 1.1764000000e-02	 2.3528000000e-02	 1.0170757449e+00	 3.4087265052e-02	 2.9338515243e+01
 1.1764000000e-02	 2.9410000000e-02	 1.0167515765e+00	 4.2676089192e-02	 2.9313636537e+01
 1.1764000000e-02	 3.5292000000e-02	 1.0163534491e+00	 5.1290163788e-02	 2.9283070593e+01
 1.1764000000e-02	 4.1174000000e-02	 1.0158806804e+00	 5.9928683534e-02	 2.9246786181e+01
 1.1764000000e-02	 4.7056000000e-02	 1.0153325980e+00	 6.8590826674e-02	 2.9204748191e+01
 1.1764000000e-02	 5.2938000000e-02	 1.0147085397e+00	 7.7275755068e-02	 2.9156917280e+01
 1.1764000000e-02	 5.8820000000e-02	 1.0140078536e+00	 8.5982614290e-02	 2.9103249564e+01
 1.7646000000e-02	 0.0000000000e+00	 1.0264699920e+00	 0.0000000000e+00	 2.8692182249e+01
 1.7646000000e-02	 5.8820000000e-03	 1.0264343550e+00	 8.5536245858e-03	 2.8689809058e+01
 1.7646000000e-02	 1.1764000000e-02	 1.0263269584e+00	 1.7135800618e-02	 2.8682017493e+01
 1.7646000000e-02	 1.7646000000e-02	 1.0261470795e+00	 2.5745782726e-02	 2.8668792146e+01
 1.7646000000e-02	 2.3528000000e-02	 1.0258940037e+00	 3.4382808755e-02	 2.8650114991e+01
 1.7646000000e-02	 2.9410000000e-02	 1.0255670248e+00	 4.3046099791e-02	 2.8625964836e+01
 1.7646000000e-02	 3.5292000000e-02	 1.0251654454e+00	 5.1734860210e-02	 2.8596316813e+01
 1.7646000000e-02	 4.1174000000e-02	 1.0246885777e+00	 6.0448277725e-02	 2.8561141900e+01
 1.7646000000e-02	 4.7056000000e-02	 1.0241357434e+00	 6.9185523451e-02	 2.8520406497e+01
 1.7646000000e-02	 5.2938000000e-02	 1.0235062743e+00	 7.7945751986e-02	 2.8474072043e+01
 1.7646000000e-02	 5.8820000000e-02	 1.0227995132e+00	 8.6728101492e-02	 2.8422094698e+01
 2.3528000000e-02	 0.0000000000e+00	 1.0352931043e+00	 0.0000000000e+00	 2.8033659718e+01
 2.3528000000e-02	 5.8820000000e-03	 1.0352571610e+00	 8.6271480136e-03	 2.8031346183e+01
 2.3528000000e-02	 1.1764000000e-02	 1.0351488413e+00	 1.7283092889e-02	 2.8023778688e+01
 2.3528000000e-02	 1.7646000000e-02	 1.0349674162e+00	 2.5967082851e-02	 2.8010946687e+01
 2.3528000000e-02	 2.3528000000e-02	 1.0347121651e+00	 3.4678349190e-02	 2.7992836388e+01
 2.3528000000e-02	 2.9410000000e-02	 1.0343823756e+00	 4.3416106301e-02	 2.7969430172e+01
 2.3528000000e-02	 3.5292000000e-02	 1.0339773444e+00	 5.2179551718e-02	 2.7940706046e+01
 2.3528000000e-02	 4.1174000000e-02	 1.0334963778e+00	 6.0967866172e-02	 2.7906637139e+01
 2.3528000000e-02	 4.7056000000e-02	 1.0329387915e+00	 6.9780213656e-02	 2.7867191252e+01
 2.3528000000e-02	 5.2938000000e-02	 1.0323039118e+00	 7.8615741499e-02	 2.7822330450e+01
 2.3528000000e-02	 5.8820000000e-02	 1.0315910756e+00	 8.7473580456e-02	 2.7772010724e+01
