-1.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	
-1.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	
1.000000	0.500000	0.000000	0.250000	0.500000	0.250000	0.000000	
1.000000	0.500000	0.000000	0.250000	0.500000	0.250000	0.000000	
-1.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	
-1.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	
1.000000	0.500000	0.000000	0.250000	0.500000	0.250000	0.000000	
1.000000	0.500000	0.000000	0.250000	0.500000	0.250000	0.000000	
-1.000000	0.500000	0.000000	0.250000	0.500000	0.250000	0.000000	
-1.000000	0.500000	0.000000	0.250000	0.500000	0.250000	0.000000	
1.000000	1.000000	0.000000	0.000000	0.000000	0.000000	1.000000	
1.000000	1.000000	0.000000	0.000000	0.000000	0.000000	1.000000	
-1.000000	0.500000	0.000000	0.250000	0.500000	0.250000	0.000000	
-1.000000	0.500000	0.000000	0.250000	0.500000	0.250000	0.000000	
1.000000	1.000000	0.000000	0.000000	0.000000	0.000000	1.000000	
1.000000	1.000000	0.000000	0.000000	0.000000	0.000000	1.000000	
-1.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	
-1.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	
1.000000	0.500000	0.000000	0.250000	0.500000	0.250000	0.000000	
1.000000	0.500000	0.000000	0.250000	0.500000	0.250000	0.000000	
-1.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	
-1.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	
1.000000	0.500000	0.000000	0.250000	0.500000	0.250000	0.000000	
1.000000	0.500000	0.000000	0.250000	0.500000	0.250000	0.000000	
-1.000000	0.500000	0.000000	0.250000	0.500000	0.250000	0.000000	
-1.000000	0.500000	0.000000	0.250000	0.500000	0.250000	0.000000	
1.000000	1.000000	0.000000	0.000000	0.000000	0.000000	1.000000	
1.000000	1.000000	0.000000	0.000000	0.000000	0.000000	1.000000	
-1.000000	0.500000	0.000000	0.250000	0.500000	0.250000	0.000000	
-1.000000	0.500000	0.000000	0.250000	0.500000	0.250000	0.000000	
1.000000	1.000000	0.000000	0.000000	0.000000	0.000000	1.000000	
1.000000	1.000000	0.000000	0.000000	0.000000	0.000000	1.000000	
-1.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-1.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.000000	0.142857	0.000000	0.250000	0.583333	0.166667	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.000000	0.142857	0.000000	0.250000	0.583333	0.166667	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-1.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-1.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.000000	0.142857	0.000000	0.250000	0.583333	0.166667	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.000000	0.142857	0.000000	0.250000	0.583333	0.166667	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-1.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-1.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.000000	0.142857	0.000000	0.250000	0.583333	0.166667	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.000000	0.142857	0.000000	0.250000	0.583333	0.166667	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-1.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-1.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.000000	0.142857	0.000000	0.250000	0.583333	0.166667	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.000000	0.142857	0.000000	0.250000	0.583333	0.166667	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-1.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-1.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
