x	y	stress_xx
 1.0000000000e+00	 0.0000000000e+00	 1.7244208233e-01
 9.9979421360e-01	 2.0285918027e-02	 1.8272481640e-01
 9.9917015173e-01	 4.0730438957e-02	 2.1591053757e-01
 9.9811797387e-01	 6.1322427094e-02	 2.7127406152e-01
 9.9662815290e-01	 8.2050164801e-02	 3.4813723650e-01
 9.9469151154e-01	 1.0290135811e-01	 4.4587767516e-01
 9.9229925915e-01	 1.2386314479e-01	 5.6393728450e-01
 9.8944302882e-01	 1.4492210489e-01	 7.0183048629e-01
 9.8611491462e-01	 1.6606427394e-01	 8.5915201960e-01
 9.8230750859e-01	 1.8727515887e-01	 1.0355842176e+00
 9.7801393759e-01	 2.0853975653e-01	 1.2309036531e+00
 1.0214286435e+00	 0.0000000000e+00	 5.6164219620e-01
 1.0212184474e+00	 2.0720617734e-02	 5.6965747929e-01
 1.0205810127e+00	 4.1603237015e-02	 5.9647855460e-01
 1.0195062881e+00	 6.2636483525e-02	 6.4142744597e-01
 1.0179845423e+00	 8.3808388534e-02	 7.0388138163e-01
 1.0160064013e+00	 1.0510639464e-01	 7.8328141049e-01
 1.0135628862e+00	 1.2651736396e-01	 8.7914073329e-01
 1.0106454507e+00	 1.4802758901e-01	 9.9105263729e-01
 1.0072460196e+00	 1.6962280607e-01	 1.1186979230e+00
 1.0033570260e+00	 1.9128821148e-01	 1.2618517139e+00
 9.9897144959e-01	 2.1300848063e-01	 1.4203895437e+00
 1.0428574195e+00	 0.0000000000e+00	 9.4305332043e-01
 1.0426428136e+00	 2.1155320128e-02	 9.4899882845e-01
 1.0419920061e+00	 4.2476040469e-02	 9.6996482877e-01
 1.0408947346e+00	 6.3950548080e-02	 1.0053186217e+00
 1.0393410637e+00	 8.5566623137e-02	 1.0544908347e+00
 1.0373214229e+00	 1.0731144479e-01	 1.1169839297e+00
 1.0348266448e+00	 1.2917159955e-01	 1.1923803397e+00
 1.0318480038e+00	 1.5113309233e-01	 1.2803501179e+00
 1.0283772552e+00	 1.7318136019e-01	 1.3806579851e+00
 1.0244066736e+00	 1.9530128891e-01	 1.4931696655e+00
 1.0199290912e+00	 2.1747723235e-01	 1.6178574045e+00
 1.0642863105e+00	 0.0000000000e+00	 1.3093548782e+00
 1.0640672949e+00	 2.1590024854e-02	 1.3134354431e+00
 1.0634031144e+00	 4.3348848607e-02	 1.3290564883e+00
 1.0622832959e+00	 6.5264619687e-02	 1.3556288314e+00
 1.0606976998e+00	 8.7324867176e-02	 1.3926347085e+00
 1.0586365589e+00	 1.0951650678e-01	 1.4396361793e+00
 1.0560905174e+00	 1.3182584938e-01	 1.4962830715e+00
 1.0530506706e+00	 1.5423861232e-01	 1.5623203438e+00
