xi	eta	x	y	stress_vm
 0.0000000000e+00	 0.0000000000e+00	 1.0000000000e+00	 0.0000000000e+00	 3.0757115306e+01
 0.0000000000e+00	 5.8820000000e-03	 9.9996528199e-01	 8.3330488405e-03	 3.0755513744e+01
 0.0000000000e+00	 1.1764000000e-02	 9.9986065485e-01	 1.6693912862e-02	 3.0747542379e+01
 0.0000000000e+00	 1.7646000000e-02	 9.9968541457e-01	 2.5081865916e-02	 3.0733291831e+01
 0.0000000000e+00	 2.3528000000e-02	 9.9943886492e-01	 3.3496165499e-02	 3.0712846468e+01
 0.0000000000e+00	 2.9410000000e-02	 9.9912031795e-01	 4.1936052786e-02	 3.0686284363e+01
 0.0000000000e+00	 3.5292000000e-02	 9.9872909431e-01	 5.0400752668e-02	 3.0653677249e+01
 0.0000000000e+00	 4.1174000000e-02	 9.9826452377e-01	 5.8889473803e-02	 3.0615090479e+01
 0.0000000000e+00	 4.7056000000e-02	 9.9772594558e-01	 6.7401408683e-02	 3.0570582996e+01
 0.0000000000e+00	 5.2938000000e-02	 9.9711270890e-01	 7.5935733705e-02	 3.0520207295e+01
 0.0000000000e+00	 5.8820000000e-02	 9.9642417327e-01	 8.4491609256e-02	 3.0464009396e+01
 5.8820000000e-03	 0.0000000000e+00	 1.0088234573e+00	 0.0000000000e+00	 3.0004922412e+01
 5.8820000000e-03	 5.8820000000e-03	 1.0087884330e+00	 8.4065751451e-03	 3.0003366352e+01
 5.8820000000e-03	 1.1764000000e-02	 1.0086828827e+00	 1.6841210896e-02	 2.9995622526e+01
 5.8820000000e-03	 1.7646000000e-02	 1.0085060962e+00	 2.5303174698e-02	 2.9981782791e+01
 5.8820000000e-03	 2.3528000000e-02	 1.0082573711e+00	 3.3791717495e-02	 2.9961932777e+01
 5.8820000000e-03	 2.9410000000e-02	 1.0079360134e+00	 4.2306073768e-02	 2.9936151856e+01
 5.8820000000e-03	 3.5292000000e-02	 1.0075413379e+00	 5.0845461567e-02	 2.9904513117e+01
 5.8820000000e-03	 4.1174000000e-02	 1.0070726682e+00	 5.9409082570e-02	 2.9867083340e+01
 5.8820000000e-03	 4.7056000000e-02	 1.0065293379e+00	 6.7996122144e-02	 2.9823922976e+01
 5.8820000000e-03	 5.2938000000e-02	 1.0059106903e+00	 7.6605749417e-02	 2.9775086120e+01
 5.8820000000e-03	 5.8820000000e-02	 1.0052160794e+00	 8.5237117371e-02	 2.9720620492e+01
 1.1764000000e-02	 0.0000000000e+00	 1.0176467822e+00	 0.0000000000e+00	 2.9286343338e+01
 1.1764000000e-02	 5.8820000000e-03	 1.0176114515e+00	 8.4801003449e-03	 2.9284849939e+01
 1.1764000000e-02	 1.1764000000e-02	 1.0175049780e+00	 1.6988506717e-02	 2.9277346647e+01
 1.1764000000e-02	 1.7646000000e-02	 1.0173266453e+00	 2.5524480155e-02	 2.9263926391e+01
 1.1764000000e-02	 2.3528000000e-02	 1.0170757449e+00	 3.4087265052e-02	 2.9244675914e+01
 1.1764000000e-02	 2.9410000000e-02	 1.0167515765e+00	 4.2676089192e-02	 2.9219675760e+01
 1.1764000000e-02	 3.5292000000e-02	 1.0163534491e+00	 5.1290163788e-02	 2.9189000264e+01
