patch_n	x	y	stress_yy
0	 1.000000e+00	 0.000000e+00	 3.115623e+01
0	 1.066667e+00	 0.000000e+00	 2.666142e+01
0	 1.133333e+00	 0.000000e+00	 2.349983e+01
0	 1.200000e+00	 0.000000e+00	 2.121838e+01
0	 1.266667e+00	 0.000000e+00	 1.948606e+01
0	 1.333333e+00	 0.000000e+00	 1.805544e+01
0	 1.333333e+00	 0.000000e+00	 1.805544e+01
0	 1.400000e+00	 0.000000e+00	 1.686311e+01
0	 1.466667e+00	 0.000000e+00	 1.592696e+01
0	 1.533333e+00	 0.000000e+00	 1.518084e+01
0	 1.600000e+00	 0.000000e+00	 1.457193e+01
0	 1.666667e+00	 0.000000e+00	 1.405757e+01
0	 1.666667e+00	 0.000000e+00	 1.405757e+01
0	 1.733333e+00	 0.000000e+00	 1.362122e+01
0	 1.800000e+00	 0.000000e+00	 1.325813e+01
0	 1.866667e+00	 0.000000e+00	 1.295189e+01
0	 1.933333e+00	 0.000000e+00	 1.268871e+01
0	 2.000000e+00	 0.000000e+00	 1.245691e+01
0	 2.000000e+00	 0.000000e+00	 1.245691e+01
0	 2.066667e+00	 0.000000e+00	 1.225234e+01
0	 2.133333e+00	 0.000000e+00	 1.207446e+01
0	 2.200000e+00	 0.000000e+00	 1.191894e+01
0	 2.266667e+00	 0.000000e+00	 1.178204e+01
0	 2.333333e+00	 0.000000e+00	 1.166049e+01
0	 2.333333e+00	 0.000000e+00	 1.166049e+01
0	 2.400000e+00	 0.000000e+00	 1.155206e+01
0	 2.466667e+00	 0.000000e+00	 1.145522e+01
0	 2.533333e+00	 0.000000e+00	 1.136823e+01
0	 2.600000e+00	 0.000000e+00	 1.128959e+01
0	 2.666667e+00	 0.000000e+00	 1.121792e+01
0	 2.666667e+00	 0.000000e+00	 1.121792e+01
0	 2.733333e+00	 0.000000e+00	 1.115241e+01
0	 2.800000e+00	 0.000000e+00	 1.109262e+01
0	 2.866667e+00	 0.000000e+00	 1.103794e+01
0	 2.933333e+00	 0.000000e+00	 1.098785e+01
0	 3.000000e+00	 0.000000e+00	 1.094185e+01
0	 3.000000e+00	 0.000000e+00	 1.094185e+01
0	 3.066667e+00	 0.000000e+00	 1.089941e+01
0	 3.133333e+00	 0.000000e+00	 1.086007e+01
0	 3.200000e+00	 0.000000e+00	 1.082353e+01
0	 3.266667e+00	 0.000000e+00	 1.078952e+01
0	 3.333333e+00	 0.000000e+00	 1.075779e+01
0	 3.333333e+00	 0.000000e+00	 1.075779e+01
0	 3.400000e+00	 0.000000e+00	 1.072806e+01
0	 3.466667e+00	 0.000000e+00	 1.070014e+01
0	 3.533333e+00	 0.000000e+00	 1.067391e+01
0	 3.600000e+00	 0.000000e+00	 1.064924e+01
0	 3.666667e+00	 0.000000e+00	 1.062604e+01
0	 3.666667e+00	 0.000000e+00	 1.062604e+01
