要素番号	ガウス点番号	xx	yy	xy	zz
459	6	2.503716148775328e-07	8.622190032743928e-06	-2.493737941822905e-05	0.000000000000000e+00
459	7	-2.045467372224579e-06	1.135047202167196e-05	-2.712089507648179e-05	0.000000000000000e+00
459	8	3.990252473077560e-06	8.279639265968713e-07	-1.166464479101855e-05	0.000000000000000e+00
459	9	1.482046682706502e-06	3.904208332165818e-06	-1.526348940871709e-05	0.000000000000000e+00
459	10	-1.486640030681676e-06	7.586856852691269e-06	-1.942444392989311e-05	0.000000000000000e+00
459	11	-3.534687468644905e-06	1.015243897753768e-05	-2.222551723897720e-05	0.000000000000000e+00
459	12	1.872926948592618e-06	6.727195741617473e-07	-6.428741058827076e-06	0.000000000000000e+00
459	13	-3.802064959793957e-07	3.561738252611280e-06	-1.054385359489249e-05	0.000000000000000e+00
459	14	-3.043791610962535e-06	7.022526091751951e-06	-1.532343442579252e-05	0.000000000000000e+00
459	15	-4.877478310071305e-06	9.435761335354800e-06	-1.855879021135150e-05	0.000000000000000e+00
460	0	-2.267707861008745e-06	1.390470093630202e-05	-3.194876188332617e-05	0.000000000000000e+00
460	1	-4.401892660981936e-06	1.640069217837753e-05	-3.337629565290622e-05	0.000000000000000e+00
460	2	-6.929052128368617e-06	1.939191573164952e-05	-3.498763191967486e-05	0.000000000000000e+00
460	3	-8.673700762797135e-06	2.147093281244381e-05	-3.604549678165179e-05	0.000000000000000e+00
460	4	-3.179356116750764e-06	1.270735099832917e-05	-2.818976879030197e-05	0.000000000000000e+00
460	5	-5.175928816140574e-06	1.512360308635322e-05	-3.003703831414254e-05	0.000000000000000e+00
460	6	-7.536288780412802e-06	1.802066048992609e-05	-3.215467034092488e-05	0.000000000000000e+00
460	7	-9.162722062931570e-06	2.003394904386006e-05	-3.356803104683648e-05	0.000000000000000e+00
460	8	-4.548944373851683e-06	1.143006175248361e-05	-2.358820858183641e-05	0.000000000000000e+00
460	9	-6.342380949894332e-06	1.370540513978095e-05	-2.592861182654512e-05	0.000000000000000e+00
460	10	-8.470645636074736e-06	1.643341212093427e-05	-2.860089080946949e-05	0.000000000000000e+00
460	11	-9.933074119111113e-06	1.832887101760825e-05	-3.040261852051980e-05	0.000000000000000e+00
460	12	-5.783858480062646e-06	1.063837565069918e-05	-2.013978403357206e-05	0.000000000000000e+00
460	13	-7.384828300096388e-06	1.278052811726711e-05	-2.287296304631471e-05	0.000000000000000e+00
460	14	-9.285986185215466e-06	1.535058628188328e-05	-2.600737522493664e-05	0.000000000000000e+00
460	15	-1.060063976738601e-05	1.713897859734468e-05	-2.809816573264111e-05	0.000000000000000e+00
461	0	-9.538135755678387e-06	2.250269261405175e-05	-3.655103203327781e-05	0.000000000000000e+00
461	1	-1.106428680054828e-05	2.434003034911302e-05	-3.739712871743842e-05	0.000000000000000e+00
461	2	-1.287394636699773e-05	2.654224411934562e-05	-3.832074537067091e-05	0.000000000000000e+00
461	3	-1.412319673995809e-05	2.807013382310472e-05	-3.890920764092512e-05	0.000000000000000e+00
461	4	-9.967623440010554e-06	2.103281781368216e-05	-3.425145859332039e-05	0.000000000000000e+00
461	5	-1.138993546192814e-05	2.281534418963842e-05	-3.541380803452997e-05	0.000000000000000e+00
