要素番号	ガウス点番号	disp_x	disp_y
254	7	-1.832659684577911e-04	3.681135016664366e-04
254	8	-1.731220516976210e-04	3.783558218361361e-04
254	9	-1.760238334478489e-04	3.779284957915618e-04
254	10	-1.798095716075395e-04	3.773717123966476e-04
254	11	-1.827107962328556e-04	3.769452834389214e-04
254	12	-1.726953176382215e-04	3.851275799752006e-04
254	13	-1.755969840479931e-04	3.846996029234261e-04
254	14	-1.793826420060615e-04	3.841417796475350e-04
254	15	-1.822838557508814e-04	3.837143467181113e-04
255	0	-6.993045074431496e-07	4.143325804618032e-04
255	1	-3.323965353073987e-06	4.143081966607778e-04
255	2	-6.749877555189506e-06	4.142289235398812e-04
255	3	-9.377819781505676e-06	4.141321995831020e-04
255	4	-6.956019308152243e-07	4.209629815246633e-04
255	5	-3.306398710078910e-06	4.209389513980721e-04
255	6	-6.714288564814023e-06	4.208608620415026e-04
255	7	-9.328459743403252e-06	4.207655849595968e-04
255	8	-6.900968503961930e-07	4.296111219678075e-04
255	9	-3.280313089051546e-06	4.295875810632132e-04
255	10	-6.661526121343571e-06	4.295110064716759e-04
255	11	-9.255370332735634e-06	4.294175255714280e-04
255	12	-6.853415995549356e-07	4.362358036761202e-04
255	13	-3.257757777996682e-06	4.362126305324286e-04
255	14	-6.615879126043570e-06	4.361371722813208e-04
255	15	-9.192148211715784e-06	4.360450098649913e-04
256	0	-1.077935049083907e-05	4.140680330593525e-04
256	1	-1.341183195134556e-05	4.139242942823328e-04
256	2	-1.685235810403360e-05	4.136920820436520e-04
256	3	-1.949468823253816e-05	4.134808436624387e-04
256	4	-1.072266409872357e-05	4.207023764211274e-04
256	5	-1.334142282076031e-05	4.205607743503285e-04
256	6	-1.676411239951258e-05	4.203319793113025e-04
256	7	-1.939284031125682e-05	4.201238104237910e-04
256	8	-1.063878030776260e-05	4.293554882915828e-04
256	9	-1.323736408138221e-05	4.292164722421391e-04
256	10	-1.663394643139280e-05	4.289917939845713e-04
256	11	-1.924288119372114e-05	4.287873331628769e-04
256	12	-1.056624278448777e-05	4.359838317078237e-04
256	13	-1.314746013204058e-05	4.358467125177654e-04
256	14	-1.652166688635326e-05	4.356250561939965e-04
256	15	-1.911372179226802e-05	4.354233207219266e-04
257	0	-2.090495722009163e-05	4.133567839649771e-04
257	1	-2.355574694119259e-05	4.131030638381927e-04
257	2	-2.702369180397193e-05	4.127326869589227e-04
257	3	-2.968955003552808e-05	4.124201790364030e-04
257	4	-2.079588997636921e-05	4.200015363431389e-04
257	5	-2.343319867855951e-05	4.197514282298555e-04
257	6	-2.688371317739541e-05	4.193862250812675e-04
257	7	-2.953635952694836e-05	4.190779898251592e-04
257	8	-2.063547538340903e-05	4.286672259414921e-04
257	9	-2.325335899156093e-05	4.284215235102908e-04
257	10	-2.667894627532142e-05	4.280626723270893e-04
257	11	-2.931283832331726e-05	4.277597123195880e-04
257	12	-2.049743236298810e-05	4.353048077527934e-04
257	13	-2.309887727757013e-05	4.350623508484243e-04
257	14	-2.650350645813944e-05	4.347081895468386e-04
257	15	-2.912174245475886e-05	4.344091347531832e-04
258	0	-3.111318889611514e-05	4.122439559096082e-04
258	1	-3.379050392926573e-05	4.118959474876537e-04
258	2	-3.729554943749015e-05	4.114099310909354e-04
258	3	-3.999146207383668e-05	4.110147368077569e-04
258	4	-3.095301790466953e-05	4.189041385133828e-04
258	5	-3.361736003230018e-05	4.185607354733967e-04
258	6	-3.710575443508753e-05	4.180809801539101e-04
258	7	-3.978914039463103e-05	4.176907324799252e-04
258	8	-3.071963645107698e-05	4.275887993597836e-04
258	9	-3.336574812376046e-05	4.272511179965347e-04
258	10	-3.683094687278720e-05	4.267791634305338e-04
258	11	-3.949705678439742e-05	4.263950873130340e-04
258	12	-3.052035141277105e-05	4.342404013287040e-04
258	13	-3.315140375637422e-05	4.339069727780602e-04
258	14	-3.659760362762879e-05	4.334408339044255e-04
258	15	-3.924969058731584e-05	4.330613727777347e-04
259	0	-4.143160227520962e-05	4.107966439924591e-04
259	1	-4.414066039566699e-05	4.103742668549678e-04
259	2	-4.768839447800805e-05	4.097994970717889e-04
259	3	-5.041777485637497e-05	4.093426542782887e-04
259	4	-4.122269606977957e-05	4.174753142757542e-04
259	5	-4.391958154322338e-05	4.170580057223109e-04
259	6	-4.745181980988057e-05	4.164898981029067e-04
259	7	-5.016964319239409e-05	4.160381559649842e-04
259	8	-4.092159905063854e-05	4.261830067074755e-04
259	9	-4.360194843959506e-05	4.257720264905338e-04
259	10	-4.711336347507731e-05	4.252122610024411e-04
259	11	-4.981581267275844e-05	4.247669402034139e-04
259	12	-4.066696325116637e-05	4.328517931161044e-04
259	13	-4.333406474112984e-05	4.324455651483103e-04
259	14	-4.682897383048187e-05	4.318920860911462e-04
259	15	-4.951937495581769e-05	4.314516227680433e-04
260	0	-5.187594679913633e-05	4.090939781104904e-04
260	1	-5.461908074029376e-05	4.086184526509236e-04
260	2	-5.821142824354597e-05	4.079825469170103e-04
260	3	-6.097483853983244e-05	4.074850362125507e-04
260	4	-5.162177691104764e-05	4.157921829016513e-04
260	5	-5.435381906235731e-05	4.153216824649329e-04
260	6	-5.793219253631594e-05	4.146922045258347e-04
260	7	-6.068529976401032e-05	4.141994902767443e-04
260	8	-5.125996397449364e-05	4.245243872944109e-04
260	9	-5.397743518888294e-05	4.240602783037841e-04
260	10	-5.753764375007147e-05	4.234390288101130e-04
260	11	-6.027751798199663e-05	4.229524839621282e-04
260	12	-5.095732127247096e-05	4.312116641956716e-04
260	13	-5.366355990922167e-05	4.307524174702343e-04
260	14	-5.720994195665605e-05	4.301374562884570e-04
260	15	-5.993987435717887e-05	4.296556492952807e-04
261	0	-6.245100175879975e-05	4.072168503722754e-04
261	1	-6.522752485426863e-05	4.067086690556969e-04
261	2	-6.886257252886657e-05	4.060375711827101e-04
261	3	-7.165792967811689e-05	4.055184637374212e-04
261	4	-6.215612459380244e-05	4.139338047862598e-04
261	5	-6.492292447602522e-05	4.134301984476430e-04
261	6	-6.854587269589805e-05	4.127648212059000e-04
261	7	-7.133241408215760e-05	4.122498910100173e-04
261	8	-6.174154755890354e-05	4.226900216583223e-04
261	9	-6.449608445812150e-05	4.221923261026311e-04
261	10	-6.810397439976191e-05	4.215343772253076e-04
261	11	-7.087968092048319e-05	4.210249111789614e-04
261	12	-6.139884423520895e-05	4.293956709709559e-04
261	13	-6.414433436234524e-05	4.289025471023797e-04
261	14	-6.774127879487247e-05	4.282503747043822e-04
261	15	-7.050923531406722e-05	4.277451805732730e-04
262	0	-7.315080468320547e-05	4.052405810223278e-04
262	1	-7.595803290648955e-05	4.047174451643644e-04
262	2	-7.963169571210697e-05	4.040328399612451e-04
262	3	-8.245539538391475e-05	4.035076649857496e-04
262	4	-7.282075587842062e-05	4.119741557764207e-04
262	5	-7.561979052002263e-05	4.114548956459726e-04
262	6	-7.928338438383647e-05	4.107750352584749e-04
262	7	-8.209984962939242e-05	4.102532491852891e-04
262	8	-7.236249462171697e-05	4.207520028857856e-04
262	9	-7.515161501151914e-05	4.202378793684086e-04
262	10	-7.880318147364538e-05	4.195643660814010e-04
262	11	-8.161113075024241e-05	4.190471505092154e-04
262	12	-7.198813993684350e-05	4.274744903101353e-04
262	13	-7.477033261246266e-05	4.269644118370366e-04
262	14	-7.841365009183794e-05	4.262959269445742e-04
262	15	-8.121587345288347e-05	4.257823568052369e-04
263	0	-8.396288598540475e-05	4.032279711046392e-04
263	1	-8.679658475220967e-05	4.027039258594716e-04
263	2	-9.050289865585442e-05	4.020225832699072e-04
263	3	-9.335016979346392e-05	4.015029310062822e-04
263	4	-8.360365808263669e-05	4.099752708528267e-04
263	5	-8.643077100745333e-05	4.094542740419003e-04
263	6	-9.012911482486778e-05	4.087765784713477e-04
263	7	-9.297074328501502e-05	4.082594725687947e-04
263	8	-8.311065183270372e-05	4.187714968285885e-04
263	9	-8.593018339231755e-05	4.182546505581729e-04
263	10	-8.961950862731907e-05	4.175819649610977e-04
263	11	-9.245486056703704e-05	4.170683973686914e-04
263	12	-8.271255184086889e-05	4.255085665954744e-04
263	13	-8.552713015856063e-05	4.249950649860379e-04
263	14	-8.921070413069908e-05	4.243264488004238e-04
263	15	-9.204216072927140e-05	4.238157782802940e-04
264	0	-9.486970380634819e-05	4.012271334988737e-04
264	1	-9.772502344872781e-05	4.007120091544104e-04
264	2	-1.014576078860571e-04	4.000451079329879e-04
264	3	-1.043235110492252e-04	3.995383556674318e-04
264	4	-9.448743202163374e-05	4.079849451329706e-04
264	5	-9.733770999911960e-05	4.074720438659235e-04
264	6	-1.010642861474410e-04	4.068077365995169e-04
264	7	-1.039260084797829e-04	4.063027444450281e-04
264	8	-9.396841972402941e-05	4.167956513793031e-04
264	9	-9.681321530925968e-05	4.162859002146799e-04
264	10	-1.005333814642689e-04	4.156253263063170e-04
264	11	-1.033907403152525e-04	4.151229081898740e-04
264	12	-9.355381588184203e-05	4.235444986368948e-04
264	13	-9.639534637603835e-05	4.230373546021289e-04
264	14	-1.001118279465568e-04	4.223798991321175e-04
264	15	-1.029667786132712e-04	4.218796543239401e-04
265	0	-1.058524364813417e-04	3.992699856259000e-04
265	1	-1.087243810625037e-04	3.987696807556736e-04
265	2	-1.124767652476822e-04	3.981235139357005e-04
265	3	-1.153564545499647e-04	3.976334308205283e-04
265	4	-1.054528524712331e-04	4.060352336835296e-04
265	5	-1.083211573877336e-04	4.055363987736310e-04
265	6	-1.120692900342590e-04	4.048918853600899e-04
265	7	-1.149460795328283e-04	4.044028802345336e-04
265	8	-1.049154475812130e-04	4.148566677255360e-04
265	9	-1.077800817999105e-04	4.143600311889460e-04
265	10	-1.115240464029872e-04	4.137180427867300e-04
265	11	-1.143980784042716e-04	4.132307281383861e-04
265	12	-1.044903422499855e-04	4.216144952725934e-04
265	13	-1.073530775926215e-04	4.211197469901709e-04
265	14	-1.110950117816841e-04	4.204799585565753e-04
265	15	-1.139677965096879e-04	4.199941396267454e-04
266	0	-1.168922525599433e-04	3.973741298417061e-04
266	1	-1.197762326386046e-04	3.968910651767398e-04
266	2	-1.235426905586030e-04	3.962675999683609e-04
266	3	-1.264319710040491e-04	3.957948732991280e-04
266	4	-1.164804525993941e-04	4.041440907335098e-04
266	5	-1.193619737557796e-04	4.036618742759520e-04
266	6	-1.231256221880463e-04	4.030393109021569e-04
266	7	-1.260130343892974e-04	4.025671309695323e-04
266	8	-1.159311250548339e-04	4.129727582787436e-04
266	9	-1.188104084487091e-04	4.124919352180728e-04
266	10	-1.225715980264305e-04	4.118709197629208e-04
266	11	-1.254574502794114e-04	4.113997314053069e-04
266	12	-1.155002777291970e-04	4.197369028843010e-04
266	13	-1.183786709972635e-04	4.192573407355180e-04
266	14	-1.221390047841505e-04	4.186377552699528e-04
266	15	-1.250244088920144e-04	4.181675069400697e-04
267	0	-1.279724726474004e-04	3.955447448912833e-04
267	1	-1.308645492406072e-04	3.950786587337283e-04
267	2	-1.346402329071277e-04	3.944767192535927e-04
267	3	-1.375356428851817e-04	3.940198613985161e-04
267	4	-1.275526352272154e-04	4.023172465296221e-04
267	5	-1.304431882620996e-04	4.018515359672716e-04
267	6	-1.342171856219543e-04	4.012499407592080e-04
267	7	-1.371115112710349e-04	4.007932488816994e-04
267	8	-1.269963261757570e-04	4.111503100490812e-04
267	9	-1.298857027055423e-04	4.106853536146951e-04
267	10	-1.336584885008121e-04	4.100845374116765e-04
267	11	-1.365521002129504e-04	4.096283037711530e-04
267	12	-1.265631115689991e-04	4.179185339667963e-04
267	13	-1.294522727726933e-04	4.174543258429736e-04
267	14	-1.332249636640356e-04	4.168543177894066e-04
267	15	-1.361186191679231e-04	4.163985875348631e-04
268	0	-1.390791028020159e-04	3.937779211918547e-04
268	1	-1.419761919271466e-04	3.933266395861170e-04
268	2	-1.457574392925770e-04	3.927428325663691e-04
268	3	-1.486564369856474e-04	3.922988912736523e-04
268	4	-1.386544601369773e-04	4.005513666318165e-04
268	5	-1.415507048794157e-04	4.001001426187221e-04
268	6	-1.453310538592857e-04	3.995163215369162e-04
268	7	-1.482294996313740e-04	3.990723110251590e-04
268	8	-1.380947346080162e-04	4.093866220440626e-04
268	9	-1.409904983302292e-04	4.089356999697548e-04
268	10	-1.447704060354116e-04	4.083521401012882e-04
268	11	-1.476686317789822e-04	4.079082397030113e-04
268	12	-1.376613102889203e-04	4.161571368570135e-04
268	13	-1.405572314220000e-04	4.157065841535043e-04
268	14	-1.443374222335937e-04	4.151233906240505e-04
268	15	-1.472359047333177e-04	4.146796916110125e-04
269	0	-1.502015908153202e-04	3.920634642514701e-04
269	1	-1.531014844268010e-04	3.916236834090544e-04
269	2	-1.568857302949931e-04	3.910534323183111e-04
269	3	-1.597865853233716e-04	3.906187395753171e-04
269	4	-1.497744019443407e-04	3.988368294057096e-04
269	5	-1.526738946021724e-04	3.983969161258075e-04
269	6	-1.564577388360908e-04	3.978264366323082e-04
269	7	-1.593583632823637e-04	3.973915290187560e-04
269	8	-1.492134512469657e-04	4.076727883578216e-04
269	9	-1.521128417860546e-04	4.072328829247069e-04
269	10	-1.558966355934122e-04	4.066623237184976e-04
269	11	-1.587972654219397e-04	4.062272914582364e-04
269	12	-1.487808691131505e-04	4.144443222350044e-04
269	13	-1.516805383075751e-04	4.140045268623467e-04
269	14	-1.554646939025754e-04	4.134340319212822e-04
269	15	-1.583655863414017e-04	4.129989938845462e-04
270	0	-1.613325924965127e-04	3.903878274312609e-04
270	1	-1.642338547579237e-04	3.899557363217346e-04
270	2	-1.680194598098028e-04	3.893939905714536e-04
270	3	-1.709210560006772e-04	3.889646526582374e-04
270	4	-1.609042701413088e-04	3.971604890761759e-04
270	5	-1.638053799248379e-04	3.967281309071456e-04
270	6	-1.675908449902920e-04	3.961659701396557e-04
270	7	-1.704923691283842e-04	3.957362512659790e-04
270	8	-1.603431848679738e-04	4.059961641612441e-04
270	9	-1.632443294661875e-04	4.055636009555455e-04
270	10	-1.670298526360654e-04	4.050010780442568e-04
270	11	-1.699314228361321e-04	4.045709964594098e-04
270	12	-1.599116365057131e-04	4.127678457279955e-04
270	13	-1.628130051550568e-04	4.123352096655936e-04
270	14	-1.665987765492344e-04	4.117725176871944e-04
270	15	-1.695005011214654e-04	4.113422426621812e-04
271	0	-1.724673594108010e-04	3.887361835273904e-04
271	1	-1.753689844754083e-04	3.883079018975418e-04
271	2	-1.791546210542571e-04	3.877495802324113e-04
271	3	-1.820558457969157e-04	3.873216579002525e-04
271	4	-1.720386436591004e-04	3.955075531390707e-04
271	5	-1.749402329316690e-04	3.950787776863158e-04
271	6	-1.787258722195318e-04	3.945196320391899e-04
271	7	-1.816271489698793e-04	3.940908920272265e-04
271	8	-1.714777200523196e-04	4.043420709519227e-04
271	9	-1.743793534759445e-04	4.039127913794623e-04
271	10	-1.781650846202739e-04	4.033527912646492e-04
271	11	-1.810664861257702e-04	4.029232053289238e-04
271	12	-1.710468673309045e-04	4.111131892645091e-04
271	13	-1.739486121415179e-04	4.106836196724174e-04
271	14	-1.777344852052536e-04	4.101231356712804e-04
271	15	-1.806360217361652e-04	4.096930914583001e-04
272	0	-6.826115024088278e-07	4.397643537754831e-04
272	1	-3.244787761438909e-06	4.397413655308975e-04
272	2	-6.589598116065311e-06	4.396664799464788e-04
272	3	-9.155736930435826e-06	4.395750033287858e-04
272	4	-6.770877477263686e-07	4.463813176458759e-04
272	5	-3.218515068491760e-06	4.463586554602627e-04
272	6	-6.536315816923137e-06	4.462848164773012e-04
272	7	-9.081904506321304e-06	4.461946160391010e-04
272	8	-6.689721106869974e-07	4.550034761604552e-04
272	9	-3.179930412343953e-06	4.549812293185111e-04
272	10	-6.458117102960028e-06	4.549087848508245e-04
272	11	-8.973613871851892e-06	4.548203061595092e-04
272	12	-6.619452748403248e-07	4.616010663621906e-04
272	13	-3.146597753125659e-06	4.615791582132891e-04
272	14	-6.390721667214384e-06	4.615078805055048e-04
272	15	-8.880410615446672e-06	4.614208347380401e-04
273	0	-1.052446888498217e-05	4.395142759649195e-04
273	1	-1.309570706612473e-05	4.393781585561375e-04
273	2	-1.645709226430851e-05	4.391581043893296e-04
273	3	-1.903950265766197e-05	4.389578135531911e-04
273	4	-1.043977028406394e-05	4.461347360738781e-04
273	5	-1.299082018349773e-05	4.460005153370693e-04
273	6	-1.632633191331538e-05	4.457835069921286e-04
273	7	-1.888933156897179e-05	4.455859613328023e-04
273	8	-1.031558875928430e-05	4.547615748815696e-04
273	9	-1.283716102726911e-05	4.546299327872941e-04
273	10	-1.613500344174727e-05	4.544170731432703e-04
273	11	-1.866984484292498e-05	4.542232672048290e-04
273	12	-1.020876927306613e-05	4.613630528378589e-04
273	13	-1.270510305898559e-05	4.612335301860456e-04
273	14	-1.597075920644607e-05	4.610240709437284e-04
273	15	-1.848161722103219e-05	4.608333331530422e-04
274	0	-2.041814753738216e-05	4.388401443174136e-04
274	1	-2.301023895319103e-05	4.385994021796340e-04
274	2	-2.640298854460399e-05	4.382477155480832e-04
274	3	-2.901239050283516e-05	4.379507209543029e-04
274	4	-2.025780010468878e-05	4.454698923446273e-04
274	5	-2.283114019937980e-05	4.452323957471988e-04
274	6	-2.620016154089776e-05	4.448853840873863e-04
274	7	-2.879199632281923e-05	4.445922783815203e-04
274	8	-2.002359305762191e-05	4.541093770875287e-04
274	9	-2.256989622116630e-05	4.538762969653978e-04
274	10	-2.590489145530517e-05	4.535356440079379e-04
274	11	-2.847169429576982e-05	4.532478274143075e-04
274	12	-1.982286286172704e-05	4.607212341992943e-04
274	13	-2.234627689776446e-05	4.604917923759349e-04
274	14	-2.565261836561290e-05	4.601563886917414e-04
274	15	-2.819846553515656e-05	4.598729433116093e-04
275	0	-3.040639468726862e-05	4.377831377523587e-04
275	1	-3.302901011150316e-05	4.374519553878543e-04
275	2	-3.646462414699813e-05	4.369888943768530e-04
275	3	-3.910894060833709e-05	4.366118827538866e-04
275	4	-3.017687484165546e-05	4.444268662784840e-04
275	5	-3.278283085127051e-05	4.440999256148722e-04
275	6	-3.619765698504048e-05	4.436426862606750e-04
275	7	-3.882679916656259e-05	4.432703199129693e-04
275	8	-2.984363146535323e-05	4.530853685059056e-04
275	9	-3.242608423025491e-05	4.527641996596577e-04
275	10	-3.581182572856851e-05	4.523148905905697e-04
275	11	-3.841993002849711e-05	4.519488624495095e-04
275	12	-2.955961560462149e-05	4.597129258806890e-04
275	13	-3.212257087705005e-05	4.593965288218420e-04
275	14	-3.548438192558578e-05	4.589537732852382e-04
275	15	-3.807534331161884e-05	4.585929783858548e-04
276	0	-4.052219981046680e-05	4.364036337329124e-04
276	1	-4.318201609164439e-05	4.359999401443024e-04
276	2	-4.666791081552302e-05	4.354498221671926e-04
276	3	-4.935178623376326e-05	4.350119597267123e-04
276	4	-4.023225045734351e-05	4.430646000876438e-04
276	5	-4.287795137451384e-05	4.426657341143662e-04
276	6	-4.634650462356087e-05	4.421220320451534e-04
276	7	-4.901793349054690e-05	4.416891386759874e-04
276	8	-3.981462745258421e-05	4.517465983702155e-04
276	9	-4.244102393195338e-05	4.513543375543325e-04
276	10	-4.588613398041255e-05	4.508194270970315e-04
276	11	-4.854095517246770e-05	4.503933492708473e-04
276	12	-3.946134278144392e-05	4.583935652458360e-04
276	13	-4.207224955960239e-05	4.580067497953852e-04
276	14	-4.549878224729583e-05	4.574790851341274e-04
276	15	-4.814061589511714e-05	4.570586275856161e-04
277	0	-5.078639299011658e-05	4.347733908186629e-04
277	1	-5.348662624181174e-05	4.343167498081581e-04
277	2	-5.702568753412511e-05	4.337051646906943e-04
277	3	-5.975040513090662e-05	4.332259094879124e-04
277	4	-5.044621304652569e-05	4.414532245097516e-04
277	5	-5.313514861574497e-05	4.410015610447014e-04
277	6	-5.666058286390657e-05	4.403964318844717e-04
277	7	-5.937569540337533e-05	4.399220684388469e-04
277	8	-4.996087364825811e-05	4.501610775679500e-04
277	9	-5.263503495174777e-05	4.497162458712364e-04
277	10	-5.614294983042345e-05	4.491199857765548e-04
277	11	-5.884594637833985e-05	4.486523521829034e-04
277	12	-4.955405654614944e-05	4.568293620472661e-04
277	13	-5.221688794667112e-05	4.563901729316497e-04
277	14	-5.571161343473694e-05	4.558012394067149e-04
277	15	-5.840569779594499e-05	4.553391598818163e-04
278	0	-6.120673693411284e-05	4.329672729961981e-04
278	1	-6.394753947284792e-05	4.324766263060636e-04
278	2	-6.753887399563745e-05	4.318275952064024e-04
278	3	-7.030291026892887e-05	4.313247296463729e-04
278	4	-6.082720187390050e-05	4.396660105972845e-04
278	5	-6.355949278958235e-05	4.391801365595125e-04
278	6	-6.714077130061977e-05	4.385371745550511e-04
278	7	-6.989789000161428e-05	4.380388146023420e-04
278	8	-6.029145044744723e-05	4.483998464142301e-04
278	9	-6.301331243504469e-05	4.479205552469767e-04
278	10	-6.658258161475453e-05	4.472859778464211e-04
278	11	-6.933168482038217e-05	4.467938500521860e-04
278	12	-5.984686926413142e-05	4.550895817778013e-04
278	13	-6.256136239895713e-05	4.546157090750068e-04
278	14	-6.612244657966453e-05	4.539880259125460e-04
278	15	-6.886631445443928e-05	4.535010232045060e-04
279	0	-7.177985768282189e-05	4.310552493749931e-04
279	1	-7.455861967932115e-05	4.305473791940759e-04
279	2	-7.819792105951252e-05	4.298816454247555e-04
279	3	-8.099740560697835e-05	4.293700770946744e-04
279	4	-7.137142650015077e-05	4.377716760630334e-04
279	5	-7.414429077935247e-05	4.372680801459499e-04
279	6	-7.777683798623530e-05	4.366076775950310e-04
279	7	-8.057182576826926e-05	4.360999983027022e-04
279	8	-7.080136038882721e-05	4.465299524366737e-04
279	9	-7.356772254551221e-05	4.460322750955310e-04
279	10	-7.719316250359041e-05	4.453792621187133e-04
279	11	-7.998368502791743e-05	4.448769805405618e-04
279	12	-7.033355052123613e-05	4.532397929699690e-04
279	13	-7.309596289625614e-05	4.527469909740894e-04
279	14	-7.671741526502928e-05	4.521000663941503e-04
279	15	-7.950571606806870e-05	4.516022267380592e-04
280	0	-8.249274069189222e-05	4.290973136750030e-04
280	1	-8.530500855490454e-05	4.285856617647891e-04
280	2	-8.898596081823791e-05	4.279193066716539e-04
280	3	-9.181569149029691e-05	4.274102515731936e-04
280	4	-8.206499302548342e-05	4.358292348288921e-04
280	5	-8.487360250890853e-05	4.353211956536080e-04
280	6	-8.855054613324382e-05	4.346592714935275e-04
280	7	-9.137775572548953e-05	4.341533889334348e-04
280	8	-8.147479870648352e-05	4.446089958672430e-04
280	9	-8.428013210902110e-05	4.441059819948815e-04
280	10	-8.795386490770969e-05	4.434502304024098e-04
280	11	-9.077936702354244e-05	4.429487727637682e-04
280	12	-8.099592360744465e-05	4.513365248972346e-04
280	13	-8.380004463062377e-05	4.508376315195292e-04
280	14	-8.747307240134166e-05	4.501869309834629e-04
280	15	-9.029863422435495e-05	4.496890913791512e-04
281	0	-9.332652200796501e-05	4.271397908541294e-04
281	1	-9.616667425558417e-05	4.266341049397606e-04
281	2	-9.988166821436640e-05	4.259783992538608e-04
281	3	-1.027356977898305e-04	4.254793799279690e-04
281	4	-9.288742758874490e-05	4.338845375857007e-04
281	5	-9.572573192870113e-05	4.333817186646274e-04
281	6	-9.943890352755233e-05	4.327294591689832e-04
281	7	-1.022919415030272e-04	4.322328606649964e-04
281	8	-9.228837721318240e-05	4.426821675121917e-04
281	9	-9.512587152282579e-05	4.421833521263347e-04
281	10	-9.883875160257536e-05	4.415359096002463e-04
281	11	-1.016920800809086e-04	4.410426986726907e-04
281	12	-9.180786706541297e-05	4.494243231435779e-04
281	13	-9.464610408165059e-05	4.489287833907421e-04
281	14	-9.836052508619839e-05	4.482852799764439e-04
281	15	-1.012154146325121e-04	4.477948333147973e-04
282	0	-1.042588424479233e-04	4.252148333824024e-04
282	1	-1.071209169739572e-04	4.247211598487924e-04
282	2	-1.108622145533067e-04	4.240826323103515e-04
282	3	-1.137346660284701e-04	4.235976759598898e-04
282	4	-1.038146873516974e-04	4.319695276106588e-04
282	5	-1.066762360179697e-04	4.314779902448597e-04
282	6	-1.104172443270659e-04	4.308419796506164e-04
282	7	-1.132897429389420e-04	4.303587509988616e-04
282	8	-1.032151408323090e-04	4.407810651878352e-04
282	9	-1.060775481827262e-04	4.402925222896190e-04
282	10	-1.098201398727018e-04	4.396600441520642e-04
282	11	-1.126941515508153e-04	4.391792426887269e-04
282	12	-1.027394242496146e-04	4.475345831163139e-04
282	13	-1.056038024673008e-04	4.470484701785207e-04
282	14	-1.093492760750198e-04	4.464188474517080e-04
282	15	-1.122256784754109e-04	4.459400022242994e-04
283	0	-1.152670189396268e-04	4.233408634642760e-04
283	1	-1.181452550319131e-04	4.228620334690819e-04
283	2	-1.219055290588931e-04	4.222432839047855e-04
283	3	-1.247909820823107e-04	4.217735902078207e-04
283	4	-1.148222055158685e-04	4.301027895546339e-04
283	5	-1.177007879264595e-04	4.296254302749509e-04
283	6	-1.214617493820873e-04	4.290083648970529e-04
283	7	-1.243478740537408e-04	4.285397938486234e-04
283	8	-1.142275097521474e-04	4.389244774591149e-04
283	9	-1.171079132908310e-04	4.384491861660600e-04
283	10	-1.208714693931932e-04	4.378344900411684e-04
283	11	-1.237596994102094e-04	4.373674987398059e-04
283	12	-1.137603581525642e-04	4.456861999429480e-04
283	13	-1.166433065209883e-04	4.452125714148002e-04
283	14	-1.204102680045439e-04	4.445997738121078e-04
283	15	-1.233011354281634e-04	4.441340406701914e-04
284	0	-1.263297393382540e-04	4.215248839619970e-04
284	1	-1.292190487719989e-04	4.210611251792927e-04
284	2	-1.329920077637968e-04	4.204616098590557e-04
284	3	-1.358859124954047e-04	4.200061916931124e-04
284	4	-1.258870296835928e-04	4.282916298078744e-04
284	5	-1.287771470985654e-04	4.278287888962640e-04
284	6	-1.325512508401263e-04	4.272302874529675e-04
284	7	-1.354460774785916e-04	4.267755159666599e-04
284	8	-1.253000029166329e-04	4.371200976911781e-04
284	9	-1.281923011469697e-04	4.366585481750099e-04
284	10	-1.319692637844339e-04	4.360614720461452e-04
284	11	-1.348662572418710e-04	4.356076080543844e-04
284	12	-1.248428426203770e-04	4.438872435530588e-04
284	13	-1.277377538587888e-04	4.434267086021693e-04
284	14	-1.315180494531222e-04	4.428307384475371e-04
284	15	-1.344175077170220e-04	4.423775687524389e-04
285	0	-1.374287478293019e-04	4.197648859512318e-04
285	1	-1.403249546535480e-04	4.193145680361218e-04
285	2	-1.441055351597837e-04	4.187316139365743e-04
285	3	-1.470043180779007e-04	4.182880525397029e-04
285	4	-1.369894123129597e-04	4.265345117859507e-04
285	5	-1.398865599163071e-04	4.260846844185812e-04
285	6	-1.436683500640975e-04	4.255022349699148e-04
285	7	-1.465680245109683e-04	4.250589676733166e-04
285	8	-1.364107275927336e-04	4.353670262086594e-04
285	9	-1.393099542723890e-04	4.349178838219812e-04
285	10	-1.430943254482295e-04	4.343361341693735e-04
285	11	-1.459958504341186e-04	4.338932698117039e-04
285	12	-1.359632503007106e-04	4.421373066483666e-04
285	13	-1.388647747963745e-04	4.416886762562219e-04
285	14	-1.426519502056481e-04	4.411074345583051e-04
285	15	-1.455554598920008e-04	4.406648480488826e-04
286	0	-1.485494397566360e-04	4.180527418677724e-04
286	1	-1.514493943861766e-04	4.176130315242594e-04
286	2	-1.552338961249273e-04	4.170426024483434e-04
286	3	-1.581350273701972e-04	4.166075841003713e-04
286	4	-1.481136020218573e-04	4.248237842395795e-04
286	5	-1.510143674203903e-04	4.243842622912553e-04
286	6	-1.547998268895110e-04	4.238139896844067e-04
286	7	-1.577016043000173e-04	4.233790312219929e-04
286	8	-1.475423607139937e-04	4.336582584421248e-04
286	9	-1.504447652368920e-04	4.332189867229740e-04
286	10	-1.542321266762675e-04	4.326489136363993e-04
286	11	-1.571351640881863e-04	4.322140246601024e-04
