要素番号	頂点番号	xx	yy	xy	zz
292	2	2.996772630174370e+00	2.137100939805142e+01	-8.001718683472561e-01	7.310334608467737e+00
292	3	3.323823097098362e+00	1.969237106144195e+01	-5.043461698184469e-01	6.904858247562093e+00
293	0	3.383464308110852e+00	1.982955945951528e+01	1.173841188623776e-04	6.963907130287839e+00
293	1	3.597925405083052e+00	1.844387110340580e+01	-8.761614008306450e-04	6.612538952546654e+00
293	2	3.323823097098367e+00	1.969237106144194e+01	-5.043461698184447e-01	6.904858247562093e+00
293	3	3.517835587178207e+00	1.835008276416255e+01	-2.850687816514893e-01	6.560375505402226e+00
294	0	3.597925405083052e+00	1.844387110340580e+01	-8.761614008306450e-04	6.612538952546654e+00
294	1	3.701405123920873e+00	1.731895442819681e+01	-1.094210223315224e-03	6.306107865635303e+00
294	2	3.517835587178207e+00	1.835008276416255e+01	-2.850687816514893e-01	6.560375505402226e+00
294	3	3.603187454987331e+00	1.725603916448657e+01	-1.227699366376929e-01	6.257767985842170e+00
295	0	3.701405123920886e+00	1.731895442819681e+01	-1.094210223304486e-03	6.306107865635308e+00
295	1	3.728762668670338e+00	1.639861793670748e+01	-1.922981981463025e-03	6.038214181613347e+00
295	2	3.603187454987323e+00	1.725603916448655e+01	-1.227699366376664e-01	6.257767985842162e+00
295	3	3.619459017931668e+00	1.635891122449775e+01	-7.662516003948611e-04	5.993511072728826e+00
296	0	3.728762668670361e+00	1.639861793670750e+01	-1.922981981463025e-03	6.038214181613356e+00
296	1	3.702522337782875e+00	1.563763483444533e+01	-7.275323458082807e-04	5.802047151668462e+00
296	2	3.619459017931679e+00	1.635891122449776e+01	-7.662516003948611e-04	5.993511072728832e+00
296	3	3.586112337645051e+00	1.561453770972487e+01	9.070442111005197e-02	5.760195014210975e+00
297	0	3.702522337782875e+00	1.563763483444533e+01	-7.275323458082807e-04	5.802047151668462e+00
297	1	3.640123153234117e+00	1.500565827415216e+01	7.098058487240521e-04	5.593734428215881e+00
297	2	3.586112337645051e+00	1.561453770972487e+01	9.070442111005197e-02	5.760195014210975e+00
297	3	3.521309337680613e+00	1.499237472023091e+01	1.608376297730118e-01	5.554105217373457e+00
298	0	3.640123153234117e+00	1.500565827415216e+01	7.098058487240521e-04	5.593734428215881e+00
298	1	3.551020766370514e+00	1.447498369693979e+01	2.494055117788354e-03	5.407801338993092e+00
298	2	3.521309337680613e+00	1.499237472023091e+01	1.608376297730118e-01	5.554105217373457e+00
298	3	3.436693746240060e+00	1.446820236141347e+01	2.149009603015015e-01	5.371468832296058e+00
299	0	3.551020766370514e+00	1.447498369693979e+01	2.494055117788354e-03	5.407801338993092e+00
299	1	3.442753452406412e+00	1.402526441151897e+01	3.012429851838665e-03	5.240405359177616e+00
299	2	3.436693746240060e+00	1.446820236141347e+01	2.149009603015015e-01	5.371468832296058e+00
299	3	3.335249307738541e+00	1.402191730081786e+01	2.582237395816070e-01	5.207149982566921e+00
