x	y	stress_yy
 1.000000000000000e+00	 0.000000000000000e+00	 3.153269191607634e+01
 1.075000000000000e+00	 0.000000000000000e+00	 2.683618547265664e+01
 1.150000000000000e+00	 0.000000000000000e+00	 2.303265822811926e+01
 1.225000000000000e+00	 0.000000000000000e+00	 2.032390405397770e+01
 1.300000000000000e+00	 0.000000000000000e+00	 1.847386146410943e+01
 1.375000000000000e+00	 0.000000000000000e+00	 1.721240690187412e+01
 1.450000000000000e+00	 0.000000000000000e+00	 1.630252241743812e+01
 1.525000000000000e+00	 0.000000000000000e+00	 1.553948743142016e+01
 1.600000000000000e+00	 0.000000000000000e+00	 1.481946911686625e+01
 1.675000000000000e+00	 0.000000000000000e+00	 1.410049824096680e+01
 1.750000000000000e+00	 0.000000000000000e+00	 1.335244005424506e+01
 1.750000000000000e+00	 0.000000000000000e+00	 1.335244005424506e+01
 1.825000000000000e+00	 0.000000000000000e+00	 1.277943494502916e+01
 1.900000000000000e+00	 0.000000000000000e+00	 1.253285900518046e+01
 1.975000000000000e+00	 0.000000000000000e+00	 1.235515814805826e+01
 2.050000000000000e+00	 0.000000000000000e+00	 1.220981889913996e+01
 2.125000000000000e+00	 0.000000000000000e+00	 1.208437536984406e+01
 2.200000000000000e+00	 0.000000000000000e+00	 1.196821043046050e+01
 2.275000000000000e+00	 0.000000000000000e+00	 1.183725667912887e+01
 2.350000000000001e+00	 0.000000000000000e+00	 1.164309765368553e+01
 2.425000000000001e+00	 0.000000000000000e+00	 1.138088686137764e+01
 2.500000000000000e+00	 0.000000000000000e+00	 1.104942349277905e+01
