x	y	stress_xx
 1.0000000000e+00	 0.0000000000e+00	 1.1162944423e+00
 9.9742844691e-01	 7.1669333080e-02	 5.0153912636e-01
 9.8944345048e-01	 1.4491948904e-01	 5.8667788292e-01
 9.7568388346e-01	 2.1918248005e-01	 1.2298925538e+00
 9.5586324611e-01	 2.9381193773e-01	 2.2227676153e+00
 9.2978830106e-01	 3.6809470958e-01	 3.2940547347e+00
 8.9737565000e-01	 4.4126742776e-01	 4.2229372405e+00
 8.5866475921e-01	 5.1253763891e-01	 4.8988784120e+00
 8.1382603605e-01	 5.8110858112e-01	 5.2087509185e+00
 7.6316284108e-01	 6.4620621940e-01	 5.0967117629e+00
 7.0710678119e-01	 7.0710678119e-01	 4.5511518044e+00
 1.0750000000e+00	 0.0000000000e+00	 2.4059411575e+00
 1.0722355804e+00	 7.7044533058e-02	 2.0613981790e+00
 1.0636517093e+00	 1.5578845071e-01	 2.0699742636e+00
 1.0488601747e+00	 2.3562116605e-01	 2.3733770406e+00
 1.0275529896e+00	 3.1584783305e-01	 2.8465160631e+00
 9.9952242364e-01	 3.9570181279e-01	 3.3018964455e+00
 9.6467882374e-01	 4.7436248484e-01	 3.5899005990e+00
 9.2306461615e-01	 5.5097796182e-01	 3.6391907040e+00
 8.7486298875e-01	 6.2469172470e-01	 3.4458039743e+00
 8.2040005416e-01	 6.9467168585e-01	 3.0617005935e+00
 7.6013978977e-01	 7.6013978977e-01	 2.5327139424e+00
 1.1500000000e+00	 0.0000000000e+00	 2.7212615653e+00
 1.1470427139e+00	 8.2419733036e-02	 2.5558014060e+00
 1.1378599681e+00	 1.6665741238e-01	 2.4937288514e+00
 1.1220364660e+00	 2.5205985205e-01	 2.5849387659e+00
 1.0992427330e+00	 3.3788372837e-01	 2.8231068909e+00
 1.0692565462e+00	 4.2330891600e-01	 3.0106244254e+00
 1.0319819975e+00	 5.0745754191e-01	 2.9645229059e+00
 9.8746447309e-01	 5.8941828473e-01	 2.6561741391e+00
 9.3589994146e-01	 6.6827486828e-01	 2.1627558921e+00
 8.7763726724e-01	 7.4313715230e-01	 1.6341343874e+00
 8.1317279836e-01	 8.1317279836e-01	 1.1021163183e+00
 1.2250000000e+00	 0.0000000000e+00	 3.0756786092e+00
 1.2218498475e+00	 8.7794933015e-02	 3.0200703818e+00
 1.2120682268e+00	 1.7752637406e-01	 2.8325975182e+00
 1.1952127572e+00	 2.6849853805e-01	 2.6172366884e+00
 1.1709324765e+00	 3.5991962370e-01	 2.4581192142e+00
 1.1389906688e+00	 4.5091601921e-01	 2.3405185983e+00
 1.0992851712e+00	 5.4055259899e-01	 2.1782666064e+00
 1.0518643300e+00	 6.2785860765e-01	 1.7815946381e+00
 9.9693689416e-01	 7.1185801186e-01	 1.1961236415e+00
 9.3487448032e-01	 7.9160261875e-01	 6.1085262147e-01
 8.6620580695e-01	 8.6620580695e-01	 5.7194035788e-02
 1.3000000000e+00	 0.0000000000e+00	 3.5114091707e+00
 1.2966569810e+00	 9.3170132995e-02	 3.5263823641e+00
 1.2862764856e+00	 1.8839533573e-01	 3.2516495253e+00
 1.2683890485e+00	 2.8493722405e-01	 2.8229790996e+00
 1.2426222199e+00	 3.8195551902e-01	 2.3736906858e+00
 1.2087247914e+00	 4.7852312243e-01	 1.8916098004e+00
 1.1665883450e+00	 5.7364765607e-01	 1.3682684228e+00
 1.1162641870e+00	 6.6629893056e-01	 8.9050952718e-01
 1.0579738469e+00	 7.5544115544e-01	 4.2041555583e-01
 9.9211169340e-01	 8.4006808521e-01	-1.6539329868e-01
 9.1923881553e-01	 9.1923881553e-01	-7.0929798140e-01
 1.3750000000e+00	 0.0000000000e+00	 3.9127622458e+00
 1.3714641145e+00	 9.8545332974e-02	 3.9556061565e+00
 1.3604847444e+00	 1.9926429741e-01	 3.6296999927e+00
 1.3415653398e+00	 3.0137591005e-01	 3.0754544791e+00
 1.3143119634e+00	 4.0399141435e-01	 2.4375791574e+00
 1.2784589140e+00	 5.0613022564e-01	 1.7035893547e+00
 1.2338915187e+00	 6.0674271315e-01	 9.2506494878e-01
 1.1806640439e+00	 7.0473925348e-01	 2.2915248401e-01
 1.1190107996e+00	 7.9902429902e-01	-2.6386247456e-01
 1.0493489065e+00	 8.8853355166e-01	-7.5393759291e-01
 9.7227182412e-01	 9.7227182412e-01	-1.2561415132e+00
 1.4500000000e+00	 0.0000000000e+00	 4.1781981272e+00
 1.4462712480e+00	 1.0392053295e-01	 4.2025163970e+00
 1.4346930032e+00	 2.1013325909e-01	 3.8640209415e+00
 1.4147416310e+00	 3.1781459605e-01	 3.2736859135e+00
 1.3860017069e+00	 4.2602730968e-01	 2.5453263002e+00
 1.3481930365e+00	 5.3373732886e-01	 1.6701965079e+00
 1.3011946925e+00	 6.3983777023e-01	 7.4382758533e-01
 1.2450639008e+00	 7.4317957640e-01	-6.7447126000e-02
 1.1800477523e+00	 8.4260744260e-01	-6.8245269377e-01
 1.1065861196e+00	 9.3699901811e-01	-1.1767391410e+00
 1.0253048327e+00	 1.0253048327e+00	-1.6156028255e+00
 1.5250000000e+00	 0.0000000000e+00	 4.2254935258e+00
 1.5210783815e+00	 1.0929573294e-01	 4.1894768459e+00
 1.5089012620e+00	 2.2100222076e-01	 3.8745292373e+00
 1.4879179223e+00	 3.3425328205e-01	 3.3407934113e+00
 1.4576914503e+00	 4.4806320501e-01	 2.6276667017e+00
 1.4179271591e+00	 5.6134443207e-01	 1.7142452436e+00
 1.3684978662e+00	 6.7293282731e-01	 7.2850723398e-01
