xi	eta	x	y	stress_vm
 0.0000000000e+00	 0.0000000000e+00	 1.0000000000e+00	 0.0000000000e+00	 3.0989725727e+01
 0.0000000000e+00	 5.0000000000e-02	 9.9742844691e-01	 7.1669333080e-02	 3.0584199037e+01
 0.0000000000e+00	 1.0000000000e-01	 9.8944345048e-01	 1.4491948904e-01	 2.9867771577e+01
 0.0000000000e+00	 1.5000000000e-01	 9.7568388346e-01	 2.1918248005e-01	 2.8811781282e+01
 0.0000000000e+00	 2.0000000000e-01	 9.5586324611e-01	 2.9381193773e-01	 2.7329516632e+01
 0.0000000000e+00	 2.5000000000e-01	 9.2978830106e-01	 3.6809470958e-01	 2.5280731748e+01
 0.0000000000e+00	 3.0000000000e-01	 8.9737565000e-01	 4.4126742776e-01	 2.2644896143e+01
 0.0000000000e+00	 3.5000000000e-01	 8.5866475921e-01	 5.1253763891e-01	 1.9617378185e+01
 0.0000000000e+00	 4.0000000000e-01	 8.1382603605e-01	 5.8110858112e-01	 1.6406430571e+01
 0.0000000000e+00	 4.5000000000e-01	 7.6316284108e-01	 6.4620621940e-01	 1.3246574804e+01
 0.0000000000e+00	 5.0000000000e-01	 7.0710678119e-01	 7.0710678119e-01	 1.0276247783e+01
 5.0000000000e-02	 0.0000000000e+00	 1.0750000000e+00	 0.0000000000e+00	 2.5718778507e+01
 5.0000000000e-02	 5.0000000000e-02	 1.0722355804e+00	 7.7044533058e-02	 2.5360359234e+01
 5.0000000000e-02	 1.0000000000e-01	 1.0636517093e+00	 1.5578845071e-01	 2.4797390110e+01
 5.0000000000e-02	 1.5000000000e-01	 1.0488601747e+00	 2.3562116605e-01	 2.4025171773e+01
 5.0000000000e-02	 2.0000000000e-01	 1.0275529896e+00	 3.1584783305e-01	 2.2970856856e+01
 5.0000000000e-02	 2.5000000000e-01	 9.9952242364e-01	 3.9570181279e-01	 2.1478494315e+01
 5.0000000000e-02	 3.0000000000e-01	 9.6467882374e-01	 4.7436248484e-01	 1.9470280893e+01
 5.0000000000e-02	 3.5000000000e-01	 9.2306461615e-01	 5.5097796182e-01	 1.7077410036e+01
 5.0000000000e-02	 4.0000000000e-01	 8.7486298875e-01	 6.2469172470e-01	 1.4551139821e+01
 5.0000000000e-02	 4.5000000000e-01	 8.2040005416e-01	 6.9467168585e-01	 1.2186390151e+01
 5.0000000000e-02	 5.0000000000e-01	 7.6013978977e-01	 7.6013978977e-01	 1.0180538623e+01
 1.0000000000e-01	 0.0000000000e+00	 1.1500000000e+00	 0.0000000000e+00	 2.1802297321e+01
 1.0000000000e-01	 5.0000000000e-02	 1.1470427139e+00	 8.2419733036e-02	 2.1492841202e+01
 1.0000000000e-01	 1.0000000000e-01	 1.1378599681e+00	 1.6665741238e-01	 2.1053689251e+01
 1.0000000000e-01	 1.5000000000e-01	 1.1220364660e+00	 2.5205985205e-01	 2.0508177546e+01
 1.0000000000e-01	 2.0000000000e-01	 1.0992427330e+00	 3.3788372837e-01	 1.9836872737e+01
 1.0000000000e-01	 2.5000000000e-01	 1.0692565462e+00	 4.2330891600e-01	 1.8883676733e+01
 1.0000000000e-01	 3.0000000000e-01	 1.0319819975e+00	 5.0745754191e-01	 1.7455714006e+01
 1.0000000000e-01	 3.5000000000e-01	 9.8746447309e-01	 5.8941828473e-01	 1.5657832603e+01
 1.0000000000e-01	 4.0000000000e-01	 9.3589994146e-01	 6.6827486828e-01	 1.3760467333e+01
 1.0000000000e-01	 4.5000000000e-01	 8.7763726724e-01	 7.4313715230e-01	 1.2099821224e+01
 1.0000000000e-01	 5.0000000000e-01	 8.1317279836e-01	 8.1317279836e-01	 1.0693008713e+01
 1.5000000000e-01	 0.0000000000e+00	 1.2250000000e+00	 0.0000000000e+00	 1.8976432919e+01
 1.5000000000e-01	 5.0000000000e-02	 1.2218498475e+00	 8.7794933015e-02	 1.8729619541e+01
 1.5000000000e-01	 1.0000000000e-01	 1.2120682268e+00	 1.7752637406e-01	 1.8408174018e+01
 1.5000000000e-01	 1.5000000000e-01	 1.1952127572e+00	 2.6849853805e-01	 1.8052277818e+01
 1.5000000000e-01	 2.0000000000e-01	 1.1709324765e+00	 3.5991962370e-01	 1.7690459026e+01
 1.5000000000e-01	 2.5000000000e-01	 1.1389906688e+00	 4.5091601921e-01	 1.7171218119e+01
 1.5000000000e-01	 3.0000000000e-01	 1.0992851712e+00	 5.4055259899e-01	 1.6277921631e+01
 1.5000000000e-01	 3.5000000000e-01	 1.0518643300e+00	 6.2785860765e-01	 1.5047274616e+01
 1.5000000000e-01	 4.0000000000e-01	 9.9693689416e-01	 7.1185801186e-01	 1.3719878659e+01
 1.5000000000e-01	 4.5000000000e-01	 9.3487448032e-01	 7.9160261875e-01	 1.2565463157e+01
 1.5000000000e-01	 5.0000000000e-01	 8.6620580695e-01	 8.6620580695e-01	 1.1493857191e+01
 2.0000000000e-01	 0.0000000000e+00	 1.3000000000e+00	 0.0000000000e+00	 1.6993770364e+01
 2.0000000000e-01	 5.0000000000e-02	 1.2966569810e+00	 9.3170132995e-02	 1.6823331221e+01
 2.0000000000e-01	 1.0000000000e-01	 1.2862764856e+00	 1.8839533573e-01	 1.6610913240e+01
 2.0000000000e-01	 1.5000000000e-01	 1.2683890485e+00	 2.8493722405e-01	 1.6414150132e+01
 2.0000000000e-01	 2.0000000000e-01	 1.2426222199e+00	 3.8195551902e-01	 1.6304558718e+01
 2.0000000000e-01	 2.5000000000e-01	 1.2087247914e+00	 4.7852312243e-01	 1.6081862662e+01
 2.0000000000e-01	 3.0000000000e-01	 1.1665883450e+00	 5.7364765607e-01	 1.5598462333e+01
 2.0000000000e-01	 3.5000000000e-01	 1.1162641870e+00	 6.6629893056e-01	 1.4873157194e+01
 2.0000000000e-01	 4.0000000000e-01	 1.0579738469e+00	 7.5544115544e-01	 1.4028124237e+01
 2.0000000000e-01	 4.5000000000e-01	 9.9211169340e-01	 8.4006808521e-01	 1.3144255985e+01
 2.0000000000e-01	 5.0000000000e-01	 9.1923881553e-01	 9.1923881553e-01	 1.2286549876e+01
 2.5000000000e-01	 0.0000000000e+00	 1.3750000000e+00	 0.0000000000e+00	 1.5628046928e+01
 2.5000000000e-01	 5.0000000000e-02	 1.3714641145e+00	 9.8545332974e-02	 1.5536261610e+01
 2.5000000000e-01	 1.0000000000e-01	 1.3604847444e+00	 1.9926429741e-01	 1.5414620849e+01
 2.5000000000e-01	 1.5000000000e-01	 1.3415653398e+00	 3.0137591005e-01	 1.5332921822e+01
 2.5000000000e-01	 2.0000000000e-01	 1.3143119634e+00	 4.0399141435e-01	 1.5377840182e+01
 2.5000000000e-01	 2.5000000000e-01	 1.2784589140e+00	 5.0613022564e-01	 1.5339947753e+01
 2.5000000000e-01	 3.0000000000e-01	 1.2338915187e+00	 6.0674271315e-01	 1.5147265557e+01
 2.5000000000e-01	 3.5000000000e-01	 1.1806640439e+00	 7.0473925348e-01	 1.4804479164e+01
 2.5000000000e-01	 4.0000000000e-01	 1.1190107996e+00	 7.9902429902e-01	 1.4311354588e+01
 2.5000000000e-01	 4.5000000000e-01	 1.0493489065e+00	 8.8853355166e-01	 1.3606564997e+01
 2.5000000000e-01	 5.0000000000e-01	 9.7227182412e-01	 9.7227182412e-01	 1.2892543717e+01
 3.0000000000e-01	 0.0000000000e+00	 1.4500000000e+00	 0.0000000000e+00	 1.4666807285e+01
 3.0000000000e-01	 5.0000000000e-02	 1.4462712480e+00	 1.0392053295e-01	 1.4640504520e+01
 3.0000000000e-01	 1.0000000000e-01	 1.4346930032e+00	 2.1013325909e-01	 1.4591197044e+01
 3.0000000000e-01	 1.5000000000e-01	 1.4147416310e+00	 3.1781459605e-01	 1.4586783965e+01
